,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
135,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,200710,324.0
136,OR,RETAIL PHARMACY,ID,LATAH,9193,0.45405,100.0,1.0,7.5,200711,346.0
137,OR,RETAIL PHARMACY,ID,LATAH,9193,3.027,500.0,1.0,10.0,200712,381.0
138,OR,RETAIL PHARMACY,ID,LATAH,9193,3.027,500.0,1.0,10.0,200802,452.0
139,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,200807,394.0
141,OR,RETAIL PHARMACY,ID,LATAH,9193,3.027,500.0,1.0,10.0,200811,329.0
142,OR,RETAIL PHARMACY,ID,LATAH,9143,1.34475,300.0,1.5,5.0,200812,167.0
143,OR,RETAIL PHARMACY,ID,LATAH,9193,2.27025,500.0,1.0,7.5,200901,386.0
144,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,200907,377.0
146,OR,RETAIL PHARMACY,ID,LATAH,9143,0.672375,100.0,1.5,7.5,200907,180.0
147,OR,RETAIL PHARMACY,ID,LATAH,9193,0.45405,100.0,1.0,7.5,200908,338.0
148,OR,RETAIL PHARMACY,ID,LATAH,9143,0.8965,200.0,1.5,5.0,200909,172.0
149,OR,RETAIL PHARMACY,ID,LATAH,9193,2.27025,500.0,1.0,7.5,200909,378.0
150,OR,RETAIL PHARMACY,ID,LATAH,9193,2.27025,500.0,1.0,7.5,200910,428.0
152,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,200911,437.0
153,OR,RETAIL PHARMACY,ID,LATAH,9143,0.672375,100.0,1.5,7.5,200912,175.0
154,OR,RETAIL PHARMACY,ID,LATAH,9193,0.45405,100.0,1.0,7.5,201001,368.0
155,OR,RETAIL PHARMACY,ID,LATAH,9193,0.6054,100.0,1.0,10.0,201003,425.0
156,OR,RETAIL PHARMACY,ID,LATAH,9193,0.45405,100.0,1.0,7.5,201004,399.0
157,OR,RETAIL PHARMACY,ID,LATAH,9143,0.8965,200.0,1.5,5.0,201006,150.0
158,OR,RETAIL PHARMACY,ID,LATAH,9143,0.44825,100.0,1.5,5.0,201009,177.0
160,OR,RETAIL PHARMACY,ID,LATAH,9193,0.45405,100.0,1.0,7.5,201011,383.0
161,OR,RETAIL PHARMACY,ID,LATAH,9193,0.6054,100.0,1.0,10.0,201012,364.0
162,OR,RETAIL PHARMACY,ID,LATAH,9143,1.793,100.0,1.5,20.0,201101,138.0
163,OR,RETAIL PHARMACY,ID,LATAH,9193,2.27025,500.0,1.0,7.5,201102,323.0
164,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,201106,380.0
165,OR,RETAIL PHARMACY,ID,LATAH,9143,1.34475,300.0,1.5,5.0,201106,187.0
167,OR,RETAIL PHARMACY,ID,LATAH,9193,1.5135,500.0,1.0,5.0,201109,403.0
168,OR,RETAIL PHARMACY,ID,LATAH,9193,3.027,500.0,1.0,10.0,201110,341.0
169,OR,RETAIL PHARMACY,ID,LATAH,9193,0.3027,100.0,1.0,5.0,201111,386.0
170,OR,RETAIL PHARMACY,ID,LATAH,9193,3.027,500.0,1.0,10.0,201112,347.0
172,OR,RETAIL PHARMACY,ID,LATAH,9143,0.8965,100.0,1.5,10.0,201206,151.0
173,OR,RETAIL PHARMACY,ID,KOOTENAI,9193,2.27025,500.0,1.0,7.5,201104,2112.0
174,OR,RETAIL PHARMACY,ID,KOOTENAI,9193,0.45405,100.0,1.0,7.5,201105,2116.0
175,OR,RETAIL PHARMACY,ID,KOOTENAI,9193,0.15135,100.0,1.0,2.5,201107,2259.0
176,OR,RETAIL PHARMACY,ID,KOOTENAI,9193,0.9081,200.0,1.0,7.5,201109,2131.0
180,OR,RETAIL PHARMACY,ID,KOOTENAI,9143,1.34475,200.0,1.5,7.5,201109,1041.0
181,OR,RETAIL PHARMACY,ID,BONNER,9193,3.027,500.0,1.0,10.0,201104,517.0
183,OR,RETAIL PHARMACY,ID,BONNER,9143,0.672375,100.0,1.5,7.5,201104,387.0
185,OR,RETAIL PHARMACY,ID,BONNER,9193,0.45405,100.0,1.0,7.5,201105,556.0
187,OR,RETAIL PHARMACY,ID,BONNER,9143,1.793,100.0,1.5,20.0,201105,327.0
188,OR,RETAIL PHARMACY,ID,BONNER,9193,0.6054,200.0,1.0,5.0,201106,543.0
189,OR,RETAIL PHARMACY,ID,BONNER,9193,1.5135,500.0,1.0,5.0,201107,512.0
191,OR,RETAIL PHARMACY,ID,BONNER,9143,0.44825,100.0,1.5,5.0,201107,413.0
196,OR,RETAIL PHARMACY,ID,BONNER,9193,0.9081,300.0,1.0,5.0,201108,510.0
198,OR,RETAIL PHARMACY,ID,BONNER,9143,2.24125,500.0,1.5,5.0,201108,393.0
201,OR,RETAIL PHARMACY,ID,BONNER,9193,2.27025,500.0,1.0,7.5,201109,533.0
202,OR,RETAIL PHARMACY,ID,BONNER,9143,0.44825,100.0,1.5,5.0,201109,399.0
204,OR,RETAIL PHARMACY,ID,BONNER,9193,0.45405,100.0,1.0,7.5,201110,506.0
205,OR,RETAIL PHARMACY,ID,BONNER,9143,1.34475,100.0,1.5,15.0,201110,409.0
206,OR,RETAIL PHARMACY,ID,BONNER,9143,0.44825,100.0,1.5,5.0,201111,407.0
207,OR,RETAIL PHARMACY,ID,BONNER,9193,1.36215,300.0,1.0,7.5,201111,527.0
210,OR,RETAIL PHARMACY,ID,BONNER,9143,1.34475,100.0,1.5,15.0,201112,405.0
211,OR,RETAIL PHARMACY,ID,BONNER,9193,1.5135,500.0,1.0,5.0,201112,561.0
220,OR,RETAIL PHARMACY,ID,BONNER,9143,1.34475,100.0,1.5,15.0,201201,433.0
221,OR,RETAIL PHARMACY,ID,BONNER,9193,1.5135,500.0,1.0,5.0,201201,472.0
224,OR,RETAIL PHARMACY,ID,BONNER,9193,0.45405,100.0,1.0,7.5,201202,396.0
226,OR,RETAIL PHARMACY,ID,BONNER,9143,2.24125,500.0,1.5,5.0,201202,386.0
228,OR,RETAIL PHARMACY,ID,BONNER,9193,2.27025,500.0,1.0,7.5,201203,449.0
230,OR,RETAIL PHARMACY,ID,BONNER,9143,4.03425,300.0,1.5,15.0,201203,412.0
233,OR,RETAIL PHARMACY,ID,BONNER,9193,2.27025,500.0,1.0,7.5,201204,382.0
237,OR,RETAIL PHARMACY,ID,BONNER,9143,2.6895,300.0,1.5,10.0,201204,388.0
238,OR,RETAIL PHARMACY,ID,BONNER,9193,2.27025,500.0,1.0,7.5,201205,434.0
241,OR,RETAIL PHARMACY,ID,BONNER,9143,0.8965,100.0,1.5,10.0,201206,441.0
242,OR,RETAIL PHARMACY,ID,BONNER,9193,6.0539999999999985,1000.0,1.0,10.0,201207,412.0
243,OR,RETAIL PHARMACY,ID,BONNER,9143,4.4825,500.0,1.5,10.0,201207,393.0
244,OR,RETAIL PHARMACY,ID,BONNER,9193,1.5135,500.0,1.0,5.0,201208,450.0
245,OR,RETAIL PHARMACY,ID,BONNER,9143,0.44825,100.0,1.5,5.0,201209,326.0
248,OR,RETAIL PHARMACY,ID,BONNER,9143,1.793,400.0,1.5,5.0,201210,426.0
250,OR,RETAIL PHARMACY,ID,BONNER,9143,2.6895,100.0,1.5,30.0,201211,387.0
252,OR,RETAIL PHARMACY,ID,BONNER,9143,0.672375,100.0,1.5,7.5,201212,430.0
253,OR,RETAIL PHARMACY,ID,BONNER,9193,2.27025,500.0,1.0,7.5,201212,369.0
254,OR,RETAIL PHARMACY,ID,SHOSHONE,9193,2.27025,500.0,1.0,7.5,201105,285.0
256,OR,RETAIL PHARMACY,ID,SHOSHONE,9143,4.03425,300.0,1.5,15.0,201110,122.0
257,OR,RETAIL PHARMACY,ID,LEWIS,9193,6.0539999999999985,1000.0,1.0,10.0,200601,37.0
258,OR,RETAIL PHARMACY,ID,LEWIS,9143,3.5860000000000003,100.0,1.5,40.0,200601,27.0
260,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,1000.0,1.0,5.0,200602,43.0
261,OR,RETAIL PHARMACY,ID,LEWIS,9193,4.5405,1000.0,1.0,7.5,200603,33.0
262,OR,RETAIL PHARMACY,ID,LEWIS,9193,4.5405,1000.0,1.0,7.5,200605,48.0
264,OR,RETAIL PHARMACY,ID,LEWIS,9143,0.8965,100.0,1.5,10.0,200607,21.0
265,OR,RETAIL PHARMACY,ID,LEWIS,9193,1.2108,200.0,1.0,10.0,200608,48.0
266,OR,RETAIL PHARMACY,ID,LEWIS,9143,3.5860000000000003,100.0,1.5,40.0,200608,30.0
268,OR,RETAIL PHARMACY,ID,LEWIS,9193,6.81075,1500.0,1.0,7.5,200609,57.0
269,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.793,100.0,1.5,20.0,200609,36.0
270,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,1000.0,1.0,5.0,200611,38.0
271,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.6054,100.0,1.0,10.0,200612,59.0
272,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.793,200.0,1.5,10.0,200612,25.0
273,OR,RETAIL PHARMACY,ID,LEWIS,9143,2.24125,500.0,1.5,5.0,200701,34.0
274,OR,RETAIL PHARMACY,ID,LEWIS,9193,6.0539999999999985,1000.0,1.0,10.0,200701,49.0
275,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,1000.0,1.0,5.0,200702,48.0
276,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,200705,44.0
277,OR,RETAIL PHARMACY,ID,LEWIS,9143,5.379,300.0,1.5,20.0,200706,24.0
278,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,200709,48.0
279,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,200710,53.0
282,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,500.0,1.0,10.0,200712,75.0
283,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.27025,500.0,1.0,7.5,200801,55.0
284,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,200803,61.0
285,OR,RETAIL PHARMACY,ID,LEWIS,9143,4.4825,500.0,1.5,10.0,200803,34.0
286,OR,RETAIL PHARMACY,ID,LEWIS,9193,1.8162,400.0,1.0,7.5,200804,49.0
287,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.7243,600.0,1.0,7.5,200805,61.0
289,OR,RETAIL PHARMACY,ID,LEWIS,9143,4.4825,500.0,1.5,10.0,200805,70.0
290,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.7243,600.0,1.0,7.5,200807,72.0
291,OR,RETAIL PHARMACY,ID,LEWIS,9193,4.5405,1500.0,1.0,5.0,200810,58.0
292,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.34475,200.0,1.5,7.5,200811,28.0
293,OR,RETAIL PHARMACY,ID,LEWIS,9143,3.5860000000000003,100.0,1.5,40.0,200812,41.0
294,OR,RETAIL PHARMACY,ID,LEWIS,9193,9.081,1500.0,1.0,10.0,200903,63.0
295,OR,RETAIL PHARMACY,ID,LEWIS,9193,1.36215,300.0,1.0,7.5,200904,57.0
297,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.6054,200.0,1.0,5.0,200907,64.0
298,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.793,200.0,1.5,10.0,200907,36.0
299,OR,RETAIL PHARMACY,ID,LEWIS,9193,4.5405,1000.0,1.0,7.5,200908,69.0
300,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.27025,500.0,1.0,7.5,200910,59.0
301,OR,RETAIL PHARMACY,ID,LEWIS,9143,0.44825,100.0,1.5,5.0,200910,42.0
304,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.6324,1200.0,1.0,5.0,200911,96.0
306,OR,RETAIL PHARMACY,ID,LEWIS,9143,3.5860000000000003,100.0,1.5,40.0,200911,47.0
307,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.27025,500.0,1.0,7.5,200912,75.0
308,OR,RETAIL PHARMACY,ID,LEWIS,9143,5.379,600.0,1.5,10.0,200912,56.0
310,OR,RETAIL PHARMACY,ID,LEWIS,9143,0.8965,200.0,1.5,5.0,201003,39.0
311,OR,RETAIL PHARMACY,ID,LEWIS,9193,4.5405,1000.0,1.0,7.5,201003,91.0
313,OR,RETAIL PHARMACY,ID,LEWIS,9193,1.5135,500.0,1.0,5.0,201004,55.0
314,OR,RETAIL PHARMACY,ID,LEWIS,9143,0.8965,100.0,1.5,10.0,201004,33.0
315,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,1000.0,1.0,5.0,201006,73.0
318,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.34475,100.0,1.5,15.0,201008,38.0
319,OR,RETAIL PHARMACY,ID,LEWIS,9143,1.34475,300.0,1.5,5.0,201009,32.0
320,OR,RETAIL PHARMACY,ID,LEWIS,9193,6.0539999999999985,1000.0,1.0,10.0,201009,99.0
321,OR,RETAIL PHARMACY,ID,LEWIS,9193,2.7243,600.0,1.0,7.5,201010,87.0
322,OR,RETAIL PHARMACY,ID,LEWIS,9143,14.344,200.0,1.5,80.0,201010,47.0
324,OR,RETAIL PHARMACY,ID,LEWIS,9193,3.027,1000.0,1.0,5.0,201011,73.0
325,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,201012,87.0
327,OR,RETAIL PHARMACY,ID,LEWIS,9143,0.8965,200.0,1.5,5.0,201101,53.0
328,OR,RETAIL PHARMACY,ID,LEWIS,9193,0.45405,100.0,1.0,7.5,201102,87.0
330,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,2.27025,500.0,1.0,7.5,201209,1812.0
331,OR,RETAIL PHARMACY,ID,BENEWAH,9193,3.027,1000.0,1.0,5.0,201107,110.0
332,OR,RETAIL PHARMACY,ID,BENEWAH,9193,1.36215,300.0,1.0,7.5,201108,67.0
333,OR,RETAIL PHARMACY,ID,BENEWAH,9193,0.45405,100.0,1.0,7.5,201208,74.0
335,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,28.688,800.0,1.5,40.0,201103,1149.0
336,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,2.24125,500.0,1.5,5.0,201104,919.0
337,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,1.793,200.0,1.5,10.0,201105,1092.0
338,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.6054,100.0,1.0,10.0,201106,2429.0
340,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.45405,100.0,1.0,7.5,201108,2252.0
342,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,2.24125,500.0,1.5,5.0,201108,1058.0
344,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.3027,100.0,1.0,5.0,201110,2078.0
345,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.45405,100.0,1.0,7.5,201111,2099.0
347,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,2.6895,600.0,1.5,5.0,201111,1102.0
348,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,2.4216,400.0,1.0,10.0,201112,2129.0
349,OR,CHAIN PHARMACY,ID,KOOTENAI,9143,4.03425,300.0,1.5,15.0,201201,1104.0
350,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.45405,100.0,1.0,7.5,201201,1956.0
351,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.45405,100.0,1.0,7.5,201203,1903.0
353,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,2.4216,400.0,1.0,10.0,201204,1917.0
354,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,1.5135,500.0,1.0,5.0,201206,2066.0
355,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,1.2108,200.0,1.0,10.0,201207,1995.0
360,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.3027,100.0,1.0,5.0,201210,2003.0
361,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.3027,100.0,1.0,5.0,201211,1991.0
362,OR,CHAIN PHARMACY,ID,KOOTENAI,9193,0.9081,200.0,1.0,7.5,201212,1898.0
