,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
179,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.6054,200.0,1.0,5.0,200706,477.0
180,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.6054,100.0,1.0,10.0,200707,545.0
181,CO,RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,200708,646.0
183,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,200708,502.0
184,CO,RETAIL PHARMACY,WY,LARAMIE,9143,7.1720000000000015,200.0,1.5,40.0,200709,559.0
185,CO,RETAIL PHARMACY,WY,LARAMIE,9193,4.5405,1500.0,1.0,5.0,200709,502.0
188,CO,RETAIL PHARMACY,WY,LARAMIE,9193,2.27025,500.0,1.0,7.5,200710,601.0
189,CO,RETAIL PHARMACY,WY,LARAMIE,9193,3.027,1000.0,1.0,5.0,200712,552.0
190,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,100.0,1.5,15.0,200712,677.0
192,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,300.0,1.5,5.0,200801,684.0
193,CO,RETAIL PHARMACY,WY,LARAMIE,9143,3.5860000000000003,200.0,1.5,20.0,200802,570.0
196,CO,RETAIL PHARMACY,WY,LARAMIE,9193,4.5405,1500.0,1.0,5.0,200804,534.0
197,CO,RETAIL PHARMACY,WY,LARAMIE,9143,4.03425,900.0,1.5,5.0,200804,748.0
199,CO,RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,200805,725.0
202,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,100.0,1.5,15.0,200806,702.0
204,CO,RETAIL PHARMACY,WY,LARAMIE,9143,8.0685,600.0,1.5,15.0,200807,777.0
206,CO,RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,200808,717.0
207,CO,RETAIL PHARMACY,WY,LARAMIE,9143,3.5860000000000003,100.0,1.5,40.0,200809,705.0
208,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.793,200.0,1.5,10.0,200810,732.0
209,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,300.0,1.5,5.0,200812,757.0
212,CO,RETAIL PHARMACY,WY,LARAMIE,9193,1.36215,300.0,1.0,7.5,200902,521.0
213,CO,RETAIL PHARMACY,WY,LARAMIE,9193,3.027,500.0,1.0,10.0,200903,610.0
214,CO,RETAIL PHARMACY,WY,LARAMIE,9143,6.72375,1500.0,1.5,5.0,200904,737.0
215,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.9081,200.0,1.0,7.5,200904,667.0
216,CO,RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,200905,704.0
217,CO,RETAIL PHARMACY,WY,LARAMIE,9193,3.027,500.0,1.0,10.0,200907,618.0
219,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.793,200.0,1.5,10.0,200907,836.0
220,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,200909,617.0
221,CO,RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,200911,696.0
222,CO,RETAIL PHARMACY,WY,LARAMIE,9143,5.379,1200.0,1.5,5.0,200911,813.0
225,CO,RETAIL PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,200912,922.0
227,CO,RETAIL PHARMACY,WY,LARAMIE,9143,1.793,400.0,1.5,5.0,201001,696.0
231,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,200604,396.0
233,CO,CHAIN PHARMACY,WY,NATRONA,9143,1.34475,300.0,1.5,5.0,200608,570.0
234,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.15135,100.0,1.0,2.5,200608,678.0
235,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,200612,651.0
237,CO,CHAIN PHARMACY,WY,NATRONA,9143,2.24125,500.0,1.5,5.0,200702,411.0
239,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,200703,692.0
241,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.3027,100.0,1.0,5.0,200704,699.0
244,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,200708,539.0
245,CO,CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,200708,765.0
250,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.9081,200.0,1.0,7.5,200712,842.0
253,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,200804,703.0
254,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.3027,100.0,1.0,5.0,200805,654.0
255,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.8965,100.0,1.5,10.0,200805,559.0
256,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,200808,682.0
268,CO,CHAIN PHARMACY,WY,NATRONA,9193,2.27025,500.0,1.0,7.5,200912,893.0
270,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,201001,501.0
271,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,201002,881.0
273,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.3027,100.0,1.0,5.0,201003,1060.0
274,CO,CHAIN PHARMACY,WY,NATRONA,9143,1.34475,200.0,1.5,7.5,201003,846.0
275,CO,CHAIN PHARMACY,WY,NATRONA,9143,1.793,200.0,1.5,10.0,201007,771.0
276,CO,CHAIN PHARMACY,WY,NATRONA,9143,7.1720000000000015,200.0,1.5,40.0,201010,723.0
277,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,201011,1187.0
278,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,201102,1017.0
279,CO,CHAIN PHARMACY,WY,NATRONA,9143,2.6895,200.0,1.5,15.0,201102,696.0
280,CO,CHAIN PHARMACY,WY,NATRONA,9193,0.6054,200.0,1.0,5.0,201103,1258.0
281,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.44825,100.0,1.5,5.0,201104,801.0
282,CO,CHAIN PHARMACY,WY,NATRONA,9193,1.2108,200.0,1.0,10.0,201105,1224.0
285,CO,CHAIN PHARMACY,WY,NATRONA,9143,1.793,400.0,1.5,5.0,201106,928.0
287,CO,CHAIN PHARMACY,WY,NATRONA,9193,2.27025,500.0,1.0,7.5,201108,1479.0
290,CO,CHAIN PHARMACY,WY,NATRONA,9193,3.027,500.0,1.0,10.0,201109,1226.0
291,CO,CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,201111,1204.0
293,CO,CHAIN PHARMACY,WY,NATRONA,9193,2.27025,500.0,1.0,7.5,201112,1184.0
294,CO,CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,201201,993.0
295,CO,CHAIN PHARMACY,WY,NATRONA,9143,1.793,100.0,1.5,20.0,201202,1003.0
296,CO,CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,201203,1208.0
299,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,200701,491.0
300,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,200702,434.0
301,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,200705,489.0
308,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.2108,200.0,1.0,10.0,200807,514.0
310,CO,CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,200811,651.0
311,CO,CHAIN PHARMACY,WY,LARAMIE,9143,2.6895,600.0,1.5,5.0,200902,613.0
312,CO,CHAIN PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,200903,805.0
315,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,200905,646.0
318,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,200906,590.0
319,CO,CHAIN PHARMACY,WY,LARAMIE,9143,1.793,100.0,1.5,20.0,200906,703.0
321,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,200908,588.0
323,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,200910,657.0
324,CO,CHAIN PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,200910,812.0
329,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.6054,100.0,1.0,10.0,200912,675.0
332,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,201002,708.0
334,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,201004,642.0
335,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,201005,730.0
336,CO,CHAIN PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,201005,736.0
337,CO,CHAIN PHARMACY,WY,LARAMIE,9143,1.793,400.0,1.5,5.0,201007,937.0
338,CO,CHAIN PHARMACY,WY,LARAMIE,9143,8.0685,300.0,1.5,30.0,201008,816.0
339,CO,CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,201009,1011.0
340,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.6054,100.0,1.0,10.0,201010,731.0
341,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,201103,828.0
342,CO,CHAIN PHARMACY,WY,LARAMIE,9143,0.44825,100.0,1.5,5.0,201104,965.0
344,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.36215,300.0,1.0,7.5,201105,857.0
345,CO,CHAIN PHARMACY,WY,LARAMIE,9143,2.6895,100.0,1.5,30.0,201108,1100.0
346,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,201108,864.0
347,CO,CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,200.0,1.5,5.0,201109,964.0
348,CO,CHAIN PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,201112,707.0
350,CO,CHAIN PHARMACY,WY,LARAMIE,9143,1.793,100.0,1.5,20.0,201112,700.0
351,CO,CHAIN PHARMACY,WY,LARAMIE,9143,1.34475,100.0,1.5,15.0,201201,1098.0
352,CO,CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,201202,1063.0
353,CO,CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,201203,937.0
354,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200603,206.0
355,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.45405,100.0,1.0,7.5,200604,206.0
356,CO,CHAIN PHARMACY,WY,FREMONT,9143,0.8964,200.0,1.5,5.0,200609,147.0
357,CO,CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,200610,288.0
358,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.3027,100.0,1.0,5.0,200611,254.0
359,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200702,228.0
360,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200704,232.0
361,CO,CHAIN PHARMACY,WY,FREMONT,9143,1.34475,300.0,1.5,5.0,200705,173.0
363,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200706,232.0
364,CO,CHAIN PHARMACY,WY,FREMONT,9193,2.27025,500.0,1.0,7.5,200707,260.0
365,CO,CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,200708,295.0
366,CO,CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,200709,253.0
368,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200801,291.0
369,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200802,263.0
370,CO,CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,200806,306.0
371,CO,CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,200807,326.0
372,CO,CHAIN PHARMACY,WY,FREMONT,9193,2.27025,500.0,1.0,7.5,200808,338.0
373,CO,CHAIN PHARMACY,WY,FREMONT,9143,1.793,200.0,1.5,10.0,200901,261.0
374,CO,CHAIN PHARMACY,WY,FREMONT,9143,3.5860000000000003,200.0,1.5,20.0,200904,231.0
375,CO,CHAIN PHARMACY,WY,FREMONT,9193,3.027,500.0,1.0,10.0,200905,257.0
377,CO,CHAIN PHARMACY,WY,FREMONT,9193,3.027,500.0,1.0,10.0,200908,323.0
378,CO,CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,201001,359.0
379,CO,CHAIN PHARMACY,WY,FREMONT,9143,2.017125,300.0,1.5,7.5,201001,190.0
380,CO,CHAIN PHARMACY,WY,FREMONT,9143,0.44825,100.0,1.5,5.0,201003,306.0
