,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
112,OH,RETAIL PHARMACY,KS,BOURBON,9143,0.44825,100.0,5.0,201211,218.0
113,OH,RETAIL PHARMACY,KS,HARPER,9193,3.027,1000.0,5.0,200903,21.0
114,OH,RETAIL PHARMACY,KS,FRANKLIN,9193,6.0539999999999985,1000.0,10.0,201111,363.0
115,OH,RETAIL PHARMACY,KS,FRANKLIN,9193,3.027,1000.0,5.0,201112,398.0
116,OH,RETAIL PHARMACY,KS,BOURBON,9193,3.027,500.0,10.0,201111,240.0
117,OH,RETAIL PHARMACY,KS,JOHNSON,9193,3.027,500.0,10.0,200908,5135.0
118,OH,RETAIL PHARMACY,KS,JOHNSON,9143,7.1720000000000015,400.0,20.0,200910,4234.0
119,OH,RETAIL PHARMACY,KS,MIAMI,9193,4.5405,1500.0,5.0,201204,263.0
120,OH,RETAIL PHARMACY,KS,MIAMI,9143,6.72375,500.0,15.0,201207,286.0
121,OH,RETAIL PHARMACY,KS,JOHNSON,9193,6.0539999999999985,1000.0,10.0,201101,7619.0
122,OH,RETAIL PHARMACY,KS,FORD,9143,3.5860000000000003,100.0,40.0,200907,265.0
123,PA,PRACTITIONER-DW/30,KS,JOHNSON,9193,0.09081,30.0,5.0,200603,2649.0
124,PA,PRACTITIONER,KS,SHAWNEE,9193,0.36324,120.0,5.0,200612,1060.0
125,PA,PRACTITIONER,KS,SHAWNEE,9193,0.09081,30.0,5.0,200801,1298.0
126,PA,PRACTITIONER,KS,ELLSWORTH,9193,0.27243,90.0,5.0,200701,43.0
127,PA,PRACTITIONER,KS,SEDGWICK,9193,0.27243,90.0,5.0,200802,4965.0
128,PA,PRACTITIONER,KS,SEDGWICK,9193,0.72648,240.0,5.0,200807,5776.0
129,PA,PRACTITIONER,KS,SEDGWICK,9193,0.72648,240.0,5.0,200808,5550.0
130,PA,PRACTITIONER,KS,DOUGLAS,9193,0.18162,60.0,5.0,200911,679.0
131,SC,RETAIL PHARMACY,KS,OSAGE,9193,1.5135,500.0,5.0,200601,48.0
132,SC,RETAIL PHARMACY,KS,OSAGE,9193,0.6054,100.0,10.0,200611,55.0
133,SC,RETAIL PHARMACY,KS,OSAGE,9193,1.5135,500.0,5.0,200704,51.0
134,NY,RETAIL PHARMACY,KS,SEDGWICK,9193,2.4216,400.0,10.0,200901,5914.0
135,MI,PRACTITIONER,KS,JOHNSON,9193,0.6054,200.0,5.0,200803,4435.0
136,MI,PRACTITIONER,KS,BROWN,9193,3.027,500.0,10.0,200610,87.0
137,MI,PRACTITIONER,KS,MORTON,9193,0.6054,200.0,5.0,200610,13.0
138,MI,RETAIL PHARMACY,KS,OSAGE,9193,2.27025,500.0,7.5,201004,59.0
139,MI,RETAIL PHARMACY,KS,OSAGE,9193,1.5135,500.0,5.0,201103,53.0
140,MI,RETAIL PHARMACY,KS,SEDGWICK,9193,3.027,500.0,10.0,201006,9061.0
141,MI,RETAIL PHARMACY,KS,BROWN,9193,1.2108,200.0,10.0,200707,82.0
142,MI,RETAIL PHARMACY,KS,BROWN,9193,1.2108,200.0,10.0,200709,107.0
143,MI,RETAIL PHARMACY,KS,BROWN,9143,2.017125,300.0,7.5,200711,110.0
144,MI,RETAIL PHARMACY,KS,MONTGOMERY,9193,1.5135,500.0,5.0,200802,628.0
145,MI,RETAIL PHARMACY,KS,COWLEY,9193,1.5135,500.0,5.0,200802,351.0
146,MI,RETAIL PHARMACY,KS,BOURBON,9193,3.027,1000.0,5.0,201102,213.0
147,MI,RETAIL PHARMACY,KS,BUTLER,9193,3.027,1000.0,5.0,200709,775.0
148,MI,RETAIL PHARMACY,KS,WYANDOTTE,9143,0.44825,100.0,5.0,201004,1544.0
149,MI,RETAIL PHARMACY,KS,WYANDOTTE,9193,3.027,1000.0,5.0,200709,769.0
150,MI,RETAIL PHARMACY,KS,WYANDOTTE,9193,6.81075,1500.0,7.5,200802,993.0
151,MI,RETAIL PHARMACY,KS,BROWN,9143,14.344,200.0,80.0,200901,186.0
152,MI,RETAIL PHARMACY,KS,BROWN,9143,10.758,200.0,60.0,200906,160.0
153,MI,RETAIL PHARMACY,KS,BROWN,9143,2.6895,300.0,10.0,200908,137.0
154,MI,RETAIL PHARMACY,KS,BROWN,9143,2.24125,500.0,5.0,200910,187.0
155,MI,RETAIL PHARMACY,KS,BROWN,9143,2.6895,300.0,10.0,200911,155.0
156,MI,RETAIL PHARMACY,KS,BROWN,9193,1.5135,500.0,5.0,200912,136.0
157,PA,PRACTITIONER,KS,SEDGWICK,9143,3.1764,60.0,100.0,201210,6698.0
158,PA,PRACTITIONER,KS,JOHNSON,9193,1.8162,200.0,15.0,201102,8334.0
159,PA,PRACTITIONER,KS,JOHNSON,9143,4.3032,240.0,20.0,201108,11491.0
161,AL,RETAIL PHARMACY,KS,SEDGWICK,9193,6.0539999999999985,1000.0,10.0,200809,5534.0
162,AL,RETAIL PHARMACY,KS,WYANDOTTE,9193,3.027,1000.0,5.0,200801,1032.0
164,AL,RETAIL PHARMACY,KS,SEDGWICK,9193,3.027,1000.0,5.0,200803,5223.0
165,AL,RETAIL PHARMACY,KS,GRAHAM,9193,0.9081,200.0,7.5,200803,16.0
166,AL,RETAIL PHARMACY,KS,GRAHAM,9193,4.5405,1000.0,7.5,200808,21.0
167,AL,RETAIL PHARMACY,KS,WASHINGTON,9193,4.5405,1000.0,7.5,200807,14.0
169,AL,RETAIL PHARMACY,KS,SEDGWICK,9193,18.162,4000.0,7.5,200805,5384.0
170,AL,RETAIL PHARMACY,KS,JOHNSON,9193,6.0539999999999985,1000.0,10.0,200807,8565.0
171,AL,RETAIL PHARMACY,KS,JOHNSON,9193,14.5296,4800.0,5.0,200711,4238.0
172,AL,RETAIL PHARMACY,KS,JOHNSON,9193,145.296,24000.0,10.0,200801,5149.0
173,AL,RETAIL PHARMACY,KS,JOHNSON,9193,363.24,60000.0,10.0,200804,5238.0
174,AL,RETAIL PHARMACY,KS,JOHNSON,9193,217.944,48000.0,7.5,200805,4801.0
175,AL,RETAIL PHARMACY,KS,JOHNSON,9193,254.268,42000.0,10.0,200810,8877.0
176,AL,RETAIL PHARMACY,KS,JOHNSON,9193,81.729,18000.0,7.5,201103,8573.0
177,IN,PRACTITIONER,KS,HARVEY,9193,0.9081,200.0,7.5,200701,285.0
179,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.6324,600.0,10.0,200604,2422.0
180,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,200605,2949.0
181,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,200609,2852.0
182,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,200612,3926.0
183,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,200701,3780.0
184,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,200703,3955.0
186,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,200712,3802.0
188,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200806,4799.0
191,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200808,7935.0
192,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,200812,8624.0
193,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,200906,5566.0
195,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.3027,100.0,5.0,200907,6118.0
197,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200911,5236.0
198,IN,CHAIN PHARMACY,KS,JOHNSON,9193,4.5405,1500.0,5.0,200912,5756.0
199,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.9081,300.0,5.0,201010,6650.0
200,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.027,1000.0,5.0,201106,7796.0
203,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,200607,654.0
205,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,200606,2765.0
206,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.3027,100.0,5.0,200611,3317.0
209,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200706,3873.0
217,IN,CHAIN PHARMACY,KS,JOHNSON,9193,4.5405,1500.0,5.0,200809,6805.0
219,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.36215,300.0,7.5,200902,6328.0
220,IN,CHAIN PHARMACY,KS,JOHNSON,9193,12.108,4000.0,5.0,200903,6464.0
221,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200904,5036.0
223,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,200909,5753.0
225,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,201006,6344.0
227,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.027,1000.0,5.0,201107,6834.0
229,IN,CHAIN PHARMACY,KS,JOHNSON,9193,6.0539999999999985,1000.0,10.0,201206,6968.0
232,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,201207,6681.0
234,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,201211,6710.0
235,IN,CHAIN PHARMACY,KS,SEDGWICK,9193,3.027,1000.0,5.0,200606,5958.0
236,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,200607,2663.0
249,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.2108,400.0,5.0,201005,5700.0
251,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.027,500.0,10.0,201011,7008.0
252,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,201105,7318.0
253,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.9081,200.0,7.5,201108,7509.0
254,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,201109,7281.0
255,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.5135,500.0,5.0,201204,7103.0
258,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.8162,600.0,5.0,201208,6665.0
260,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,201210,6422.0
262,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200608,2924.0
264,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.027,1000.0,5.0,200705,4100.0
271,IN,CHAIN PHARMACY,KS,JOHNSON,9193,9.081,3000.0,5.0,200710,4240.0
273,IN,CHAIN PHARMACY,KS,JOHNSON,9193,7.5675,2500.0,5.0,200802,3941.0
282,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200905,6432.0
285,IN,CHAIN PHARMACY,KS,JOHNSON,9193,19.6755,6500.0,5.0,200910,5242.0
286,IN,CHAIN PHARMACY,KS,JOHNSON,9193,15.135,2500.0,10.0,201003,6629.0
287,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,201004,6317.0
289,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,201008,5928.0
294,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,201110,9611.0
295,IN,CHAIN PHARMACY,KS,JOHNSON,9193,6.0539999999999985,1000.0,10.0,201111,7365.0
297,IN,CHAIN PHARMACY,KS,JOHNSON,9193,3.027,500.0,10.0,201201,7541.0
298,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,201202,6645.0
299,IN,CHAIN PHARMACY,KS,JOHNSON,9193,6.0539999999999985,1000.0,10.0,201205,6921.0
301,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.45405,100.0,7.5,201212,6167.0
309,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.3027,100.0,5.0,200811,6203.0
314,IN,CHAIN PHARMACY,KS,JOHNSON,9193,4.5405,1500.0,5.0,201002,5246.0
318,IN,CHAIN PHARMACY,KS,JOHNSON,9193,2.27025,500.0,7.5,201009,6218.0
321,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.9081,200.0,7.5,201012,8347.0
331,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,200.0,7.5,200608,930.0
332,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,7.5675,2500.0,5.0,200611,798.0
333,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,1.2108,200.0,10.0,200612,732.0
335,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,200701,802.0
336,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,1.2108,400.0,5.0,200702,726.0
337,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,6.0539999999999985,2000.0,5.0,200703,880.0
338,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,11.35125,2500.0,7.5,200705,856.0
339,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,16.6485,5500.0,5.0,200706,952.0
341,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.3027,100.0,5.0,200707,785.0
342,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,4.5405,1000.0,7.5,200710,1028.0
346,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,200804,1065.0
347,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,200.0,7.5,200806,995.0
349,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.3027,100.0,5.0,200807,1091.0
351,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,200.0,5.0,200810,1166.0
352,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,6.0539999999999985,1000.0,10.0,200901,1074.0
354,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,6.0539999999999985,1000.0,10.0,200905,1067.0
355,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,200907,1123.0
357,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,3.6324,600.0,10.0,200908,1035.0
358,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,200909,1313.0
360,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,3.027,500.0,10.0,200911,960.0
361,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.3027,100.0,5.0,201002,996.0
362,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,6.0539999999999985,2000.0,5.0,201003,1111.0
363,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,300.0,5.0,201005,1124.0
364,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,200.0,7.5,201006,1198.0
365,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,1.5135,500.0,5.0,201007,1140.0
368,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.15135,100.0,2.5,201011,1133.0
370,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,200.0,7.5,201103,1315.0
371,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,1.2108,200.0,10.0,201106,1405.0
373,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,9.081,3000.0,5.0,201108,1268.0
374,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,4.5405,1000.0,7.5,201109,1278.0
375,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,1.8162,400.0,7.5,201111,1400.0
376,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.6054,100.0,10.0,201201,1262.0
377,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.9081,200.0,7.5,201202,1244.0
381,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,4.5405,1000.0,7.5,201205,1342.0
382,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,7.5675,2500.0,5.0,201206,1447.0
383,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,7.5675,2500.0,5.0,201207,1298.0
385,IN,CHAIN PHARMACY,KS,WYANDOTTE,9193,0.3027,100.0,5.0,201211,1429.0
390,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.6054,100.0,10.0,200708,4438.0
405,IN,CHAIN PHARMACY,KS,JOHNSON,9193,1.8162,300.0,10.0,201112,6922.0
416,IN,CHAIN PHARMACY,KS,JOHNSON,9193,4.5405,1500.0,5.0,200702,3527.0
418,IN,CHAIN PHARMACY,KS,JOHNSON,9193,0.9081,200.0,7.5,200709,3706.0
432,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,1.5135,500.0,5.0,200606,30211.0
433,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,4.5405,1000.0,7.5,200608,30987.0
434,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,3.027,500.0,10.0,200610,24705.0
437,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,6.0539999999999985,2000.0,5.0,200611,30809.0
438,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,0.3027,100.0,5.0,200703,34437.0
439,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,1.2108,200.0,10.0,200707,27818.0
440,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,6.0539999999999985,1000.0,10.0,200709,29347.0
441,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,3.027,500.0,10.0,200711,18571.0
442,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,6.6594,1100.0,10.0,200801,33485.0
443,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,0.45405,100.0,7.5,200807,29111.0
444,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,0.45405,100.0,7.5,200808,23754.0
445,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,0.3027,100.0,5.0,200811,25240.0
446,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,6.81075,1500.0,7.5,200902,3404.0
448,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,12.108,4000.0,5.0,200903,3091.0
449,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,9.081,1500.0,10.0,200905,2686.0
450,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,3.027,1000.0,5.0,200907,2977.0
451,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,11.35125,2500.0,7.5,200909,3363.0
452,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,3.027,500.0,10.0,200912,3444.0
453,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,0.3027,100.0,5.0,201003,3598.0
454,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,1.5135,500.0,5.0,201004,2728.0
455,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,1.2108,200.0,10.0,201006,3235.0
458,IN,CHAIN PHARMACY,KS,LEAVENWORTH,9193,2.4216,400.0,10.0,201007,2478.0
