,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
126,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,1000.0,1.0,5.0,200705,562.0
127,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.2108,200.0,1.0,10.0,200708,621.0
128,NY,CHAIN PHARMACY,NY,CLINTON,9193,6.0539999999999985,1000.0,1.0,10.0,200712,678.0
129,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.2108,200.0,1.0,10.0,200804,685.0
130,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.2108,200.0,1.0,10.0,200810,897.0
131,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.5135,500.0,1.0,5.0,200904,735.0
132,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.2108,200.0,1.0,10.0,200906,805.0
134,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,500.0,1.0,10.0,200907,972.0
135,NY,CHAIN PHARMACY,NY,CLINTON,9193,9.081,1500.0,1.0,10.0,200908,817.0
136,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,1000.0,1.0,5.0,200909,885.0
137,NY,CHAIN PHARMACY,NY,CLINTON,9193,2.4216,400.0,1.0,10.0,200910,1010.0
138,NY,CHAIN PHARMACY,NY,CLINTON,9193,0.45405,100.0,1.0,7.5,201001,966.0
139,NY,CHAIN PHARMACY,NY,CLINTON,9193,6.0539999999999985,1000.0,1.0,10.0,201003,936.0
140,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,500.0,1.0,10.0,201012,1086.0
141,NY,CHAIN PHARMACY,NY,CLINTON,9193,0.6054,100.0,1.0,10.0,201102,1003.0
142,NY,CHAIN PHARMACY,NY,CLINTON,9193,1.5135,500.0,1.0,5.0,201107,900.0
143,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,500.0,1.0,10.0,201201,875.0
145,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,1000.0,1.0,5.0,201207,849.0
146,NY,CHAIN PHARMACY,NY,CLINTON,9193,6.0539999999999985,1000.0,1.0,10.0,201208,969.0
147,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,500.0,1.0,10.0,201209,803.0
148,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,500.0,1.0,10.0,201211,867.0
149,NY,CHAIN PHARMACY,NY,CLINTON,9193,3.027,1000.0,1.0,5.0,201212,886.0
150,NY,RETAIL PHARMACY,NY,TOMPKINS,9193,3.027,500.0,1.0,10.0,200601,588.0
151,NY,RETAIL PHARMACY,NY,TOMPKINS,9193,1.2108,200.0,1.0,10.0,200604,549.0
152,NY,RETAIL PHARMACY,NY,TOMPKINS,9193,0.6054,100.0,1.0,10.0,200605,475.0
153,NY,RETAIL PHARMACY,NY,TOMPKINS,9193,0.6054,100.0,1.0,10.0,200606,545.0
154,NY,RETAIL PHARMACY,NY,TOMPKINS,9193,1.5135,500.0,1.0,5.0,200608,524.0
155,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.4216,400.0,1.0,10.0,200710,695.0
157,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200801,703.0
158,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,200803,707.0
159,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.8162,300.0,1.0,10.0,200806,785.0
160,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200807,800.0
161,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200808,777.0
162,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200810,836.0
163,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.36215,300.0,1.0,7.5,200901,873.0
164,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,200908,833.0
165,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.36215,300.0,1.0,7.5,201001,765.0
166,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201006,867.0
168,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201011,923.0
169,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,3.027,1000.0,1.0,5.0,201101,1014.0
171,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,201102,943.0
172,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,3.027,1000.0,1.0,5.0,201105,921.0
174,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.15135,100.0,1.0,2.5,201202,906.0
176,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201206,1025.0
177,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,201209,979.0
178,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.8162,300.0,1.0,10.0,200603,620.0
179,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,200604,517.0
180,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.8162,400.0,1.0,7.5,200701,627.0
181,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.45405,100.0,1.0,7.5,200702,527.0
182,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,3.027,1000.0,1.0,5.0,200706,616.0
185,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,200709,653.0
188,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,200711,676.0
190,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200802,691.0
192,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.45405,100.0,1.0,7.5,200804,718.0
193,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.36215,300.0,1.0,7.5,200809,806.0
194,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200812,866.0
196,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,200902,725.0
197,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200904,826.0
198,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200905,958.0
200,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,200909,819.0
201,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200911,858.0
202,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,3.027,1000.0,1.0,5.0,201004,853.0
204,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,201009,1005.0
208,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201103,1040.0
209,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,201104,828.0
211,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201109,979.0
212,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.5135,500.0,1.0,5.0,201110,962.0
213,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,9.081,1500.0,1.0,10.0,201111,941.0
216,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,200605,480.0
217,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.5135,500.0,1.0,5.0,200606,564.0
218,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,200611,531.0
221,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,200703,619.0
222,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,200705,634.0
223,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.45405,100.0,1.0,7.5,200707,663.0
228,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,200906,880.0
229,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.45405,100.0,1.0,7.5,200912,883.0
230,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.45405,100.0,1.0,7.5,201003,877.0
235,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.36215,300.0,1.0,7.5,201108,1065.0
236,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.9081,200.0,1.0,7.5,201112,1034.0
237,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.8162,400.0,1.0,7.5,201204,1004.0
239,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,201205,1079.0
240,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200602,501.0
241,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200612,546.0
243,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200704,610.0
250,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,1.2108,200.0,1.0,10.0,200805,780.0
252,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,6.0539999999999985,2000.0,1.0,5.0,200811,799.0
255,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,0.6054,100.0,1.0,10.0,200907,878.0
259,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.27025,500.0,1.0,7.5,201007,958.0
261,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,2.4216,400.0,1.0,10.0,201012,1058.0
270,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1500.0,1.0,5.0,201201,901.0
274,NY,CHAIN PHARMACY,NY,JEFFERSON,9193,4.5405,1000.0,1.0,7.5,201207,988.0
277,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,0.6054,100.0,1.0,10.0,200607,845.0
283,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,0.9081,200.0,1.0,7.5,200711,932.0
286,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,3.027,500.0,1.0,10.0,200803,1024.0
290,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,4.2378,700.0,1.0,10.0,200903,979.0
300,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,2.27025,500.0,1.0,7.5,201002,850.0
301,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,4.5405,1500.0,1.0,5.0,201004,1089.0
303,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,1.36215,300.0,1.0,7.5,201006,1026.0
304,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,4.8432,800.0,1.0,10.0,201009,1113.0
307,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,1.8162,400.0,1.0,7.5,201011,1066.0
316,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,3.027,500.0,1.0,10.0,201104,945.0
318,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,6.0539999999999985,1000.0,1.0,10.0,201108,1064.0
324,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,1000.0,1.0,5.0,200602,291.0
326,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,1000.0,1.0,5.0,200603,327.0
328,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,1000.0,1.0,5.0,200609,294.0
329,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.6324,600.0,1.0,10.0,200612,302.0
330,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.6324,600.0,1.0,10.0,200701,287.0
331,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.2108,200.0,1.0,10.0,200703,313.0
332,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.8162,300.0,1.0,10.0,200705,275.0
333,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.2108,200.0,1.0,10.0,200709,443.0
334,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,2.27025,500.0,1.0,7.5,200806,354.0
335,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.2108,200.0,1.0,10.0,200810,366.0
336,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,2.4216,400.0,1.0,10.0,200901,395.0
338,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,500.0,1.0,10.0,200903,451.0
339,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,200904,372.0
340,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,200905,434.0
341,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.8162,300.0,1.0,10.0,200907,401.0
342,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.6324,600.0,1.0,10.0,200908,471.0
343,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,4.5405,1500.0,1.0,5.0,201008,458.0
345,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,201010,468.0
347,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,9.081,1500.0,1.0,10.0,201103,509.0
349,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,201107,383.0
351,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,500.0,1.0,10.0,201109,476.0
352,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,201111,377.0
353,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.36215,300.0,1.0,7.5,201112,405.0
354,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,9.081,1500.0,1.0,10.0,201202,374.0
355,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,6.0539999999999985,1000.0,1.0,10.0,201203,468.0
356,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.5135,500.0,1.0,5.0,200604,371.0
360,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.9081,200.0,1.0,7.5,200708,345.0
363,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,1000.0,1.0,5.0,200711,363.0
365,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,4.5405,1500.0,1.0,5.0,200712,409.0
366,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.2108,200.0,1.0,10.0,200801,349.0
367,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,200803,359.0
369,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,1.5135,500.0,1.0,5.0,200805,373.0
372,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.3027,200.0,1.0,2.5,200811,339.0
380,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.027,1000.0,1.0,5.0,201006,402.0
381,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,4.5405,1500.0,1.0,5.0,201102,439.0
383,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,0.45405,100.0,1.0,7.5,201104,415.0
386,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,6.0539999999999985,1000.0,1.0,10.0,201201,382.0
388,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,3.17835,700.0,1.0,7.5,201208,424.0
389,NY,CHAIN PHARMACY,NY,FRANKLIN,9193,6.0539999999999985,1000.0,1.0,10.0,201211,414.0
393,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,0.9081,200.0,1.0,7.5,200702,705.0
407,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,4.5405,1000.0,1.0,7.5,200909,970.0
410,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,5.4486,900.0,1.0,10.0,200912,956.0
418,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,7.8702,1300.0,1.0,10.0,201102,1022.0
419,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,4.5405,1500.0,1.0,5.0,201105,1038.0
420,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,1.36215,300.0,1.0,7.5,201107,1071.0
426,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,0.9081,200.0,1.0,7.5,201203,879.0
429,NY,CHAIN PHARMACY,NY,SAINT LAWRENCE,9193,3.027,1000.0,1.0,5.0,201210,904.0
431,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,0.15135,100.0,1.0,2.5,200603,618.0
433,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.27025,500.0,1.0,7.5,200604,558.0
434,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,3.6324,600.0,1.0,10.0,200607,460.0
435,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.4216,400.0,1.0,10.0,200610,478.0
436,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,5.4486,900.0,1.0,10.0,200611,540.0
437,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.27025,500.0,1.0,7.5,200706,634.0
438,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,1.5135,500.0,1.0,5.0,200710,839.0
439,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,0.45405,100.0,1.0,7.5,200711,784.0
440,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,3.6324,600.0,1.0,10.0,200801,854.0
441,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.27025,500.0,1.0,7.5,200803,853.0
443,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,3.027,500.0,1.0,10.0,200805,784.0
444,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,3.6324,600.0,1.0,10.0,200806,729.0
445,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.4216,400.0,1.0,10.0,200808,754.0
446,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,0.9081,200.0,1.0,7.5,200902,735.0
448,NY,CHAIN PHARMACY,NY,MONTGOMERY,9193,2.27025,500.0,1.0,7.5,200910,944.0
