,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
47,GA,RETAIL PHARMACY,TX,TOM GREEN,9193,4.5405,1500.0,5.0,201212,1976.0
48,GA,RETAIL PHARMACY,TX,HARRIS,9193,9.081,1500.0,10.0,200805,38742.0
49,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200806,39010.0
50,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200901,37027.0
51,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200903,44752.0
52,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,201002,39856.0
53,GA,RETAIL PHARMACY,TX,BASTROP,9193,2.27025,500.0,7.5,200810,620.0
54,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200809,33153.0
55,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200811,34100.0
56,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201010,40134.0
57,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201203,39702.0
58,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,201201,37218.0
59,GA,RETAIL PHARMACY,TX,HARRIS,9193,9.081,1500.0,10.0,201210,42724.0
60,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,201103,46431.0
61,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,201105,42077.0
62,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,201209,37178.0
63,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201009,40894.0
64,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,200904,44220.0
65,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201001,39127.0
66,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201211,42297.0
68,GA,RETAIL PHARMACY,TX,HARRIS,9193,12.108,2000.0,10.0,201008,41630.0
69,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200910,42164.0
70,GA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200911,38744.0
72,GA,RETAIL PHARMACY,TX,LAMAR,9193,4.5405,1000.0,7.5,200802,914.0
73,GA,RETAIL PHARMACY,TX,LAMAR,9193,4.5405,1000.0,7.5,200806,918.0
74,GA,RETAIL PHARMACY,TX,LAMAR,9193,6.81075,1500.0,7.5,200809,978.0
75,GA,RETAIL PHARMACY,TX,HARRISON,9193,0.3027,100.0,5.0,200807,691.0
76,GA,RETAIL PHARMACY,TX,TARRANT,9193,3.027,500.0,10.0,201011,29828.0
77,GA,RETAIL PHARMACY,TX,TARRANT,9193,6.0539999999999985,1000.0,10.0,201108,33074.0
78,GA,RETAIL PHARMACY,TX,TARRANT,9193,3.027,500.0,10.0,201207,28082.0
79,GA,RETAIL PHARMACY,TX,TARRANT,9193,6.0539999999999985,1000.0,10.0,201209,29549.0
80,GA,RETAIL PHARMACY,TX,TARRANT,9193,3.027,500.0,10.0,201003,29540.0
81,GA,RETAIL PHARMACY,TX,TARRANT,9193,2.27025,500.0,7.5,201101,29120.0
82,GA,RETAIL PHARMACY,TX,TARRANT,9193,1.5135,500.0,5.0,201110,29804.0
84,GA,RETAIL PHARMACY,TX,TARRANT,9193,4.5405,1000.0,7.5,201210,32236.0
85,GA,RETAIL PHARMACY,TX,TARRANT,9193,2.27025,500.0,7.5,201212,29979.0
86,GA,RETAIL PHARMACY,TX,FORT BEND,9193,3.027,500.0,10.0,201104,7701.0
87,GA,RETAIL PHARMACY,TX,FORT BEND,9193,3.027,500.0,10.0,201107,6501.0
88,GA,RETAIL PHARMACY,TX,FORT BEND,9193,6.0539999999999985,1000.0,10.0,201112,6839.0
89,GA,RETAIL PHARMACY,TX,FORT BEND,9193,3.027,500.0,10.0,201201,7393.0
90,GA,RETAIL PHARMACY,TX,FORT BEND,9193,6.0539999999999985,1000.0,10.0,201204,6311.0
91,GA,RETAIL PHARMACY,TX,FORT BEND,9193,6.0539999999999985,1000.0,10.0,201205,7044.0
92,GA,RETAIL PHARMACY,TX,FORT BEND,9193,3.027,500.0,10.0,201212,6048.0
93,GA,RETAIL PHARMACY,TX,BRAZORIA,9193,6.0539999999999985,1000.0,10.0,201106,3923.0
95,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201212,43230.0
96,GA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201011,41312.0
97,OH,RETAIL PHARMACY,TX,BEXAR,9193,1.2108,400.0,5.0,201201,19626.0
98,OH,RETAIL PHARMACY,TX,BEXAR,9193,1.5135,500.0,5.0,201111,21294.0
99,OH,RETAIL PHARMACY,TX,BEXAR,9193,3.027,1000.0,5.0,201202,21573.0
100,OH,RETAIL PHARMACY,TX,EL PASO,9193,1.5135,500.0,5.0,201110,4937.0
101,OH,RETAIL PHARMACY,TX,EL PASO,9193,0.9081,300.0,5.0,201206,4504.0
102,OH,RETAIL PHARMACY,TX,HARRIS,9193,0.6054,200.0,5.0,201205,37979.0
105,VA,PRACTITIONER,TX,CAMERON,9193,6.0539999999999985,1000.0,10.0,200710,1487.0
106,VA,PRACTITIONER,TX,ORANGE,9193,0.6054,200.0,5.0,200810,1831.0
107,VA,PRACTITIONER,TX,CHEROKEE,9193,3.027,500.0,10.0,200711,486.0
108,VA,PRACTITIONER,TX,HALL,9193,3.027,500.0,10.0,200606,57.0
109,VA,PRACTITIONER,TX,HALL,9193,1.2108,200.0,10.0,200708,19.0
110,VA,PRACTITIONER,TX,BRAZORIA,9193,9.081,2000.0,7.5,200907,3655.0
111,NY,RETAIL PHARMACY,TX,HARRIS,9193,9.081,1500.0,10.0,200802,36150.0
112,NY,RETAIL PHARMACY,TX,HARRIS,9193,9.081,1500.0,10.0,200804,38834.0
113,NY,RETAIL PHARMACY,TX,HARRIS,9193,7.2648,1200.0,10.0,200803,37541.0
115,NY,RETAIL PHARMACY,TX,FORT BEND,9193,12.108,2000.0,10.0,200710,4408.0
116,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,8.0685,300.0,30.0,200710,3851.0
117,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,3.027,500.0,10.0,200711,39007.0
118,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,1.5135,500.0,5.0,200712,37810.0
123,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,8.0685,600.0,15.0,200810,4297.0
124,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200810,38352.0
125,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,1.793,200.0,10.0,200811,3652.0
126,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,5.379,100.0,60.0,200901,4050.0
127,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,16.137,600.0,30.0,200903,4396.0
130,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,1.793,200.0,10.0,200904,4284.0
132,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,8.0685,300.0,30.0,200905,4444.0
135,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,3.027,500.0,10.0,200906,44099.0
136,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,9.081,1500.0,10.0,200908,39480.0
137,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,8.0685,300.0,30.0,200908,4232.0
138,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,2.4216,400.0,10.0,200909,38873.0
139,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,1.793,200.0,10.0,200910,5387.0
142,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,16.137,600.0,30.0,200911,4591.0
146,SC,PRACTITIONER-DW/275,TX,HARRIS,9193,9.081,1500.0,10.0,201003,43647.0
148,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,0.44825,100.0,5.0,201004,5776.0
151,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,1.793,200.0,10.0,201007,6111.0
152,SC,PRACTITIONER-DW/275,TX,HARRIS,9143,4.03425,300.0,15.0,201008,5976.0
153,LA,RETAIL PHARMACY,TX,TYLER,9193,0.9081,300.0,5.0,201210,280.0
154,LA,RETAIL PHARMACY,TX,TYLER,9193,4.5405,1000.0,7.5,201212,265.0
155,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,200904,5031.0
156,LA,RETAIL PHARMACY,TX,SMITH,9193,0.45405,100.0,7.5,200909,5812.0
158,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,201008,5721.0
159,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,201009,4916.0
160,LA,RETAIL PHARMACY,TX,SMITH,9193,0.9081,300.0,5.0,201010,5532.0
161,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,201101,5771.0
163,LA,RETAIL PHARMACY,TX,SMITH,9193,2.27025,500.0,7.5,201102,4640.0
164,LA,RETAIL PHARMACY,TX,SMITH,9193,6.0539999999999985,1000.0,10.0,201106,6459.0
165,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,201204,4336.0
166,LA,RETAIL PHARMACY,TX,SMITH,9193,6.0539999999999985,1000.0,10.0,201207,4376.0
167,LA,RETAIL PHARMACY,TX,SMITH,9193,3.027,500.0,10.0,201209,5247.0
168,LA,RETAIL PHARMACY,TX,SMITH,9193,7.2648,1200.0,10.0,201212,5397.0
169,LA,RETAIL PHARMACY,TX,JEFFERSON,9193,3.027,500.0,10.0,200908,3155.0
170,LA,RETAIL PHARMACY,TX,JEFFERSON,9193,3.027,500.0,10.0,201003,3491.0
171,LA,RETAIL PHARMACY,TX,JEFFERSON,9193,12.108,2000.0,10.0,201006,3642.0
172,LA,RETAIL PHARMACY,TX,MONTGOMERY,9193,3.027,500.0,10.0,200905,4788.0
173,LA,RETAIL PHARMACY,TX,MONTGOMERY,9193,6.0539999999999985,1000.0,10.0,200912,6185.0
174,LA,RETAIL PHARMACY,TX,MONTGOMERY,9193,6.0539999999999985,1000.0,10.0,201002,5049.0
176,LA,RETAIL PHARMACY,TX,MONTGOMERY,9193,9.081,1500.0,10.0,201003,5952.0
178,LA,RETAIL PHARMACY,TX,MONTGOMERY,9193,3.027,500.0,10.0,201006,5998.0
180,LA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,200905,42020.0
185,LA,RETAIL PHARMACY,TX,HARRIS,9193,6.0539999999999985,1000.0,10.0,200912,44486.0
187,LA,RETAIL PHARMACY,TX,HARRIS,9193,12.108,2000.0,10.0,201005,41048.0
188,LA,RETAIL PHARMACY,TX,HARRIS,9193,3.027,500.0,10.0,201006,42219.0
189,LA,RETAIL PHARMACY,TX,HARRIS,9193,18.162,3000.0,10.0,200907,40483.0
193,LA,RETAIL PHARMACY,TX,HARRIS,9193,4.5405,1000.0,7.5,201004,43125.0
198,LA,RETAIL PHARMACY,TX,ANGELINA,9193,0.6054,100.0,10.0,201205,1365.0
200,LA,RETAIL PHARMACY,TX,ANGELINA,9193,6.0539999999999985,2000.0,5.0,201207,1292.0
202,LA,RETAIL PHARMACY,TX,ANGELINA,9193,15.135,2500.0,10.0,201211,1638.0
203,LA,RETAIL PHARMACY,TX,ANGELINA,9193,3.027,500.0,10.0,201212,1493.0
207,LA,RETAIL PHARMACY,TX,GREGG,9193,6.81075,1500.0,7.5,200904,2810.0
209,LA,RETAIL PHARMACY,TX,GREGG,9193,3.027,500.0,10.0,200909,2885.0
210,LA,RETAIL PHARMACY,TX,TARRANT,9193,7.2648,1200.0,10.0,200905,27821.0
214,LA,RETAIL PHARMACY,TX,POLK,9193,2.27025,500.0,7.5,201207,756.0
215,LA,RETAIL PHARMACY,TX,POLK,9193,9.081,1500.0,10.0,201210,828.0
222,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200606,1537.0
223,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.3027,100.0,5.0,200608,1641.0
224,TN,CHAIN PHARMACY,TX,BOWIE,9143,7.1720000000000015,200.0,40.0,200612,139.0
225,TN,CHAIN PHARMACY,TX,BOWIE,9143,0.8965,100.0,10.0,200702,157.0
227,TN,CHAIN PHARMACY,TX,BOWIE,9143,0.44825,100.0,5.0,200703,171.0
228,TN,CHAIN PHARMACY,TX,BOWIE,9143,14.344,400.0,40.0,200704,187.0
229,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.36215,300.0,7.5,200801,1923.0
230,TN,CHAIN PHARMACY,TX,BOWIE,9193,2.27025,500.0,7.5,200802,1903.0
232,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.2108,200.0,10.0,200803,1976.0
233,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200805,1976.0
235,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200806,1916.0
238,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,200808,2107.0
240,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.6054,100.0,10.0,200809,2058.0
241,TN,CHAIN PHARMACY,TX,BOWIE,9193,2.27025,500.0,7.5,200810,2122.0
245,TN,CHAIN PHARMACY,TX,BOWIE,9143,0.8965,100.0,10.0,200812,221.0
246,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,200901,1848.0
247,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.6054,100.0,10.0,200902,2054.0
248,TN,CHAIN PHARMACY,TX,BOWIE,9143,4.03425,300.0,15.0,200902,140.0
249,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.36215,300.0,7.5,200904,2251.0
253,TN,CHAIN PHARMACY,TX,BOWIE,9143,1.34475,300.0,5.0,200905,180.0
254,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.5135,500.0,5.0,200905,2264.0
257,TN,CHAIN PHARMACY,TX,BOWIE,9193,3.6324,800.0,7.5,200906,2249.0
258,TN,CHAIN PHARMACY,TX,BOWIE,9143,2.6895,100.0,30.0,200906,179.0
259,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,200908,2117.0
260,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200909,2193.0
263,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.3027,100.0,5.0,200910,2114.0
266,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.5135,500.0,5.0,200911,2427.0
268,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200912,2443.0
270,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201001,2167.0
273,TN,CHAIN PHARMACY,TX,BOWIE,9193,3.6324,600.0,10.0,201003,2468.0
275,TN,CHAIN PHARMACY,TX,BOWIE,9143,2.24125,500.0,5.0,201003,155.0
276,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,300.0,5.0,201004,2581.0
278,TN,CHAIN PHARMACY,TX,BOWIE,9193,3.027,1000.0,5.0,201005,2393.0
280,TN,CHAIN PHARMACY,TX,BOWIE,9193,6.0539999999999985,1000.0,10.0,201006,2495.0
281,TN,CHAIN PHARMACY,TX,BOWIE,9193,2.4216,800.0,5.0,201007,2531.0
282,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.8162,300.0,10.0,201008,2513.0
284,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.2108,400.0,5.0,201009,2571.0
285,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.8162,400.0,7.5,201010,2372.0
287,TN,CHAIN PHARMACY,TX,BOWIE,9143,3.5860000000000003,200.0,20.0,201010,128.0
288,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.8162,300.0,10.0,201012,2610.0
289,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201101,2514.0
290,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.3027,100.0,5.0,201102,2311.0
292,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201103,2709.0
293,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201106,2906.0
294,TN,CHAIN PHARMACY,TX,BOWIE,9143,0.44825,100.0,5.0,201106,132.0
296,TN,CHAIN PHARMACY,TX,BOWIE,9193,2.4216,400.0,10.0,201108,2797.0
297,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.36215,300.0,7.5,201109,2721.0
298,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,300.0,5.0,201110,2455.0
299,TN,CHAIN PHARMACY,TX,BOWIE,9143,5.379,600.0,10.0,201110,119.0
300,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.8162,600.0,5.0,201111,2614.0
302,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,300.0,5.0,201112,2764.0
303,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201201,2760.0
304,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201202,2626.0
306,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.8162,600.0,5.0,201203,2552.0
307,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201204,2248.0
308,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201205,2471.0
310,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.2108,200.0,10.0,201206,2169.0
311,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,201207,2059.0
312,TN,CHAIN PHARMACY,TX,BOWIE,9193,3.027,500.0,10.0,201209,1990.0
314,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.5135,500.0,5.0,201211,2041.0
315,TN,CHAIN PHARMACY,TX,BOWIE,9193,2.27025,500.0,7.5,201212,1862.0
316,TN,RETAIL PHARMACY,TX,KAUFMAN,9193,3.027,500.0,10.0,200806,1537.0
317,TN,RETAIL PHARMACY,TX,KAUFMAN,9193,6.0539999999999985,1000.0,10.0,200807,1623.0
318,TN,RETAIL PHARMACY,TX,HOUSTON,9193,9.081,1500.0,10.0,200809,233.0
319,TN,RETAIL PHARMACY,TX,SMITH,9193,1.2108,400.0,5.0,200806,3441.0
320,TN,RETAIL PHARMACY,TX,SMITH,9193,12.108,2000.0,10.0,200807,3872.0
322,TN,RETAIL PHARMACY,TX,SMITH,9193,0.9081,300.0,5.0,200808,3426.0
323,TN,RETAIL PHARMACY,TX,SMITH,9193,1.5135,500.0,5.0,200809,3712.0
324,TN,RETAIL PHARMACY,TX,BOWIE,9193,0.9081,200.0,7.5,200704,1781.0
328,TN,RETAIL PHARMACY,TX,HARRIS,9193,0.6054,200.0,5.0,200807,40882.0
329,TN,RETAIL PHARMACY,TX,HARRIS,9193,0.3027,100.0,5.0,200808,37948.0
331,TN,RETAIL PHARMACY,TX,VICTORIA,9193,1.2108,200.0,10.0,200810,860.0
332,TN,RETAIL PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200604,1448.0
333,TN,RETAIL PHARMACY,TX,BOWIE,9193,2.7243,600.0,7.5,200611,1653.0
334,TN,RETAIL PHARMACY,TX,BOWIE,9193,2.7243,600.0,7.5,200701,1755.0
335,TN,RETAIL PHARMACY,TX,BOWIE,9193,1.5135,500.0,5.0,200703,1783.0
338,TN,RETAIL PHARMACY,TX,BOWIE,9193,1.8162,300.0,10.0,200706,1796.0
340,TN,RETAIL PHARMACY,TX,BOWIE,9193,1.8162,300.0,10.0,200708,1914.0
341,TN,RETAIL PHARMACY,TX,BOWIE,9143,3.5860000000000003,100.0,40.0,200801,220.0
346,TN,RETAIL PHARMACY,TX,BOWIE,9193,3.027,500.0,10.0,200807,2076.0
349,TN,RETAIL PHARMACY,TX,BOWIE,9143,0.672375,100.0,7.5,200808,209.0
352,TN,RETAIL PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200811,1865.0
355,TN,RETAIL PHARMACY,TX,BOWIE,9193,3.6324,600.0,10.0,200812,2226.0
356,TN,RETAIL PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200903,2048.0
358,TN,RETAIL PHARMACY,TX,BOWIE,9193,1.8162,300.0,10.0,200907,2291.0
363,TN,RETAIL PHARMACY,TX,BOWIE,9193,3.6324,600.0,10.0,201002,2310.0
368,TN,RETAIL PHARMACY,TX,BOWIE,9193,1.2108,200.0,10.0,201104,2589.0
369,TN,RETAIL PHARMACY,TX,BOWIE,9193,3.6324,600.0,10.0,201105,2616.0
373,TN,RETAIL PHARMACY,TX,BOWIE,9143,1.793,100.0,20.0,201111,138.0
383,TN,RETAIL PHARMACY,TX,AUSTIN,9193,0.6054,200.0,5.0,200805,254.0
384,TN,RETAIL PHARMACY,TX,AUSTIN,9193,0.6054,200.0,5.0,200807,255.0
385,TN,RETAIL PHARMACY,TX,AUSTIN,9193,9.081,1500.0,10.0,200808,245.0
386,TN,RETAIL PHARMACY,TX,AUSTIN,9193,2.27025,500.0,7.5,200812,294.0
391,TN,CHAIN PHARMACY,TX,SMITH,9193,2.27025,500.0,7.5,200811,3569.0
392,TN,CHAIN PHARMACY,TX,SMITH,9193,0.6054,100.0,10.0,200812,4556.0
393,TN,CHAIN PHARMACY,TX,BRAZOS,9193,2.27025,500.0,7.5,200812,1308.0
394,TN,CHAIN PHARMACY,TX,GREGG,9193,1.8162,300.0,10.0,200806,2717.0
395,TN,CHAIN PHARMACY,TX,GREGG,9193,2.27025,500.0,7.5,200807,3110.0
396,TN,CHAIN PHARMACY,TX,GREGG,9193,1.8162,300.0,10.0,200808,2827.0
397,TN,CHAIN PHARMACY,TX,GREGG,9193,0.45405,100.0,7.5,200809,2832.0
401,TN,CHAIN PHARMACY,TX,GREGG,9193,0.6054,100.0,10.0,200811,2815.0
408,TN,CHAIN PHARMACY,TX,BOWIE,9193,3.027,500.0,10.0,200804,1895.0
421,TN,CHAIN PHARMACY,TX,BOWIE,9143,2.6895,300.0,10.0,200809,227.0
443,TN,CHAIN PHARMACY,TX,BOWIE,9193,1.36215,300.0,7.5,201011,2349.0
452,TN,CHAIN PHARMACY,TX,BOWIE,9193,4.5405,1000.0,7.5,201107,2538.0
466,TN,CHAIN PHARMACY,TX,BOWIE,9193,5.4486,900.0,10.0,201208,2461.0
468,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.6054,200.0,5.0,201210,2108.0
471,TN,RETAIL PHARMACY,TX,CASS,9193,0.6054,100.0,10.0,200805,459.0
472,TN,CHAIN PHARMACY,TX,BOWIE,9193,0.45405,100.0,7.5,200602,1363.0
478,TN,RETAIL PHARMACY,TX,VICTORIA,9193,0.6054,200.0,5.0,200806,825.0
479,TN,RETAIL PHARMACY,TX,VICTORIA,9193,0.9081,200.0,7.5,200807,918.0
480,TN,RETAIL PHARMACY,TX,VICTORIA,9193,0.45405,100.0,7.5,200812,894.0
481,TN,RETAIL PHARMACY,TX,VICTORIA,9193,3.027,500.0,10.0,200808,799.0
482,TN,RETAIL PHARMACY,TX,VICTORIA,9193,4.5405,1000.0,7.5,200809,773.0
483,TN,RETAIL PHARMACY,TX,VICTORIA,9193,0.6054,100.0,10.0,200811,665.0
488,TN,CHAIN PHARMACY,TX,GALVESTON,9193,0.6054,100.0,10.0,200805,4656.0
489,TN,CHAIN PHARMACY,TX,GALVESTON,9193,0.3027,100.0,5.0,200810,4278.0
490,TN,CHAIN PHARMACY,TX,GALVESTON,9193,0.3027,100.0,5.0,200812,4374.0
496,TN,CHAIN PHARMACY,TX,BRAZOS,9193,0.45405,100.0,7.5,200805,1197.0
