,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
330,AZ,CHAIN PHARMACY,NM,BERNALILLO,9143,6.2755,700.0,1.5,10.0,201010,12831.0
331,AZ,CHAIN PHARMACY,NM,BERNALILLO,9143,0.8965,200.0,1.5,5.0,201011,13938.0
332,AZ,CHAIN PHARMACY,NM,BERNALILLO,9193,1.36215,300.0,1.0,7.5,201012,6423.0
334,AZ,CHAIN PHARMACY,NM,BERNALILLO,9143,7.1720000000000015,100.0,1.5,80.0,201103,15217.0
336,AZ,CHAIN PHARMACY,NM,BERNALILLO,9193,0.3027,100.0,1.0,5.0,201108,6848.0
341,AZ,CHAIN PHARMACY,NM,BERNALILLO,9143,0.8965,200.0,1.5,5.0,201209,11515.0
342,AZ,CHAIN PHARMACY,NM,BERNALILLO,9193,2.27025,500.0,1.0,7.5,201209,5052.0
344,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.403425,100.0,1.5,,200601,821.0
346,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.403425,100.0,1.5,,200603,831.0
347,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.44825,100.0,1.5,5.0,200607,713.0
348,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,7.1720000000000015,200.0,1.5,40.0,200612,925.0
349,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,1.34475,300.0,1.5,5.0,200705,1086.0
350,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.8965,100.0,1.5,10.0,200708,1044.0
351,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,2.24125,500.0,1.5,5.0,200709,999.0
352,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.44825,100.0,1.5,5.0,200710,1062.0
353,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,1.793,200.0,1.5,10.0,200801,1209.0
354,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.6054,100.0,1.0,10.0,200802,905.0
355,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,1.5135,500.0,1.0,5.0,200804,967.0
356,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.45405,100.0,1.0,7.5,200805,1003.0
357,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,2.6895,200.0,1.5,15.0,200805,1222.0
358,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.45405,100.0,1.0,7.5,200806,1099.0
360,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.6054,100.0,1.0,10.0,200808,1063.0
361,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.6054,100.0,1.0,10.0,200809,912.0
364,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.6054,100.0,1.0,10.0,200811,991.0
366,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.9081,200.0,1.0,7.5,200812,1320.0
367,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.8965,200.0,1.5,5.0,200901,1282.0
368,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.45405,100.0,1.0,7.5,200901,1024.0
373,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.45405,100.0,1.0,7.5,200902,1166.0
374,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.6054,100.0,1.0,10.0,200903,1097.0
375,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,3.5860000000000003,100.0,1.5,40.0,200904,1484.0
376,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.45405,100.0,1.0,7.5,200905,1188.0
377,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,1.34475,200.0,1.5,7.5,200906,1343.0
378,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.9081,200.0,1.0,7.5,200907,1141.0
380,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,0.8965,200.0,1.5,5.0,200907,1756.0
382,AZ,CHAIN PHARMACY,NM,DONA ANA,9193,0.3027,100.0,1.0,5.0,200909,1073.0
383,AZ,CHAIN PHARMACY,NM,DONA ANA,9143,2.24125,500.0,1.5,5.0,200910,1688.0
