,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
86,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,200905,1067.0
87,LA,RETAIL PHARMACY,LA,IBERIA,9193,1.5135,500.0,5.0,200906,1408.0
90,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,200908,1242.0
95,LA,RETAIL PHARMACY,LA,IBERIA,9143,1.793,200.0,10.0,201005,337.0
96,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,201006,1061.0
97,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,201010,1520.0
98,LA,RETAIL PHARMACY,LA,IBERIA,9143,10.758,400.0,30.0,201102,447.0
100,LA,RETAIL PHARMACY,LA,IBERIA,9143,0.44825,100.0,5.0,201107,456.0
101,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,201111,993.0
103,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,201112,1106.0
104,LA,RETAIL PHARMACY,LA,IBERIA,9193,0.3027,100.0,5.0,201207,1242.0
105,LA,RETAIL PHARMACY,LA,LAFAYETTE,9143,7.1720000000000015,100.0,80.0,200607,1637.0
106,LA,RETAIL PHARMACY,LA,LAFAYETTE,9193,3.027,500.0,10.0,200610,3454.0
107,LA,RETAIL PHARMACY,LA,IBERVILLE,9193,0.6054,100.0,10.0,200610,445.0
108,LA,RETAIL PHARMACY,LA,IBERVILLE,9193,18.162,3000.0,10.0,200703,411.0
109,LA,RETAIL PHARMACY,LA,IBERVILLE,9143,1.793,200.0,10.0,200706,186.0
110,LA,RETAIL PHARMACY,LA,IBERVILLE,9193,6.0539999999999985,1000.0,10.0,200711,415.0
111,LA,RETAIL PHARMACY,LA,IBERVILLE,9193,18.162,3000.0,10.0,200801,447.0
112,LA,RETAIL PHARMACY,LA,TENSAS,9193,0.6054,100.0,10.0,200909,28.0
113,LA,RETAIL PHARMACY,LA,TENSAS,9193,2.27025,500.0,7.5,201108,64.0
114,LA,RETAIL PHARMACY,LA,TENSAS,9193,0.6054,100.0,10.0,201209,66.0
115,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,0.3027,100.0,5.0,200601,488.0
116,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,0.8965,100.0,10.0,200611,182.0
117,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,0.8965,100.0,10.0,200703,256.0
118,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,0.8965,100.0,10.0,200705,230.0
119,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,1.793,200.0,10.0,200810,200.0
120,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,200811,662.0
121,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,200901,669.0
122,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,3.027,500.0,10.0,200903,768.0
123,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,3.5860000000000003,400.0,10.0,200906,296.0
124,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,200909,660.0
125,LA,RETAIL PHARMACY,LA,AVOYELLES,9143,3.5860000000000003,100.0,40.0,200909,298.0
126,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,200910,783.0
127,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,1.5135,500.0,5.0,201006,697.0
128,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,201008,714.0
129,LA,RETAIL PHARMACY,LA,AVOYELLES,9193,2.27025,500.0,7.5,201104,721.0
130,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,9.081,3000.0,5.0,200602,457.0
131,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,7.1720000000000015,200.0,40.0,200607,128.0
132,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,18.162,3000.0,10.0,200608,476.0
133,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,1.2108,200.0,10.0,200611,501.0
134,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,1.918296,400.0,5.35,200705,155.0
135,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,5.379,600.0,10.0,200708,169.0
136,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,10.758,300.0,40.0,200712,156.0
137,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,12.108,2000.0,10.0,200801,588.0
139,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,1000.0,5.0,200803,534.0
140,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,10.758,300.0,40.0,200803,159.0
141,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,1.8162,300.0,10.0,200804,542.0
142,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,1000.0,5.0,200805,531.0
143,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,2.27025,500.0,7.5,200808,535.0
145,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200811,477.0
146,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,26.895,1000.0,30.0,200901,231.0
147,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,1.793,200.0,10.0,200905,196.0
148,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,1.5135,500.0,5.0,200906,681.0
149,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,2.6895,100.0,30.0,200906,210.0
150,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,8.0685,300.0,30.0,200908,213.0
151,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,4.5405,1000.0,7.5,200908,662.0
152,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,2.6895,300.0,10.0,200910,214.0
153,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,0.9081,200.0,7.5,200911,677.0
154,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200912,595.0
155,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,12.108,2000.0,10.0,201002,495.0
156,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,0.8965,200.0,5.0,201101,197.0
157,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,201101,517.0
158,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,201103,563.0
159,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,1.2108,200.0,10.0,201104,559.0
160,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,500.0,10.0,201111,553.0
161,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,500.0,10.0,201202,554.0
162,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,5.379,600.0,10.0,201203,390.0
163,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,26.895,1000.0,30.0,201205,439.0
164,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,5.379,600.0,10.0,201207,533.0
166,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,201209,529.0
167,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,26.895,1000.0,30.0,201210,460.0
168,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,1.8162,300.0,10.0,201211,678.0
169,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,13.4475,1000.0,15.0,201212,437.0
170,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.5135,500.0,5.0,200603,441.0
171,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.2108,200.0,10.0,200702,386.0
172,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.2108,200.0,10.0,200703,476.0
173,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.6054,100.0,10.0,200705,537.0
175,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.2108,200.0,10.0,200706,459.0
176,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,6.0539999999999985,1000.0,10.0,200708,695.0
178,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,0.8965,100.0,10.0,200710,97.0
179,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,1.793,200.0,10.0,200712,97.0
180,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.2108,200.0,10.0,200801,618.0
181,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,6.0539999999999985,1000.0,10.0,200803,519.0
182,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.45405,100.0,7.5,200807,607.0
183,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.6054,100.0,10.0,200812,551.0
184,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,2.6895,200.0,15.0,200812,156.0
185,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,4.5405,1000.0,7.5,200901,556.0
186,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,3.5860000000000003,100.0,40.0,200907,155.0
187,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.45405,100.0,7.5,200907,614.0
188,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,3.027,500.0,10.0,200908,583.0
189,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,2.4216,400.0,10.0,200910,612.0
190,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,2.6895,200.0,15.0,200912,143.0
191,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,3.5860000000000003,400.0,10.0,201001,134.0
192,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,1.793,200.0,10.0,201002,116.0
193,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,3.027,500.0,10.0,201002,597.0
194,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.6054,100.0,10.0,201003,679.0
195,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,10.758,400.0,30.0,201004,131.0
196,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,9.081,1500.0,10.0,201007,647.0
197,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,4.5405,1000.0,7.5,201008,624.0
198,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,9.081,1500.0,10.0,201009,666.0
199,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,15.135,2500.0,10.0,201010,643.0
200,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,3.027,500.0,10.0,201012,542.0
201,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.6054,100.0,10.0,201103,618.0
202,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,2.6895,300.0,10.0,201107,158.0
203,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,9.081,1500.0,10.0,201108,660.0
205,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,1.8162,300.0,10.0,201112,637.0
206,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.6054,100.0,10.0,201202,602.0
207,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,3.5860000000000003,400.0,10.0,201205,199.0
208,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,4.5405,1000.0,7.5,201207,813.0
209,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,9.081,1500.0,10.0,201210,780.0
210,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,2.6895,300.0,10.0,201211,192.0
211,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,0.3027,100.0,5.0,201211,721.0
212,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9143,16.137,600.0,30.0,201212,200.0
213,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200707,491.0
214,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200709,468.0
215,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,500.0,10.0,200711,561.0
217,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,0.44825,100.0,5.0,200802,171.0
218,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200902,475.0
220,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,4.5405,1000.0,7.5,200907,689.0
222,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,200909,604.0
223,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,500.0,10.0,201006,544.0
224,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,4.5405,1000.0,7.5,201008,533.0
226,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,3.027,500.0,10.0,201107,537.0
227,LA,RETAIL PHARMACY,LA,EVANGELINE,9193,6.0539999999999985,1000.0,10.0,201109,625.0
229,LA,RETAIL PHARMACY,LA,EVANGELINE,9143,1.793,200.0,10.0,201111,361.0
231,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,3.027,500.0,10.0,200605,411.0
232,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,3.027,500.0,10.0,200608,506.0
233,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,6.0539999999999985,1000.0,10.0,200609,470.0
234,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,2.27025,500.0,7.5,200709,416.0
235,LA,RETAIL PHARMACY,LA,SAINT MARTIN,9193,9.081,1500.0,10.0,201209,720.0
236,LA,RETAIL PHARMACY,LA,ALLEN,9193,1.2108,200.0,10.0,200602,346.0
237,LA,RETAIL PHARMACY,LA,ALLEN,9193,4.5405,1000.0,7.5,200604,285.0
238,LA,RETAIL PHARMACY,LA,ALLEN,9193,1.5135,500.0,5.0,200703,303.0
239,LA,RETAIL PHARMACY,LA,ALLEN,9193,0.6054,100.0,10.0,200704,309.0
240,LA,RETAIL PHARMACY,LA,ALLEN,9143,5.379,600.0,10.0,200704,117.0
241,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200705,330.0
242,LA,RETAIL PHARMACY,LA,ALLEN,9143,0.479574,100.0,5.35,200706,124.0
243,LA,RETAIL PHARMACY,LA,ALLEN,9143,1.7928,400.0,5.0,200708,162.0
244,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200708,322.0
245,LA,RETAIL PHARMACY,LA,ALLEN,9193,0.3027,100.0,5.0,200711,337.0
246,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200803,284.0
247,LA,RETAIL PHARMACY,LA,ALLEN,9193,1.2108,200.0,10.0,200804,384.0
248,LA,RETAIL PHARMACY,LA,ALLEN,9193,1.5135,500.0,5.0,200805,344.0
249,LA,RETAIL PHARMACY,LA,ALLEN,9143,2.6895,600.0,5.0,200805,149.0
250,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200806,342.0
251,LA,RETAIL PHARMACY,LA,ALLEN,9143,3.5860000000000003,100.0,40.0,200807,151.0
252,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200808,373.0
254,LA,RETAIL PHARMACY,LA,ALLEN,9193,0.6054,100.0,10.0,200809,392.0
255,LA,RETAIL PHARMACY,LA,ALLEN,9193,0.6054,100.0,10.0,200812,415.0
259,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200903,342.0
260,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,200909,385.0
261,LA,RETAIL PHARMACY,LA,ALLEN,9143,2.6895,600.0,5.0,201001,125.0
262,LA,RETAIL PHARMACY,LA,ALLEN,9143,7.1720000000000015,200.0,40.0,201005,147.0
263,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201006,402.0
265,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201007,408.0
267,LA,RETAIL PHARMACY,LA,ALLEN,9143,3.5860000000000003,200.0,20.0,201008,222.0
268,LA,RETAIL PHARMACY,LA,ALLEN,9143,3.5860000000000003,100.0,40.0,201101,128.0
269,LA,RETAIL PHARMACY,LA,ALLEN,9143,3.5860000000000003,100.0,40.0,201102,196.0
271,LA,RETAIL PHARMACY,LA,ALLEN,9193,0.9081,200.0,7.5,201106,521.0
272,LA,RETAIL PHARMACY,LA,ALLEN,9143,2.24125,500.0,5.0,201111,200.0
273,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201201,425.0
274,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201202,460.0
275,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201203,460.0
276,LA,RETAIL PHARMACY,LA,ALLEN,9143,1.34475,300.0,5.0,201203,247.0
277,LA,RETAIL PHARMACY,LA,ALLEN,9143,5.379,200.0,30.0,201205,213.0
278,LA,RETAIL PHARMACY,LA,ALLEN,9193,3.027,500.0,10.0,201207,541.0
279,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,0.44825,100.0,5.0,201003,1348.0
280,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,6.0539999999999985,1000.0,10.0,201004,1481.0
281,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,16.137,600.0,30.0,201005,1188.0
282,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,3.027,500.0,10.0,201006,1523.0
284,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,3.027,500.0,10.0,201012,1744.0
285,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,6.0539999999999985,1000.0,10.0,201112,1928.0
286,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,0.8965,100.0,10.0,201204,1544.0
287,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,3.027,500.0,10.0,201206,1535.0
288,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,1.34475,100.0,15.0,201208,1538.0
289,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,0.6054,100.0,10.0,201209,1620.0
290,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,1.793,200.0,10.0,201210,1726.0
291,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,1.2108,200.0,10.0,201211,1714.0
292,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,0.8965,100.0,10.0,201211,1608.0
293,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9193,1.8162,300.0,10.0,201212,1716.0
295,LA,RETAIL PHARMACY,LA,TANGIPAHOA,9143,1.793,200.0,10.0,201212,1570.0
296,LA,RETAIL PHARMACY,LA,WINN,9193,2.27025,500.0,7.5,201112,246.0
297,LA,RETAIL PHARMACY,LA,LAFOURCHE,9193,18.162,3000.0,10.0,200602,1265.0
298,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,0.6054,100.0,10.0,200610,89.0
299,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,0.6054,100.0,10.0,200706,72.0
300,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,0.6054,100.0,10.0,200801,66.0
301,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,0.6054,100.0,10.0,200810,78.0
303,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,1.8162,300.0,10.0,200905,94.0
304,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9143,0.8965,100.0,10.0,200909,50.0
305,LA,RETAIL PHARMACY,LA,EAST FELICIANA,9193,0.6054,100.0,10.0,201002,57.0
306,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,200709,761.0
308,LA,RETAIL PHARMACY,LA,IBERIA,9143,0.224125,100.0,2.5,200808,235.0
309,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,200809,892.0
310,LA,RETAIL PHARMACY,LA,IBERIA,9143,0.8965,100.0,10.0,200902,274.0
313,LA,RETAIL PHARMACY,LA,IBERIA,9143,0.8965,100.0,10.0,200906,325.0
314,LA,RETAIL PHARMACY,LA,IBERIA,9143,1.793,200.0,10.0,200908,298.0
315,LA,RETAIL PHARMACY,LA,IBERIA,9193,3.027,500.0,10.0,200911,1450.0
