,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
202,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,100.0,1.5,20.0,200602,983.0
203,OR,RETAIL PHARMACY,OR,LINN,9143,2.24125,500.0,1.5,5.0,200605,1354.0
205,OR,RETAIL PHARMACY,OR,LINN,9193,0.45405,100.0,1.0,7.5,200606,1042.0
206,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,600.0,1.5,5.0,200607,1688.0
207,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,200610,1248.0
208,OR,RETAIL PHARMACY,OR,LINN,9143,1.34475,300.0,1.5,5.0,200611,1387.0
209,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,200701,1083.0
210,OR,RETAIL PHARMACY,OR,LINN,9193,1.5135,500.0,1.0,5.0,200702,982.0
211,OR,RETAIL PHARMACY,OR,LINN,9143,7.1720000000000015,100.0,1.5,80.0,200702,1458.0
216,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,200706,1540.0
217,OR,RETAIL PHARMACY,OR,LINN,9143,0.672375,100.0,1.5,7.5,200707,1865.0
218,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,400.0,1.5,5.0,200708,1844.0
219,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,200709,1603.0
220,OR,RETAIL PHARMACY,OR,LINN,9143,7.1720000000000015,100.0,1.5,80.0,200711,1792.0
222,OR,RETAIL PHARMACY,OR,LINN,9143,3.5860000000000003,100.0,1.5,40.0,200712,1908.0
223,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,200802,1262.0
224,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,200802,1755.0
225,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,200803,1938.0
226,OR,RETAIL PHARMACY,OR,LINN,9143,2.24125,500.0,1.5,5.0,200804,1871.0
228,OR,RETAIL PHARMACY,OR,LINN,9193,1.5135,500.0,1.0,5.0,200805,1312.0
231,OR,RETAIL PHARMACY,OR,LINN,9143,7.1720000000000015,100.0,1.5,80.0,200809,1950.0
232,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,200810,1288.0
233,OR,RETAIL PHARMACY,OR,LINN,9193,1.5135,500.0,1.0,5.0,200811,1233.0
235,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,200812,1526.0
236,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,100.0,1.5,20.0,200812,2168.0
237,OR,RETAIL PHARMACY,OR,LINN,9193,0.45405,100.0,1.0,7.5,200903,1330.0
238,OR,RETAIL PHARMACY,OR,LINN,9193,1.36215,300.0,1.0,7.5,200904,1317.0
239,OR,RETAIL PHARMACY,OR,LINN,9193,0.6054,100.0,1.0,10.0,200905,1371.0
240,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,400.0,1.5,5.0,200905,1870.0
243,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,100.0,1.5,10.0,200909,2302.0
244,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,200.0,1.5,5.0,200912,2602.0
246,OR,RETAIL PHARMACY,OR,LINN,9193,0.9081,200.0,1.0,7.5,200912,1601.0
248,OR,RETAIL PHARMACY,OR,LINN,9193,1.5135,500.0,1.0,5.0,201001,1375.0
249,OR,RETAIL PHARMACY,OR,LINN,9193,0.45405,100.0,1.0,7.5,201002,1432.0
250,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,100.0,1.5,10.0,201002,2186.0
251,OR,RETAIL PHARMACY,OR,LINN,9193,1.5135,500.0,1.0,5.0,201005,1635.0
252,OR,RETAIL PHARMACY,OR,LINN,9143,10.758,200.0,1.5,60.0,201005,2456.0
253,OR,RETAIL PHARMACY,OR,LINN,9193,1.2108,200.0,1.0,10.0,201006,1776.0
254,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,100.0,1.5,10.0,201006,2539.0
255,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,100.0,1.5,10.0,201008,2510.0
256,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,201010,2562.0
258,OR,RETAIL PHARMACY,OR,LINN,9193,0.45405,100.0,1.0,7.5,201011,1668.0
259,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,200.0,1.5,15.0,201011,2562.0
260,OR,RETAIL PHARMACY,OR,LINN,9143,7.1720000000000015,100.0,1.5,80.0,201012,2714.0
261,OR,RETAIL PHARMACY,OR,LINN,9143,0.8965,200.0,1.5,5.0,201102,2239.0
262,OR,RETAIL PHARMACY,OR,LINN,9193,0.45405,100.0,1.0,7.5,201103,1742.0
264,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,201104,1660.0
265,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,201104,2346.0
266,OR,RETAIL PHARMACY,OR,LINN,9193,0.3027,100.0,1.0,5.0,201105,1621.0
267,OR,RETAIL PHARMACY,OR,LINN,9193,0.3027,100.0,1.0,5.0,201106,1738.0
268,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,201106,2725.0
269,OR,RETAIL PHARMACY,OR,LINN,9143,2.24125,500.0,1.5,5.0,201108,2876.0
270,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,200.0,1.5,15.0,201109,2789.0
271,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,201110,2817.0
272,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,400.0,1.5,5.0,201112,2795.0
274,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,200.0,1.5,15.0,201201,2972.0
276,OR,RETAIL PHARMACY,OR,LINN,9143,1.793,100.0,1.5,20.0,201202,2686.0
277,OR,RETAIL PHARMACY,OR,LINN,9143,1.34475,300.0,1.5,5.0,201203,2792.0
279,OR,RETAIL PHARMACY,OR,LINN,9143,2.24125,500.0,1.5,5.0,201205,2979.0
281,OR,RETAIL PHARMACY,OR,LINN,9193,1.2108,200.0,1.0,10.0,201206,1510.0
282,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,200.0,1.5,15.0,201206,2775.0
283,OR,RETAIL PHARMACY,OR,LINN,9143,2.6895,100.0,1.5,30.0,201208,3076.0
284,OR,RETAIL PHARMACY,OR,LINN,9193,0.3027,100.0,1.0,5.0,201208,1618.0
285,OR,RETAIL PHARMACY,OR,LINN,9143,1.34475,100.0,1.5,15.0,201209,2623.0
287,OR,RETAIL PHARMACY,OR,LINN,9143,4.03425,300.0,1.5,15.0,201210,2927.0
288,OR,RETAIL PHARMACY,OR,LINN,9193,1.2108,200.0,1.0,10.0,201210,1614.0
291,OR,RETAIL PHARMACY,OR,LINN,9193,3.027,500.0,1.0,10.0,201211,1513.0
292,OR,RETAIL PHARMACY,OR,LINN,9143,0.44825,100.0,1.5,5.0,201211,2848.0
296,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,3.027,500.0,1.0,10.0,200605,2683.0
297,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,1.793,100.0,1.5,20.0,200605,5753.0
303,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,7.1720000000000015,100.0,1.5,80.0,200611,6266.0
304,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,0.44825,100.0,1.5,5.0,200612,5945.0
305,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,1.5135,500.0,1.0,5.0,200701,3326.0
307,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.45405,100.0,1.0,7.5,200703,3200.0
309,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,3.027,1000.0,1.0,5.0,200704,2942.0
314,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.6054,100.0,1.0,10.0,200706,2831.0
316,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,3.027,500.0,1.0,10.0,200707,2990.0
318,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.45405,100.0,1.0,7.5,200710,3293.0
320,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,2.6895,600.0,1.5,5.0,200712,6952.0
325,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,3.5860000000000003,200.0,1.5,20.0,200803,7022.0
326,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.45405,100.0,1.0,7.5,200805,3060.0
327,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.3027,100.0,1.0,5.0,200806,2969.0
328,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.45405,100.0,1.0,7.5,200807,3202.0
329,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,1.5135,500.0,1.0,5.0,200808,3361.0
330,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,1.793,200.0,1.5,10.0,200808,6799.0
331,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,1.34475,300.0,1.5,5.0,200811,6990.0
332,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,1.5135,500.0,1.0,5.0,200901,3060.0
335,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.45405,100.0,1.0,7.5,200905,3176.0
336,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,0.6054,100.0,1.0,10.0,200906,3448.0
337,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,2.24125,500.0,1.5,5.0,200906,7486.0
339,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,0.8965,100.0,1.5,10.0,200907,7780.0
340,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,2.24125,500.0,1.5,5.0,200908,7222.0
343,OR,RETAIL PHARMACY,OR,WASHINGTON,9193,1.5135,500.0,1.0,5.0,200908,3136.0
345,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,3.5860000000000003,200.0,1.5,20.0,200909,7552.0
346,OR,RETAIL PHARMACY,OR,WASHINGTON,9143,2.6895,200.0,1.5,15.0,200910,7523.0
