,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
68,IL,RETAIL PHARMACY,MN,RICE,9143,0.4482,100.0,1.5,5.0,200709,182.0
69,IL,RETAIL PHARMACY,MN,RICE,9143,0.4482,100.0,1.5,5.0,200710,272.0
70,IL,RETAIL PHARMACY,MN,RICE,9193,2.27025,500.0,1.0,7.5,200712,191.0
71,IL,RETAIL PHARMACY,MN,RICE,9143,0.44825,100.0,1.5,5.0,200807,243.0
72,IL,RETAIL PHARMACY,MN,RICE,9143,0.8965,100.0,1.5,10.0,200903,239.0
73,IL,RETAIL PHARMACY,MN,RICE,9193,2.27025,500.0,1.0,7.5,200905,158.0
74,IL,RETAIL PHARMACY,MN,RICE,9143,2.24125,500.0,1.5,5.0,200905,199.0
75,IL,RETAIL PHARMACY,MN,RICE,9143,0.672375,100.0,1.5,7.5,200906,245.0
76,IL,RETAIL PHARMACY,MN,RICE,9143,0.8965,100.0,1.5,10.0,200910,248.0
77,IL,RETAIL PHARMACY,MN,RICE,9193,2.27025,500.0,1.0,7.5,200911,178.0
78,IL,RETAIL PHARMACY,MN,RICE,9193,0.45405,100.0,1.0,7.5,201001,176.0
80,IL,RETAIL PHARMACY,MN,NICOLLET,9193,0.45405,100.0,1.0,7.5,200707,25.0
81,IL,RETAIL PHARMACY,MN,NICOLLET,9193,1.5135,500.0,1.0,5.0,200712,33.0
83,IL,RETAIL PHARMACY,MN,NICOLLET,9143,2.017125,300.0,1.5,7.5,200801,24.0
85,IL,RETAIL PHARMACY,MN,NICOLLET,9193,1.5135,500.0,1.0,5.0,200802,24.0
86,IL,RETAIL PHARMACY,MN,NICOLLET,9143,2.6895,200.0,1.5,15.0,200805,27.0
87,IL,RETAIL PHARMACY,MN,NICOLLET,9193,1.5135,500.0,1.0,5.0,200806,28.0
88,IL,RETAIL PHARMACY,MN,NICOLLET,9143,0.672375,100.0,1.5,7.5,200806,24.0
90,IL,RETAIL PHARMACY,MN,NICOLLET,9193,0.45405,100.0,1.0,7.5,200807,33.0
92,IL,RETAIL PHARMACY,MN,NICOLLET,9193,1.5135,500.0,1.0,5.0,200810,48.0
94,IL,RETAIL PHARMACY,MN,NICOLLET,9143,2.6895,300.0,1.5,10.0,200811,66.0
95,IL,RETAIL PHARMACY,MN,NICOLLET,9193,1.5135,500.0,1.0,5.0,200902,35.0
96,IL,RETAIL PHARMACY,MN,NICOLLET,9143,1.34475,200.0,1.5,7.5,201002,36.0
97,IL,RETAIL PHARMACY,MN,NICOLLET,9193,0.45405,100.0,1.0,7.5,201003,42.0
99,IL,RETAIL PHARMACY,MN,NICOLLET,9193,0.3027,100.0,1.0,5.0,201005,41.0
100,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,200710,1235.0
101,IL,RETAIL PHARMACY,MN,DAKOTA,9143,0.44825,100.0,1.5,5.0,200710,1671.0
102,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,200809,1049.0
103,IL,RETAIL PHARMACY,MN,DAKOTA,9143,1.793,100.0,1.5,20.0,200811,1824.0
104,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,200811,1038.0
105,IL,RETAIL PHARMACY,MN,DAKOTA,9193,2.27025,500.0,1.0,7.5,200903,1115.0
107,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,200904,1010.0
108,IL,RETAIL PHARMACY,MN,DAKOTA,9143,1.34475,300.0,1.5,5.0,200904,2476.0
109,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,200909,1063.0
110,IL,RETAIL PHARMACY,MN,DAKOTA,9143,1.34475,300.0,1.5,5.0,200909,2317.0
112,IL,RETAIL PHARMACY,MN,DAKOTA,9143,0.8965,200.0,1.5,5.0,200910,2623.0
114,IL,RETAIL PHARMACY,MN,DAKOTA,9143,0.8965,200.0,1.5,5.0,201001,2148.0
115,IL,RETAIL PHARMACY,MN,DAKOTA,9193,1.5135,500.0,1.0,5.0,201004,1270.0
116,IL,RETAIL PHARMACY,MN,DAKOTA,9143,0.44825,100.0,1.5,5.0,201005,2586.0
117,IL,RETAIL PHARMACY,MN,WINONA,9193,0.9081,200.0,1.0,7.5,200707,184.0
118,IL,RETAIL PHARMACY,MN,WINONA,9143,0.8965,100.0,1.5,10.0,200708,256.0
119,IL,RETAIL PHARMACY,MN,WINONA,9143,7.1720000000000015,100.0,1.5,80.0,200710,182.0
120,IL,RETAIL PHARMACY,MN,WINONA,9193,1.5135,500.0,1.0,5.0,200801,191.0
122,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,100.0,1.5,10.0,200706,85.0
123,IL,RETAIL PHARMACY,MN,MEEKER,9143,1.34475,300.0,1.5,5.0,200709,89.0
124,IL,RETAIL PHARMACY,MN,MEEKER,9193,1.2108,200.0,1.0,10.0,200801,83.0
125,IL,RETAIL PHARMACY,MN,MEEKER,9143,3.5860000000000003,100.0,1.5,40.0,200802,111.0
126,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,200.0,1.5,5.0,200803,100.0
127,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,100.0,1.5,10.0,200806,103.0
128,IL,RETAIL PHARMACY,MN,MEEKER,9193,4.5405,1500.0,1.0,5.0,200811,68.0
129,IL,RETAIL PHARMACY,MN,MEEKER,9193,3.027,1000.0,1.0,5.0,200812,72.0
131,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,200.0,1.5,5.0,200901,108.0
132,IL,RETAIL PHARMACY,MN,MEEKER,9193,0.45405,100.0,1.0,7.5,200903,55.0
133,IL,RETAIL PHARMACY,MN,MEEKER,9143,2.24125,500.0,1.5,5.0,200907,58.0
134,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.672375,100.0,1.5,7.5,200908,88.0
135,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,100.0,1.5,10.0,200910,78.0
136,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.44825,100.0,1.5,5.0,201001,73.0
137,IL,RETAIL PHARMACY,MN,MEEKER,9193,0.3027,100.0,1.0,5.0,201002,40.0
138,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.672375,100.0,1.5,7.5,201003,118.0
139,IL,RETAIL PHARMACY,MN,MEEKER,9193,9.081,3000.0,1.0,5.0,201004,62.0
140,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,100.0,1.5,10.0,201004,77.0
141,IL,RETAIL PHARMACY,MN,MEEKER,9143,0.8965,100.0,1.5,10.0,201005,97.0
142,IL,RETAIL PHARMACY,MN,MEEKER,9193,3.027,500.0,1.0,10.0,201005,59.0
143,IL,RETAIL PHARMACY,MN,MEEKER,9193,3.027,500.0,1.0,10.0,201006,68.0
144,IL,RETAIL PHARMACY,MN,CLAY,9193,1.5135,500.0,1.0,5.0,200803,294.0
145,IL,RETAIL PHARMACY,MN,CLAY,9193,0.45405,100.0,1.0,7.5,200805,302.0
146,IL,RETAIL PHARMACY,MN,CLAY,9193,0.3027,100.0,1.0,5.0,200902,282.0
147,IL,RETAIL PHARMACY,MN,CLAY,9193,0.6054,100.0,1.0,10.0,200903,298.0
148,IL,RETAIL PHARMACY,MN,CLAY,9193,0.45405,100.0,1.0,7.5,200906,344.0
149,IL,RETAIL PHARMACY,MN,CLAY,9193,0.45405,100.0,1.0,7.5,200907,352.0
150,IL,RETAIL PHARMACY,MN,CLAY,9193,0.45405,100.0,1.0,7.5,200908,338.0
151,IL,RETAIL PHARMACY,MN,CLAY,9143,0.8965,100.0,1.5,10.0,200910,218.0
152,IL,RETAIL PHARMACY,MN,CLAY,9193,0.6054,100.0,1.0,10.0,200911,331.0
153,IL,RETAIL PHARMACY,MN,CLAY,9143,0.8965,100.0,1.5,10.0,201001,177.0
154,IL,RETAIL PHARMACY,MN,CLAY,9193,0.136215,30.0,1.0,7.5,201004,305.0
155,TN,PRACTITIONER,MN,ANOKA,9193,0.3027,100.0,1.0,5.0,201102,1238.0
156,TN,PRACTITIONER,MN,ANOKA,9143,0.44825,100.0,1.5,5.0,201201,3587.0
157,TN,PRACTITIONER,MN,RAMSEY,9193,0.3027,100.0,1.0,5.0,201011,1827.0
158,TN,PRACTITIONER-DW/30,MN,CARVER,9193,0.3027,100.0,1.0,5.0,201004,364.0
159,NJ,RETAIL PHARMACY,MN,OTTER TAIL,9193,4.5405,1500.0,1.0,5.0,200909,224.0
160,NJ,RETAIL PHARMACY,MN,WABASHA,9193,1.5135,500.0,1.0,5.0,201212,44.0
161,MN,RETAIL PHARMACY,MN,NOBLES,9143,0.8965,100.0,1.5,10.0,200601,51.0
162,MN,RETAIL PHARMACY,MN,STEELE,9193,0.45405,100.0,1.0,7.5,200601,96.0
163,MN,RETAIL PHARMACY,MN,DAKOTA,9143,3.5860000000000003,200.0,1.5,20.0,200601,1432.0
164,MN,RETAIL PHARMACY,MN,SAINT LOUIS,9143,7.1720000000000015,200.0,1.5,40.0,200601,1169.0
165,MN,RETAIL PHARMACY,MN,BELTRAMI,9193,1.8162,300.0,1.0,10.0,200602,185.0
166,MN,RETAIL PHARMACY,MN,SHERBURNE,9143,1.793,200.0,1.5,10.0,200601,196.0
167,MN,RETAIL PHARMACY,MN,SHERBURNE,9143,7.1720000000000015,100.0,1.5,80.0,200602,183.0
168,MN,RETAIL PHARMACY,MN,GRANT,9143,3.5860000000000003,200.0,1.5,20.0,200601,50.0
169,MN,RETAIL PHARMACY,MN,GRANT,9193,0.45405,100.0,1.0,7.5,200602,21.0
170,MN,RETAIL PHARMACY,MN,HENNEPIN,9143,2.24125,500.0,1.5,5.0,200602,6338.0
171,MN,RETAIL PHARMACY,MN,WRIGHT,9143,3.5860000000000003,200.0,1.5,20.0,200602,552.0
172,MN,RETAIL PHARMACY,MN,TODD,9193,1.5135,500.0,1.0,5.0,200601,80.0
173,MN,RETAIL PHARMACY,MN,TODD,9143,2.24125,500.0,1.5,5.0,200602,104.0
174,MN,RETAIL PHARMACY,MN,HENNEPIN,9143,1.793,100.0,1.5,20.0,200601,6860.0
176,MN,RETAIL PHARMACY,MN,STEARNS,9143,1.793,200.0,1.5,10.0,200601,573.0
177,MN,RETAIL PHARMACY,MN,STEARNS,9143,5.379,1200.0,1.5,5.0,200603,609.0
178,MN,RETAIL PHARMACY,MN,LE SUEUR,9143,0.8965,200.0,1.5,5.0,200602,26.0
179,MN,RETAIL PHARMACY,MN,PENNINGTON,9193,0.6054,100.0,1.0,10.0,200601,88.0
181,MN,RETAIL PHARMACY,MN,STEARNS,9143,0.44825,100.0,1.5,5.0,200602,531.0
182,MN,RETAIL PHARMACY,MN,CROW WING,9143,0.8964,200.0,1.5,5.0,200601,305.0
183,MN,RETAIL PHARMACY,MN,CASS,9143,3.5856,800.0,1.5,5.0,200601,66.0
184,MN,RETAIL PHARMACY,MN,WINONA,9143,4.4825,1000.0,1.5,5.0,200601,202.0
185,MN,RETAIL PHARMACY,MN,PINE,9193,0.45405,100.0,1.0,7.5,200601,67.0
186,MN,RETAIL PHARMACY,MN,ITASCA,9193,0.45405,100.0,1.0,7.5,200601,286.0
187,MN,RETAIL PHARMACY,MN,WADENA,9143,1.793,200.0,1.5,10.0,200603,102.0
188,MN,RETAIL PHARMACY,MN,FILLMORE,9143,0.44825,100.0,1.5,5.0,200601,42.0
189,MN,RETAIL PHARMACY,MN,HOUSTON,9193,0.45405,100.0,1.0,7.5,200602,50.0
191,MN,RETAIL PHARMACY,MN,MEEKER,9143,3.5860000000000003,100.0,1.5,40.0,200603,63.0
192,MN,RETAIL PHARMACY,MN,OLMSTED,9193,3.027,1000.0,1.0,5.0,200601,377.0
193,MN,RETAIL PHARMACY,MN,OLMSTED,9143,10.758,2400.0,1.5,5.0,200602,977.0
194,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.3027,100.0,1.0,5.0,200708,12.0
195,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.6054,200.0,1.0,5.0,200712,22.0
196,ND,RETAIL PHARMACY,MN,KITTSON,9143,1.793,200.0,1.5,10.0,200802,6.0
197,ND,RETAIL PHARMACY,MN,KITTSON,9143,0.8965,100.0,1.5,10.0,200903,4.0
198,ND,RETAIL PHARMACY,MN,KITTSON,9143,0.8965,200.0,1.5,5.0,200912,20.0
199,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.6054,100.0,1.0,10.0,201003,11.0
200,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.6054,200.0,1.0,5.0,201103,33.0
201,ND,RETAIL PHARMACY,MN,KITTSON,9143,1.793,200.0,1.5,10.0,201107,20.0
202,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.9081,200.0,1.0,7.5,201110,39.0
203,ND,RETAIL PHARMACY,MN,KITTSON,9193,0.45405,100.0,1.0,7.5,201204,22.0
204,ND,RETAIL PHARMACY,MN,KITTSON,9143,3.5860000000000003,400.0,1.5,10.0,201206,29.0
205,ND,RETAIL PHARMACY,MN,KITTSON,9193,6.0539999999999985,1000.0,1.0,10.0,201211,18.0
206,ND,RETAIL PHARMACY,MN,CHISAGO,9193,3.027,1000.0,1.0,5.0,200606,71.0
207,ND,RETAIL PHARMACY,MN,CHISAGO,9193,2.4216,400.0,1.0,10.0,200610,103.0
208,ND,RETAIL PHARMACY,MN,CHISAGO,9143,1.918296,400.0,1.5,5.35,200701,230.0
209,ND,RETAIL PHARMACY,MN,CHISAGO,9143,2.241,500.0,1.5,5.0,200704,202.0
210,ND,RETAIL PHARMACY,MN,CHISAGO,9193,3.027,1000.0,1.0,5.0,200705,145.0
211,ND,RETAIL PHARMACY,MN,SWIFT,9193,0.45405,100.0,1.0,7.5,200611,28.0
212,ND,RETAIL PHARMACY,MN,SWIFT,9193,0.3027,100.0,1.0,5.0,201211,43.0
213,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.3027,100.0,1.0,5.0,200610,65.0
214,ND,RETAIL PHARMACY,MN,ROSEAU,9143,0.959148,200.0,1.5,5.35,200704,77.0
215,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.3027,200.0,1.0,2.5,200711,58.0
216,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.45405,100.0,1.0,7.5,200803,56.0
217,ND,RETAIL PHARMACY,MN,ROSEAU,9143,0.959148,200.0,1.5,5.35,200804,86.0
218,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.45405,100.0,1.0,7.5,200804,66.0
219,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.45405,100.0,1.0,7.5,200810,93.0
220,ND,RETAIL PHARMACY,MN,ROSEAU,9143,1.793,400.0,1.5,5.0,201210,125.0
221,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.6054,100.0,1.0,10.0,201212,66.0
222,ND,RETAIL PHARMACY,MN,STEARNS,9193,0.6054,100.0,1.0,10.0,200606,429.0
223,ND,RETAIL PHARMACY,MN,STEARNS,9193,0.45405,100.0,1.0,7.5,200610,445.0
224,ND,RETAIL PHARMACY,MN,GOODHUE,9143,35.86,500.0,1.5,80.0,200703,319.0
225,ND,RETAIL PHARMACY,MN,YELLOW MEDICINE,9143,0.8965,100.0,1.5,10.0,200705,39.0
226,ND,RETAIL PHARMACY,MN,CLAY,9143,3.5860000000000003,100.0,1.5,40.0,200602,117.0
227,ND,RETAIL PHARMACY,MN,ROSEAU,9143,0.44825,100.0,1.5,5.0,200604,78.0
228,ND,RETAIL PHARMACY,MN,ROSEAU,9193,6.0539999999999985,1000.0,1.0,10.0,200605,45.0
230,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.9081,200.0,1.0,7.5,200703,67.0
231,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.3027,100.0,1.0,5.0,200706,53.0
232,ND,RETAIL PHARMACY,MN,ROSEAU,9193,3.027,1000.0,1.0,5.0,200710,77.0
236,ND,RETAIL PHARMACY,MN,ROSEAU,9143,1.793,200.0,1.5,10.0,200806,92.0
237,ND,RETAIL PHARMACY,MN,ROSEAU,9193,3.027,1000.0,1.0,5.0,200807,78.0
238,ND,RETAIL PHARMACY,MN,ROSEAU,9143,2.6895,300.0,1.5,10.0,200810,86.0
239,ND,RETAIL PHARMACY,MN,ROSEAU,9193,3.027,500.0,1.0,10.0,200903,105.0
240,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.3027,100.0,1.0,5.0,200910,86.0
241,ND,RETAIL PHARMACY,MN,ROSEAU,9143,13.4475,500.0,1.5,30.0,200911,82.0
242,ND,RETAIL PHARMACY,MN,ROSEAU,9193,6.0539999999999985,1000.0,1.0,10.0,201001,88.0
244,ND,RETAIL PHARMACY,MN,ROSEAU,9143,2.6895,600.0,1.5,5.0,201008,83.0
245,ND,RETAIL PHARMACY,MN,ROSEAU,9143,2.24125,500.0,1.5,5.0,201104,117.0
246,ND,RETAIL PHARMACY,MN,ROSEAU,9193,6.0539999999999985,2000.0,1.0,5.0,201104,93.0
247,ND,RETAIL PHARMACY,MN,ROSEAU,9143,3.5860000000000003,200.0,1.5,20.0,201106,144.0
249,ND,RETAIL PHARMACY,MN,ROSEAU,9193,0.9081,300.0,1.0,5.0,201107,112.0
250,ND,RETAIL PHARMACY,MN,ROSEAU,9143,3.5860000000000003,200.0,1.5,20.0,201109,111.0
251,ND,RETAIL PHARMACY,MN,ROSEAU,9143,3.5860000000000003,400.0,1.5,10.0,201112,155.0
252,ND,RETAIL PHARMACY,MN,ROSEAU,9193,3.027,500.0,1.0,10.0,201203,60.0
253,ND,RETAIL PHARMACY,MN,ROSEAU,9143,7.1720000000000015,100.0,1.5,80.0,201204,136.0
254,ND,RETAIL PHARMACY,MN,ROSEAU,9143,3.5860000000000003,800.0,1.5,5.0,201206,124.0
255,ND,RETAIL PHARMACY,MN,HENNEPIN,9143,0.8964,200.0,1.5,5.0,200701,8063.0
256,ND,RETAIL PHARMACY,MN,HENNEPIN,9193,0.45405,100.0,1.0,7.5,200703,3229.0
258,ND,RETAIL PHARMACY,MN,HENNEPIN,9143,1.793,100.0,1.5,20.0,200704,6924.0
259,ND,RETAIL PHARMACY,MN,HENNEPIN,9193,0.45405,100.0,1.0,7.5,201012,5613.0
260,ND,RETAIL PHARMACY,MN,CROW WING,9193,1.5135,500.0,1.0,5.0,200705,272.0
261,ND,RETAIL PHARMACY,MN,ITASCA,9143,0.8965,100.0,1.5,10.0,200606,315.0
262,ND,RETAIL PHARMACY,MN,ITASCA,9143,7.1720000000000015,200.0,1.5,40.0,200611,356.0
263,ND,RETAIL PHARMACY,MN,ITASCA,9143,4.482,1000.0,1.5,5.0,200708,446.0
264,ND,RETAIL PHARMACY,MN,CROW WING,9193,0.3027,100.0,1.0,5.0,200601,216.0
265,ND,RETAIL PHARMACY,MN,CROW WING,9193,0.3027,100.0,1.0,5.0,200602,203.0
266,ND,RETAIL PHARMACY,MN,CROW WING,9193,0.3027,100.0,1.0,5.0,200610,276.0
267,ND,RETAIL PHARMACY,MN,CROW WING,9143,0.8965,100.0,1.5,10.0,200808,373.0
268,ND,RETAIL PHARMACY,MN,POPE,9143,1.34475,300.0,1.5,5.0,200611,41.0
269,ND,RETAIL PHARMACY,MN,POPE,9143,1.793,100.0,1.5,20.0,200710,31.0
270,ND,RETAIL PHARMACY,MN,TODD,9193,3.027,500.0,1.0,10.0,200705,80.0
271,ND,RETAIL PHARMACY,MN,TODD,9193,6.0539999999999985,1000.0,1.0,10.0,200711,91.0
272,ND,RETAIL PHARMACY,MN,TODD,9143,3.5860000000000003,200.0,1.5,20.0,200712,112.0
273,ND,RETAIL PHARMACY,MN,TODD,9193,3.027,500.0,1.0,10.0,200712,76.0
274,ND,RETAIL PHARMACY,MN,TODD,9193,3.027,1000.0,1.0,5.0,200803,84.0
275,ND,RETAIL PHARMACY,MN,TODD,9193,3.027,500.0,1.0,10.0,200806,81.0
276,ND,RETAIL PHARMACY,MN,TODD,9143,1.793,100.0,1.5,20.0,200806,95.0
277,ND,RETAIL PHARMACY,MN,TODD,9143,1.34475,100.0,1.5,15.0,200811,76.0
278,ND,RETAIL PHARMACY,MN,TODD,9193,2.27025,500.0,1.0,7.5,200812,115.0
279,ND,RETAIL PHARMACY,MN,TODD,9143,1.34475,100.0,1.5,15.0,200904,129.0
280,ND,RETAIL PHARMACY,MN,TODD,9193,3.027,500.0,1.0,10.0,200907,102.0
281,ND,RETAIL PHARMACY,MN,TODD,9193,0.6054,100.0,1.0,10.0,200909,101.0
282,ND,RETAIL PHARMACY,MN,TODD,9143,0.8965,100.0,1.5,10.0,200912,141.0
283,ND,RETAIL PHARMACY,MN,CROW WING,9193,3.027,1000.0,1.0,5.0,200605,289.0
284,ND,RETAIL PHARMACY,MN,CROW WING,9143,0.8965,100.0,1.5,10.0,200704,262.0
285,ND,RETAIL PHARMACY,MN,BELTRAMI,9143,28.688,800.0,1.5,40.0,200605,164.0
286,ND,RETAIL PHARMACY,MN,BELTRAMI,9143,0.672375,100.0,1.5,7.5,200608,145.0
287,ND,RETAIL PHARMACY,MN,BELTRAMI,9143,14.344,200.0,1.5,80.0,200612,180.0
