,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
48,GA,PRACTITIONER-DW/100,AL,COVINGTON,9193,6.0539999999999985,1000.0,10.0,201110,792.0
50,GA,PRACTITIONER-DW/100,AL,COVINGTON,9193,3.027,500.0,10.0,201111,816.0
51,GA,PRACTITIONER-DW/100,AL,COVINGTON,9193,6.0539999999999985,1000.0,10.0,201201,900.0
52,GA,RETAIL PHARMACY,AL,HENRY,9193,6.0539999999999985,1000.0,10.0,200801,103.0
53,GA,RETAIL PHARMACY,AL,DALE,9193,4.5405,1000.0,7.5,201104,573.0
54,GA,RETAIL PHARMACY,AL,COFFEE,9193,6.81075,1500.0,7.5,200804,567.0
55,GA,RETAIL PHARMACY,AL,BARBOUR,9193,9.081,1500.0,10.0,200611,281.0
57,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,200704,280.0
58,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,200709,266.0
59,GA,RETAIL PHARMACY,AL,BARBOUR,9193,2.27025,500.0,7.5,200804,287.0
60,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,200806,289.0
61,GA,RETAIL PHARMACY,AL,BARBOUR,9193,0.6054,100.0,10.0,200809,311.0
62,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,1000.0,5.0,200907,366.0
63,GA,RETAIL PHARMACY,AL,BARBOUR,9193,1.5135,500.0,5.0,201006,458.0
64,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201102,429.0
66,GA,RETAIL PHARMACY,AL,BARBOUR,9193,6.0539999999999985,1000.0,10.0,201110,486.0
68,GA,RETAIL PHARMACY,AL,BARBOUR,9193,1.5135,500.0,5.0,201203,556.0
69,GA,RETAIL PHARMACY,AL,BARBOUR,9193,1.5135,500.0,5.0,201206,429.0
70,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,200901,333.0
71,GA,RETAIL PHARMACY,AL,BARBOUR,9193,1.5135,500.0,5.0,200903,338.0
72,GA,RETAIL PHARMACY,AL,BARBOUR,9193,0.6054,100.0,10.0,201004,461.0
73,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201008,399.0
74,GA,RETAIL PHARMACY,AL,BARBOUR,9193,2.27025,500.0,7.5,201010,428.0
75,GA,RETAIL PHARMACY,AL,BARBOUR,9193,1.2108,200.0,10.0,201101,393.0
79,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201201,399.0
80,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201204,465.0
81,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201211,509.0
82,GA,RETAIL PHARMACY,AL,MOBILE,9193,3.027,500.0,10.0,201204,9366.0
83,GA,RETAIL PHARMACY,AL,MOBILE,9193,6.0539999999999985,1000.0,10.0,201206,9696.0
84,GA,RETAIL PHARMACY,AL,RUSSELL,9193,18.162,3000.0,10.0,200601,751.0
86,GA,RETAIL PHARMACY,AL,RUSSELL,9193,3.027,500.0,10.0,200605,699.0
88,GA,RETAIL PHARMACY,AL,RUSSELL,9193,4.5405,1000.0,7.5,200606,848.0
89,GA,RETAIL PHARMACY,AL,RUSSELL,9193,1.5135,500.0,5.0,200612,780.0
90,GA,RETAIL PHARMACY,AL,RUSSELL,9193,3.027,500.0,10.0,200710,816.0
91,GA,RETAIL PHARMACY,AL,RUSSELL,9193,0.45405,100.0,7.5,200807,919.0
92,GA,RETAIL PHARMACY,AL,RUSSELL,9193,6.0539999999999985,1000.0,10.0,200809,912.0
93,GA,RETAIL PHARMACY,AL,RUSSELL,9193,0.9081,200.0,7.5,200903,918.0
94,GA,RETAIL PHARMACY,AL,RUSSELL,9193,3.027,500.0,10.0,200906,910.0
95,GA,RETAIL PHARMACY,AL,CALHOUN,9193,2.27025,500.0,7.5,201111,3798.0
96,GA,RETAIL PHARMACY,AL,JEFFERSON,9193,6.0539999999999985,1000.0,10.0,201203,12627.0
97,GA,RETAIL PHARMACY,AL,DALE,9193,6.0539999999999985,1000.0,10.0,200902,445.0
98,GA,RETAIL PHARMACY,AL,DALE,9193,4.5405,1000.0,7.5,200904,488.0
99,GA,RETAIL PHARMACY,AL,DALE,9193,9.081,1500.0,10.0,200906,470.0
100,GA,RETAIL PHARMACY,AL,DALE,9193,0.136215,30.0,7.5,201001,363.0
101,GA,RETAIL PHARMACY,AL,DALE,9193,6.0539999999999985,1000.0,10.0,201009,551.0
102,GA,RETAIL PHARMACY,AL,DALE,9193,6.81075,1500.0,7.5,201108,583.0
103,GA,RETAIL PHARMACY,AL,DALE,9193,2.27025,500.0,7.5,201110,551.0
106,GA,RETAIL PHARMACY,AL,DALE,9193,0.136215,30.0,7.5,201210,696.0
109,GA,RETAIL PHARMACY,AL,HOUSTON,9193,2.27025,500.0,7.5,200907,1887.0
110,GA,RETAIL PHARMACY,AL,HOUSTON,9193,6.0539999999999985,1000.0,10.0,200908,1886.0
111,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,3000.0,5.0,200909,1852.0
112,GA,RETAIL PHARMACY,AL,HOUSTON,9193,4.5405,1500.0,5.0,201001,2421.0
113,GA,RETAIL PHARMACY,AL,HOUSTON,9193,18.162,3000.0,10.0,201002,2087.0
114,GA,RETAIL PHARMACY,AL,HOUSTON,9193,12.108,2000.0,10.0,201007,2190.0
115,GA,RETAIL PHARMACY,AL,HOUSTON,9193,12.108,2000.0,10.0,201008,1992.0
116,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,1500.0,10.0,201009,2024.0
117,GA,RETAIL PHARMACY,AL,HOUSTON,9193,4.5405,1000.0,7.5,201010,2163.0
118,GA,RETAIL PHARMACY,AL,HOUSTON,9193,0.45405,100.0,7.5,201102,1934.0
120,GA,RETAIL PHARMACY,AL,HOUSTON,9193,2.27025,500.0,7.5,201105,1953.0
121,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,3000.0,5.0,201106,2259.0
122,GA,RETAIL PHARMACY,AL,HOUSTON,9193,4.5405,1000.0,7.5,201107,2458.0
123,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,1500.0,10.0,201109,2352.0
124,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,1500.0,10.0,201110,2365.0
125,GA,RETAIL PHARMACY,AL,HOUSTON,9193,4.5405,1000.0,7.5,201202,2073.0
126,GA,RETAIL PHARMACY,AL,HOUSTON,9193,4.5405,1000.0,7.5,201203,1983.0
127,GA,RETAIL PHARMACY,AL,HOUSTON,9193,18.162,3000.0,10.0,201204,1940.0
128,GA,RETAIL PHARMACY,AL,HOUSTON,9193,22.7025,5000.0,7.5,201209,1938.0
129,GA,RETAIL PHARMACY,AL,HOUSTON,9193,6.0539999999999985,1000.0,10.0,201211,2296.0
130,GA,RETAIL PHARMACY,AL,HOUSTON,9193,9.081,1500.0,10.0,201212,2129.0
131,GA,RETAIL PHARMACY,AL,JEFFERSON,9193,3.027,500.0,10.0,201207,12477.0
132,GA,RETAIL PHARMACY,AL,MADISON,9193,12.108,2000.0,10.0,201205,6835.0
133,GA,RETAIL PHARMACY,AL,MADISON,9193,3.027,500.0,10.0,201211,7480.0
134,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201007,291.0
135,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201205,356.0
137,GA,RETAIL PHARMACY,AL,HOUSTON,9193,3.027,500.0,10.0,200807,1570.0
138,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,2.27025,500.0,7.5,201006,2498.0
139,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,6.0539999999999985,1000.0,10.0,201009,3400.0
140,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,12.108,2000.0,10.0,201106,2728.0
141,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,3.027,500.0,10.0,201108,2359.0
142,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,3.027,500.0,10.0,201109,1743.0
143,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,3.027,500.0,10.0,201110,1359.0
145,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,3.027,500.0,10.0,201111,1922.0
146,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,6.0539999999999985,1000.0,10.0,201209,1450.0
148,GA,RETAIL PHARMACY,AL,SHELBY,9193,1.5135,500.0,5.0,201205,2867.0
149,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,4.5405,1000.0,7.5,201111,408.0
150,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,6.0539999999999985,1000.0,10.0,201205,2079.0
151,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,6.0539999999999985,1000.0,10.0,201212,1576.0
153,GA,RETAIL PHARMACY,AL,COFFEE,9193,2.27025,500.0,7.5,200905,599.0
154,GA,RETAIL PHARMACY,AL,COFFEE,9193,6.0539999999999985,1000.0,10.0,201111,782.0
155,GA,RETAIL PHARMACY,AL,COFFEE,9193,3.027,500.0,10.0,201206,1021.0
156,GA,RETAIL PHARMACY,AL,COFFEE,9193,4.5405,1000.0,7.5,201210,973.0
157,GA,RETAIL PHARMACY,AL,COFFEE,9193,2.27025,500.0,7.5,201211,1154.0
158,GA,RETAIL PHARMACY,AL,COFFEE,9193,3.027,500.0,10.0,201212,1032.0
159,GA,RETAIL PHARMACY,AL,DALE,9193,1.5135,500.0,5.0,201208,651.0
160,GA,RETAIL PHARMACY,AL,DALE,9193,2.27025,500.0,7.5,201211,569.0
161,GA,RETAIL PHARMACY,AL,DALE,9193,1.5135,500.0,5.0,201212,626.0
162,GA,RETAIL PHARMACY,AL,TALLADEGA,9193,6.0539999999999985,1000.0,10.0,201004,1782.0
163,GA,RETAIL PHARMACY,AL,TALLADEGA,9193,3.027,500.0,10.0,201008,1917.0
164,GA,RETAIL PHARMACY,AL,TALLADEGA,9193,0.136215,30.0,7.5,201210,2198.0
165,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201212,301.0
166,GA,RETAIL PHARMACY,AL,GENEVA,9193,1.2108,200.0,10.0,201005,263.0
168,GA,RETAIL PHARMACY,AL,GENEVA,9193,6.0539999999999985,1000.0,10.0,201008,238.0
169,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201111,329.0
170,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201206,287.0
171,GA,RETAIL PHARMACY,AL,GENEVA,9193,3.027,500.0,10.0,201210,328.0
175,GA,RETAIL PHARMACY,AL,CHEROKEE,9193,6.0539999999999985,1000.0,10.0,201212,470.0
177,GA,RETAIL PHARMACY,AL,BARBOUR,9193,3.027,500.0,10.0,201212,524.0
178,GA,RETAIL PHARMACY,AL,BUTLER,9193,9.081,2000.0,7.5,201011,629.0
179,GA,RETAIL PHARMACY,AL,BUTLER,9193,4.5405,1000.0,7.5,201103,612.0
180,GA,RETAIL PHARMACY,AL,BUTLER,9193,6.0539999999999985,1000.0,10.0,201106,664.0
181,GA,RETAIL PHARMACY,AL,BUTLER,9193,3.027,500.0,10.0,201204,466.0
182,GA,RETAIL PHARMACY,AL,BUTLER,9193,9.081,2000.0,7.5,201207,454.0
183,GA,RETAIL PHARMACY,AL,RUSSELL,9193,1.5135,500.0,5.0,201205,1028.0
185,GA,RETAIL PHARMACY,AL,CHAMBERS,9193,1.5135,500.0,5.0,201208,902.0
186,OH,RETAIL PHARMACY,AL,MONTGOMERY,9193,6.0539999999999985,2000.0,5.0,201107,3130.0
187,VA,PRACTITIONER,AL,MONTGOMERY,9193,3.027,500.0,10.0,200712,2730.0
188,CA,PRACTITIONER,AL,JEFFERSON,9193,0.136215,30.0,7.5,200811,8303.0
189,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,9.081,2000.0,7.5,200908,9149.0
190,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,12.108,2000.0,10.0,200910,10525.0
192,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,1.36215,300.0,7.5,200912,10856.0
193,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,24.216,4000.0,10.0,201012,10613.0
194,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,12.108,2000.0,10.0,201103,12321.0
195,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,12.108,2000.0,10.0,201105,10997.0
196,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,0.9081,200.0,7.5,201108,11979.0
200,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,6.0539999999999985,1000.0,10.0,201209,12200.0
203,LA,RETAIL PHARMACY,AL,JEFFERSON,9193,27.243,6000.0,7.5,201004,10108.0
206,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.6054,100.0,10.0,200701,6407.0
207,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.6054,100.0,10.0,200702,5910.0
208,FL,RETAIL PHARMACY,AL,MOBILE,9193,2.4216,400.0,10.0,200704,6516.0
209,FL,RETAIL PHARMACY,AL,MOBILE,9143,0.403425,100.0,,200704,3399.0
210,FL,RETAIL PHARMACY,AL,MOBILE,9193,1.5135,500.0,5.0,200801,7008.0
211,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.6054,100.0,10.0,200803,7024.0
212,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.6054,100.0,10.0,200804,7370.0
213,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.6054,100.0,10.0,200901,6861.0
214,FL,RETAIL PHARMACY,AL,MOBILE,9193,1.8162,300.0,10.0,200902,7741.0
215,FL,RETAIL PHARMACY,AL,MOBILE,9193,0.45405,100.0,7.5,201002,8023.0
216,FL,RETAIL PHARMACY,AL,MOBILE,9193,3.027,500.0,10.0,201003,9446.0
217,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,2.27025,500.0,7.5,200601,378.0
218,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,2.27025,500.0,7.5,200602,493.0
219,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.45405,100.0,7.5,200604,414.0
220,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,2.27025,500.0,7.5,200609,480.0
221,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.6054,100.0,10.0,200702,471.0
222,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,2.24125,500.0,5.0,200704,208.0
223,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,2.6895,300.0,10.0,200705,255.0
224,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,6.0539999999999985,1000.0,10.0,200709,407.0
225,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,3.5860000000000003,400.0,10.0,200804,283.0
226,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.9081,200.0,7.5,200807,618.0
227,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.6054,100.0,10.0,200808,543.0
228,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,1.36215,300.0,7.5,200901,625.0
229,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.45405,100.0,7.5,200903,674.0
230,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,4.5405,1000.0,7.5,200905,592.0
232,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,2.24125,500.0,5.0,200905,304.0
233,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,10.758,300.0,40.0,200607,389.0
234,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,28.688,400.0,80.0,200610,345.0
235,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,12.108,2000.0,10.0,200701,1028.0
236,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,4.5405,1000.0,7.5,200702,892.0
237,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,3.027,500.0,10.0,200708,1106.0
238,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,3.027,500.0,10.0,200709,897.0
239,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,2.6895,300.0,10.0,200712,459.0
240,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,4.5405,1000.0,7.5,200801,1038.0
241,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,1.793,200.0,10.0,200801,507.0
242,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,4.5405,1000.0,7.5,200802,1017.0
244,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,1.793,100.0,20.0,200803,434.0
245,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,0.3027,100.0,5.0,200804,1028.0
246,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,7.1720000000000015,100.0,80.0,200805,503.0
247,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,2.6895,200.0,15.0,200808,547.0
248,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,3.027,500.0,10.0,200810,1314.0
249,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,4.03425,300.0,15.0,200811,556.0
250,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,1.793,200.0,10.0,200812,600.0
251,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,7.1720000000000015,800.0,10.0,200901,531.0
253,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,4.5405,1000.0,7.5,200903,1187.0
255,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,0.9081,200.0,7.5,200904,1197.0
256,TN,RETAIL PHARMACY,AL,LAUDERDALE,9193,6.0539999999999985,1000.0,10.0,200905,1208.0
257,TN,RETAIL PHARMACY,AL,LAUDERDALE,9143,0.8965,100.0,10.0,200905,607.0
259,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,14.344,200.0,80.0,200601,200.0
262,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,2.6895,300.0,10.0,200603,194.0
263,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,0.8965,100.0,10.0,200605,245.0
264,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,3.5860000000000003,100.0,40.0,200606,241.0
266,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,14.344,200.0,80.0,200608,270.0
268,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,3.5860000000000003,100.0,40.0,200610,185.0
269,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.6054,100.0,10.0,200701,517.0
270,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,1.34475,100.0,15.0,200702,282.0
272,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,3.027,500.0,10.0,200703,464.0
275,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,3.027,500.0,10.0,200707,452.0
276,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,2.27025,500.0,7.5,200711,494.0
277,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,1.793,200.0,10.0,200711,244.0
278,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,12.108,2000.0,10.0,200712,522.0
279,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,14.344,200.0,80.0,200712,229.0
280,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,1.5135,500.0,5.0,200801,521.0
282,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.45405,100.0,7.5,200806,547.0
283,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,28.688,400.0,80.0,200806,261.0
285,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,2.6895,300.0,10.0,200808,295.0
287,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,5.379,200.0,30.0,200809,321.0
288,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,0.9081,200.0,7.5,200810,635.0
289,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,1.34475,200.0,7.5,200901,267.0
291,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,4.4825,500.0,10.0,200902,271.0
292,TN,RETAIL PHARMACY,AL,LIMESTONE,9143,7.1720000000000015,100.0,80.0,200904,304.0
294,TN,RETAIL PHARMACY,AL,LIMESTONE,9193,2.27025,500.0,7.5,200906,642.0
295,TN,CHAIN PHARMACY,AL,LAUDERDALE,9143,3.5860000000000003,400.0,10.0,200608,327.0
297,TN,CHAIN PHARMACY,AL,LAUDERDALE,9143,4.4825,500.0,10.0,200903,619.0
298,TN,CHAIN PHARMACY,AL,LAUDERDALE,9143,2.24125,500.0,5.0,200601,385.0
299,TN,CHAIN PHARMACY,AL,LAUDERDALE,9193,1.2108,200.0,10.0,200607,880.0
300,TN,CHAIN PHARMACY,AL,LAUDERDALE,9193,0.6054,100.0,10.0,200608,1015.0
303,TN,CHAIN PHARMACY,AL,LAUDERDALE,9143,2.017125,300.0,7.5,200704,441.0
304,TN,CHAIN PHARMACY,AL,LAUDERDALE,9143,3.5860000000000003,100.0,40.0,200707,446.0
305,TN,CHAIN PHARMACY,AL,LAUDERDALE,9193,0.45405,100.0,7.5,200712,1047.0
306,TN,CHAIN PHARMACY,AL,LAUDERDALE,9193,0.6054,100.0,10.0,200807,1181.0
308,TN,CHAIN PHARMACY,AL,COLBERT,9143,1.34475,200.0,7.5,200604,310.0
310,TN,CHAIN PHARMACY,AL,COLBERT,9143,3.5860000000000003,200.0,20.0,200606,418.0
311,TN,CHAIN PHARMACY,AL,COLBERT,9143,2.6895,600.0,5.0,200612,386.0
312,TN,CHAIN PHARMACY,AL,COLBERT,9143,1.793,200.0,10.0,200712,395.0
313,TN,CHAIN PHARMACY,AL,COLBERT,9143,2.6895,200.0,15.0,200805,387.0
314,TN,CHAIN PHARMACY,AL,COLBERT,9193,1.2108,200.0,10.0,200806,1113.0
315,TN,CHAIN PHARMACY,AL,COLBERT,9193,2.7243,600.0,7.5,200903,1214.0
316,TN,CHAIN PHARMACY,AL,COLBERT,9143,1.34475,300.0,5.0,200904,389.0
319,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.3027,100.0,5.0,200605,976.0
320,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.3027,100.0,5.0,200608,947.0
321,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.6054,100.0,10.0,200609,960.0
322,TN,RETAIL PHARMACY,AL,COLBERT,9143,1.793,200.0,10.0,200611,329.0
324,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.3023,100.0,5.0,200702,788.0
325,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.45405,100.0,7.5,200703,975.0
326,TN,RETAIL PHARMACY,AL,COLBERT,9193,1.2108,200.0,10.0,200705,966.0
327,TN,RETAIL PHARMACY,AL,COLBERT,9143,0.8965,100.0,10.0,200706,353.0
328,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.45405,100.0,7.5,200707,951.0
329,TN,RETAIL PHARMACY,AL,COLBERT,9143,3.5860000000000003,100.0,40.0,200708,432.0
330,TN,RETAIL PHARMACY,AL,COLBERT,9143,1.34475,200.0,7.5,200711,445.0
331,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.6054,100.0,10.0,200712,933.0
332,TN,RETAIL PHARMACY,AL,COLBERT,9193,4.5405,1000.0,7.5,200802,980.0
333,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.6054,100.0,10.0,200804,988.0
335,TN,RETAIL PHARMACY,AL,COLBERT,9143,1.34475,100.0,15.0,200807,469.0
337,TN,RETAIL PHARMACY,AL,COLBERT,9193,0.45405,100.0,7.5,200808,1074.0
