,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
37,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,3.027,1000.0,1.0,5.0,201001,582.0
38,IL,RETAIL PHARMACY,SD,PENNINGTON,9143,0.8965,200.0,1.5,5.0,201002,673.0
40,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,0.3027,100.0,1.0,5.0,201002,552.0
41,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,0.3027,100.0,1.0,5.0,201003,644.0
43,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,0.3027,100.0,1.0,5.0,201004,631.0
44,IL,RETAIL PHARMACY,SD,CODINGTON,9193,1.2108,200.0,1.0,10.0,200707,253.0
45,IL,RETAIL PHARMACY,SD,CODINGTON,9143,0.4482,100.0,1.5,5.0,200803,86.0
46,IL,RETAIL PHARMACY,SD,CODINGTON,9143,0.44825,100.0,1.5,5.0,200810,121.0
47,IL,RETAIL PHARMACY,SD,CODINGTON,9143,0.44825,100.0,1.5,5.0,200903,117.0
48,IL,RETAIL PHARMACY,SD,CODINGTON,9143,0.44825,100.0,1.5,5.0,200909,158.0
49,IL,RETAIL PHARMACY,SD,CODINGTON,9193,1.2108,200.0,1.0,10.0,200911,234.0
50,IL,RETAIL PHARMACY,SD,BROWN,9143,2.6895,400.0,1.5,7.5,200712,131.0
51,IL,RETAIL PHARMACY,SD,BROWN,9193,0.6054,100.0,1.0,10.0,200903,273.0
57,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,1.5135,500.0,1.0,5.0,200906,636.0
58,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,1.5135,500.0,1.0,5.0,200907,606.0
61,IL,RETAIL PHARMACY,SD,PENNINGTON,9193,0.6054,100.0,1.0,10.0,200909,628.0
68,ND,RETAIL PHARMACY,SD,BROWN,9193,0.45405,100.0,1.0,7.5,201205,279.0
69,ND,RETAIL PHARMACY,SD,BRULE,9193,3.027,1000.0,1.0,5.0,201205,36.0
70,ND,RETAIL PHARMACY,SD,BRULE,9193,1.5135,500.0,1.0,5.0,201210,31.0
71,ND,RETAIL PHARMACY,SD,MINNEHAHA,9143,4.03425,300.0,1.5,15.0,200706,741.0
72,ND,RETAIL PHARMACY,SD,MCCOOK,9143,0.8965,100.0,1.5,10.0,201101,8.0
74,ND,RETAIL PHARMACY,SD,MCCOOK,9193,0.6054,100.0,1.0,10.0,201105,13.0
75,ND,RETAIL PHARMACY,SD,MCCOOK,9193,0.45405,100.0,1.0,7.5,201108,11.0
77,ND,RETAIL PHARMACY,SD,MCCOOK,9193,1.5135,500.0,1.0,5.0,201110,15.0
78,ND,RETAIL PHARMACY,SD,MCCOOK,9143,2.24125,500.0,1.5,5.0,201110,9.0
79,ND,RETAIL PHARMACY,SD,MCCOOK,9193,1.5135,500.0,1.0,5.0,201208,27.0
80,ND,RETAIL PHARMACY,SD,MCCOOK,9193,1.5135,500.0,1.0,5.0,201210,28.0
81,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,0.9081,300.0,1.0,5.0,200701,976.0
82,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,0.6054,200.0,1.0,5.0,200703,1052.0
83,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,6.0539999999999985,1000.0,1.0,10.0,200606,950.0
85,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,3.027,500.0,1.0,10.0,200702,1008.0
86,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,4.5405,1500.0,1.0,5.0,200901,1793.0
88,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,1.36215,300.0,1.0,7.5,200904,2039.0
90,ND,RETAIL PHARMACY,SD,CLAY,9143,1.793,200.0,1.5,10.0,200602,25.0
91,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,200602,25.0
92,ND,RETAIL PHARMACY,SD,CLAY,9143,0.8964,100.0,1.5,10.0,200604,21.0
93,ND,RETAIL PHARMACY,SD,CLAY,9143,0.8964,100.0,1.5,10.0,200605,24.0
94,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,200606,38.0
95,ND,RETAIL PHARMACY,SD,CLAY,9193,0.9081,200.0,1.0,7.5,200607,33.0
96,ND,RETAIL PHARMACY,SD,CLAY,9193,1.5135,500.0,1.0,5.0,200609,49.0
98,ND,RETAIL PHARMACY,SD,CLAY,9143,3.5860000000000003,200.0,1.5,20.0,200703,34.0
99,ND,RETAIL PHARMACY,SD,CLAY,9143,0.8964,200.0,1.5,5.0,200707,41.0
100,ND,RETAIL PHARMACY,SD,CLAY,9193,1.2108,200.0,1.0,10.0,200801,62.0
101,ND,RETAIL PHARMACY,SD,CLAY,9193,0.9081,200.0,1.0,7.5,200804,71.0
103,ND,RETAIL PHARMACY,SD,CLAY,9143,0.44825,100.0,1.5,5.0,200808,58.0
104,ND,RETAIL PHARMACY,SD,CLAY,9193,1.5135,500.0,1.0,5.0,200809,70.0
105,ND,RETAIL PHARMACY,SD,CLAY,9143,1.793,100.0,1.5,20.0,200901,21.0
106,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,200902,49.0
107,ND,RETAIL PHARMACY,SD,CLAY,9143,1.793,200.0,1.5,10.0,200904,29.0
108,ND,RETAIL PHARMACY,SD,CLAY,9193,0.3027,100.0,1.0,5.0,200904,58.0
109,ND,RETAIL PHARMACY,SD,CLAY,9143,1.793,100.0,1.5,20.0,200908,31.0
110,ND,RETAIL PHARMACY,SD,CLAY,9143,1.793,100.0,1.5,20.0,200911,38.0
111,ND,RETAIL PHARMACY,SD,CLAY,9143,3.5860000000000003,100.0,1.5,40.0,201003,34.0
112,ND,RETAIL PHARMACY,SD,CLAY,9143,0.44825,100.0,1.5,5.0,201005,32.0
114,ND,RETAIL PHARMACY,SD,CLAY,9143,0.44825,100.0,1.5,5.0,201006,38.0
115,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,201006,58.0
116,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,201011,71.0
117,ND,RETAIL PHARMACY,SD,CLAY,9143,0.44825,100.0,1.5,5.0,201102,68.0
118,ND,RETAIL PHARMACY,SD,CLAY,9193,0.3027,100.0,1.0,5.0,201105,83.0
119,ND,RETAIL PHARMACY,SD,CLAY,9193,0.3027,100.0,1.0,5.0,201108,63.0
120,ND,RETAIL PHARMACY,SD,CLAY,9193,0.6054,100.0,1.0,10.0,201110,91.0
121,ND,RETAIL PHARMACY,SD,CLAY,9143,0.8965,100.0,1.5,10.0,201205,56.0
122,ND,RETAIL PHARMACY,SD,CLAY,9143,0.44825,100.0,1.5,5.0,201206,40.0
123,ND,RETAIL PHARMACY,SD,EDMUNDS,9143,2.6895,400.0,1.5,7.5,200711,5.0
124,ND,RETAIL PHARMACY,SD,ROBERTS,9193,0.45405,100.0,1.0,7.5,200611,11.0
125,ND,RETAIL PHARMACY,SD,ROBERTS,9193,0.6054,100.0,1.0,10.0,200612,14.0
126,ND,RETAIL PHARMACY,SD,ROBERTS,9143,7.1720000000000015,200.0,1.5,40.0,200703,28.0
127,ND,RETAIL PHARMACY,SD,CODINGTON,9193,3.027,1000.0,1.0,5.0,200609,146.0
128,ND,RETAIL PHARMACY,SD,CODINGTON,9143,0.959148,200.0,1.5,5.35,200702,96.0
129,ND,RETAIL PHARMACY,SD,CODINGTON,9143,0.8965,100.0,1.5,10.0,200703,83.0
130,ND,RETAIL PHARMACY,SD,CODINGTON,9143,0.4482,100.0,1.5,5.0,200708,120.0
131,ND,RETAIL PHARMACY,SD,CODINGTON,9143,0.8964,200.0,1.5,5.0,200709,113.0
132,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.6054,100.0,1.0,10.0,200804,206.0
133,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.45405,100.0,1.0,7.5,200807,240.0
134,ND,RETAIL PHARMACY,SD,CODINGTON,9193,1.5135,500.0,1.0,5.0,200906,259.0
135,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.6054,100.0,1.0,10.0,200909,233.0
138,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.45405,100.0,1.0,7.5,200912,277.0
139,ND,RETAIL PHARMACY,SD,CODINGTON,9193,1.5135,500.0,1.0,5.0,201003,223.0
140,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.45405,100.0,1.0,7.5,201004,252.0
143,ND,RETAIL PHARMACY,SD,CODINGTON,9193,0.6054,100.0,1.0,10.0,201007,272.0
144,ND,RETAIL PHARMACY,SD,CLARK,9193,0.6054,100.0,1.0,10.0,200702,4.0
145,ND,RETAIL PHARMACY,SD,CLARK,9193,0.6054,100.0,1.0,10.0,200703,4.0
146,ND,RETAIL PHARMACY,SD,DOUGLAS,9193,0.6054,100.0,1.0,10.0,201209,31.0
147,ND,RETAIL PHARMACY,SD,WALWORTH,9143,1.34475,200.0,1.5,7.5,201204,48.0
148,ND,RETAIL PHARMACY,SD,WALWORTH,9193,3.027,500.0,1.0,10.0,201204,24.0
150,ND,RETAIL PHARMACY,SD,WALWORTH,9143,2.24125,500.0,1.5,5.0,201206,46.0
151,ND,RETAIL PHARMACY,SD,WALWORTH,9193,3.027,500.0,1.0,10.0,201207,29.0
153,ND,RETAIL PHARMACY,SD,WALWORTH,9193,0.45405,100.0,1.0,7.5,201208,30.0
154,ND,RETAIL PHARMACY,SD,WALWORTH,9143,0.8965,100.0,1.5,10.0,201208,55.0
155,ND,RETAIL PHARMACY,SD,WALWORTH,9193,1.5135,500.0,1.0,5.0,201212,29.0
157,ND,RETAIL PHARMACY,SD,WALWORTH,9143,0.44825,100.0,1.5,5.0,201205,46.0
158,ND,RETAIL PHARMACY,SD,WALWORTH,9143,0.8965,200.0,1.5,5.0,201210,51.0
159,ND,RETAIL PHARMACY,SD,WALWORTH,9193,1.5135,500.0,1.0,5.0,201211,33.0
160,ND,RETAIL PHARMACY,SD,WALWORTH,9143,2.6895,300.0,1.5,10.0,201211,40.0
161,ND,RETAIL PHARMACY,SD,TURNER,9193,0.45405,100.0,1.0,7.5,200601,37.0
162,ND,RETAIL PHARMACY,SD,TURNER,9143,0.4482,100.0,1.5,5.0,200601,11.0
163,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,200602,30.0
164,ND,RETAIL PHARMACY,SD,TURNER,9193,0.45405,100.0,1.0,7.5,200608,33.0
165,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,200612,31.0
166,ND,RETAIL PHARMACY,SD,TURNER,9143,0.8964,200.0,1.5,5.0,200711,14.0
167,ND,RETAIL PHARMACY,SD,TURNER,9143,0.8964,200.0,1.5,5.0,200801,17.0
168,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,200804,51.0
169,ND,RETAIL PHARMACY,SD,TURNER,9143,0.8965,100.0,1.5,10.0,200902,19.0
170,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,200911,45.0
171,ND,RETAIL PHARMACY,SD,TURNER,9193,0.6054,200.0,1.0,5.0,200912,54.0
174,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,201012,54.0
175,ND,RETAIL PHARMACY,SD,TURNER,9143,0.44825,100.0,1.5,5.0,201103,19.0
176,ND,RETAIL PHARMACY,SD,TURNER,9193,0.6054,100.0,1.0,10.0,201104,56.0
177,ND,RETAIL PHARMACY,SD,TURNER,9193,1.2108,200.0,1.0,10.0,201105,50.0
178,ND,RETAIL PHARMACY,SD,TURNER,9193,0.9081,200.0,1.0,7.5,201106,61.0
179,ND,RETAIL PHARMACY,SD,TURNER,9193,0.45405,100.0,1.0,7.5,201111,53.0
180,ND,RETAIL PHARMACY,SD,TURNER,9193,0.45405,100.0,1.0,7.5,201112,53.0
181,ND,RETAIL PHARMACY,SD,TURNER,9193,0.6054,100.0,1.0,10.0,201201,48.0
182,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,201202,51.0
183,ND,RETAIL PHARMACY,SD,TURNER,9193,0.45405,100.0,1.0,7.5,201203,43.0
184,ND,RETAIL PHARMACY,SD,TURNER,9193,0.3027,100.0,1.0,5.0,201204,51.0
185,ND,RETAIL PHARMACY,SD,LINCOLN,9193,3.027,500.0,1.0,10.0,201212,198.0
186,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,200609,19.0
187,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,1.5135,500.0,1.0,5.0,200703,23.0
188,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.45405,100.0,1.0,7.5,200803,25.0
189,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,200810,45.0
190,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,200.0,1.0,5.0,200812,44.0
191,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,200.0,1.0,5.0,200903,26.0
192,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,3.027,1000.0,1.0,5.0,200908,42.0
194,ND,RETAIL PHARMACY,SD,CHARLES MIX,9143,2.6895,600.0,1.5,5.0,200911,13.0
195,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201003,39.0
196,ND,RETAIL PHARMACY,SD,CHARLES MIX,9143,1.793,200.0,1.5,10.0,201004,23.0
197,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201004,18.0
198,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,1.5135,500.0,1.0,5.0,201012,37.0
199,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,1.2108,200.0,1.0,10.0,201106,64.0
200,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201208,21.0
201,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201210,30.0
202,ND,RETAIL PHARMACY,SD,MINNEHAHA,9193,0.9081,200.0,1.0,7.5,200608,953.0
205,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,0.45405,100.0,1.0,7.5,200601,41.0
206,ND,RETAIL PHARMACY,SD,KINGSBURY,9143,0.479574,100.0,1.5,5.35,200609,12.0
207,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,0.45405,100.0,1.0,7.5,200703,24.0
208,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,0.3027,100.0,1.0,5.0,201004,29.0
209,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,0.3027,100.0,1.0,5.0,201011,22.0
210,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,0.3027,100.0,1.0,5.0,201106,34.0
211,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,1.5135,500.0,1.0,5.0,201108,31.0
212,ND,RETAIL PHARMACY,SD,KINGSBURY,9193,1.5135,500.0,1.0,5.0,201212,18.0
213,ND,RETAIL PHARMACY,SD,BEADLE,9143,2.6895,100.0,1.5,30.0,200811,30.0
214,ND,RETAIL PHARMACY,SD,BEADLE,9193,0.6054,100.0,1.0,10.0,200901,121.0
215,ND,RETAIL PHARMACY,SD,DOUGLAS,9193,1.2108,200.0,1.0,10.0,201210,40.0
216,ND,RETAIL PHARMACY,SD,DOUGLAS,9193,0.6054,100.0,1.0,10.0,201212,42.0
217,ND,RETAIL PHARMACY,SD,MARSHALL,9193,1.36215,300.0,1.0,7.5,200812,19.0
218,ND,RETAIL PHARMACY,SD,MARSHALL,9143,3.5860000000000003,200.0,1.5,20.0,200901,24.0
219,ND,RETAIL PHARMACY,SD,MARSHALL,9143,1.793,200.0,1.5,10.0,200903,45.0
220,ND,RETAIL PHARMACY,SD,MARSHALL,9193,1.8162,400.0,1.0,7.5,200910,15.0
221,ND,RETAIL PHARMACY,SD,MARSHALL,9143,2.6895,600.0,1.5,5.0,201008,44.0
222,ND,RETAIL PHARMACY,SD,MARSHALL,9193,3.027,500.0,1.0,10.0,201009,10.0
223,ND,RETAIL PHARMACY,SD,MARSHALL,9193,0.3027,100.0,1.0,5.0,201011,15.0
224,ND,RETAIL PHARMACY,SD,MARSHALL,9143,3.5860000000000003,800.0,1.5,5.0,201102,32.0
225,ND,RETAIL PHARMACY,SD,MARSHALL,9143,3.5860000000000003,100.0,1.5,40.0,201105,46.0
226,ND,RETAIL PHARMACY,SD,MARSHALL,9143,0.8965,100.0,1.5,10.0,201108,37.0
227,ND,RETAIL PHARMACY,SD,MARSHALL,9193,0.9081,200.0,1.0,7.5,201111,34.0
228,ND,RETAIL PHARMACY,SD,MARSHALL,9193,1.5135,500.0,1.0,5.0,201112,23.0
229,ND,RETAIL PHARMACY,SD,MARSHALL,9193,0.45405,100.0,1.0,7.5,201208,18.0
230,ND,RETAIL PHARMACY,SD,MARSHALL,9193,0.45405,100.0,1.0,7.5,201212,23.0
231,ND,RETAIL PHARMACY,SD,UNION,9143,0.44825,100.0,1.5,5.0,200905,48.0
232,ND,RETAIL PHARMACY,SD,UNION,9193,1.5135,500.0,1.0,5.0,200911,96.0
233,ND,RETAIL PHARMACY,SD,UNION,9193,0.3027,100.0,1.0,5.0,200912,108.0
234,ND,RETAIL PHARMACY,SD,UNION,9193,2.27025,500.0,1.0,7.5,201001,96.0
235,ND,RETAIL PHARMACY,SD,UNION,9193,1.5135,500.0,1.0,5.0,201003,101.0
236,ND,RETAIL PHARMACY,SD,UNION,9193,0.6054,200.0,1.0,5.0,201012,160.0
237,ND,RETAIL PHARMACY,SD,UNION,9143,0.8965,100.0,1.5,10.0,201101,100.0
238,ND,RETAIL PHARMACY,SD,UNION,9193,0.3027,100.0,1.0,5.0,201103,164.0
240,ND,RETAIL PHARMACY,SD,UNION,9143,0.44825,100.0,1.5,5.0,201104,92.0
241,ND,RETAIL PHARMACY,SD,UNION,9143,1.793,100.0,1.5,20.0,201105,93.0
242,ND,RETAIL PHARMACY,SD,UNION,9193,0.6054,100.0,1.0,10.0,201105,155.0
244,ND,RETAIL PHARMACY,SD,UNION,9193,1.5135,500.0,1.0,5.0,201201,129.0
246,ND,RETAIL PHARMACY,SD,UNION,9143,0.44825,100.0,1.5,5.0,201202,1279.0
247,ND,RETAIL PHARMACY,SD,UNION,9193,1.5135,500.0,1.0,5.0,201203,189.0
249,ND,RETAIL PHARMACY,SD,UNION,9143,2.6895,100.0,1.5,30.0,201207,120.0
250,ND,RETAIL PHARMACY,SD,UNION,9193,0.6054,100.0,1.0,10.0,201209,97.0
251,ND,RETAIL PHARMACY,SD,UNION,9143,0.672375,100.0,1.5,7.5,201210,133.0
252,ND,RETAIL PHARMACY,SD,UNION,9193,0.45405,100.0,1.0,7.5,201210,110.0
253,ND,RETAIL PHARMACY,SD,UNION,9143,0.672375,100.0,1.5,7.5,201211,130.0
254,ND,RETAIL PHARMACY,SD,UNION,9193,1.5135,500.0,1.0,5.0,201212,84.0
257,ND,RETAIL PHARMACY,SD,BON HOMME,9193,0.45405,100.0,1.0,7.5,201107,45.0
258,ND,RETAIL PHARMACY,SD,STANLEY,9193,1.5135,500.0,1.0,5.0,200810,6.0
260,ND,RETAIL PHARMACY,SD,STANLEY,9193,1.5135,500.0,1.0,5.0,200812,9.0
261,ND,RETAIL PHARMACY,SD,STANLEY,9193,0.45405,100.0,1.0,7.5,200903,11.0
262,ND,RETAIL PHARMACY,SD,STANLEY,9193,0.6054,100.0,1.0,10.0,200905,11.0
263,ND,RETAIL PHARMACY,SD,STANLEY,9193,0.6054,100.0,1.0,10.0,200912,12.0
264,ND,RETAIL PHARMACY,SD,JERAULD,9143,3.5860000000000003,200.0,1.5,20.0,200804,4.0
265,ND,RETAIL PHARMACY,SD,JERAULD,9193,0.45405,100.0,1.0,7.5,200804,9.0
267,ND,RETAIL PHARMACY,SD,JERAULD,9143,7.1720000000000015,400.0,1.5,20.0,200806,4.0
268,ND,RETAIL PHARMACY,SD,JERAULD,9143,3.5860000000000003,200.0,1.5,20.0,200901,9.0
269,ND,RETAIL PHARMACY,SD,JERAULD,9193,2.27025,500.0,1.0,7.5,200911,11.0
270,ND,RETAIL PHARMACY,SD,JERAULD,9193,3.027,500.0,1.0,10.0,201003,12.0
271,ND,RETAIL PHARMACY,SD,JERAULD,9193,0.6054,100.0,1.0,10.0,201008,15.0
272,ND,RETAIL PHARMACY,SD,JERAULD,9193,2.27025,500.0,1.0,7.5,201009,15.0
273,ND,RETAIL PHARMACY,SD,JERAULD,9193,0.6054,100.0,1.0,10.0,201106,14.0
274,ND,RETAIL PHARMACY,SD,JERAULD,9193,2.27025,500.0,1.0,7.5,201109,14.0
275,ND,RETAIL PHARMACY,SD,JERAULD,9193,3.027,1000.0,1.0,5.0,201203,14.0
276,ND,RETAIL PHARMACY,SD,JERAULD,9193,3.027,500.0,1.0,10.0,201206,8.0
277,ND,RETAIL PHARMACY,SD,JERAULD,9193,7.5675,2500.0,1.0,5.0,201207,14.0
278,ND,RETAIL PHARMACY,SD,HUTCHINSON,9193,1.5135,500.0,1.0,5.0,201211,68.0
280,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201109,22.0
281,ND,RETAIL PHARMACY,SD,CHARLES MIX,9143,0.8965,200.0,1.5,5.0,201110,17.0
282,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,0.6054,100.0,1.0,10.0,201203,53.0
283,ND,RETAIL PHARMACY,SD,BROOKINGS,9193,1.5135,500.0,1.0,5.0,201204,196.0
284,ND,RETAIL PHARMACY,SD,BROOKINGS,9193,1.5135,500.0,1.0,5.0,201211,137.0
285,ND,RETAIL PHARMACY,SD,BROOKINGS,9143,1.793,100.0,1.5,20.0,201211,102.0
286,ND,RETAIL PHARMACY,SD,LINCOLN,9143,0.8965,200.0,1.5,5.0,201210,171.0
287,ND,RETAIL PHARMACY,SD,LINCOLN,9193,1.8162,300.0,1.0,10.0,201211,196.0
288,ND,RETAIL PHARMACY,SD,LYMAN,9193,1.8162,300.0,1.0,10.0,201003,11.0
289,ND,RETAIL PHARMACY,SD,LYMAN,9143,1.34475,300.0,1.5,5.0,201006,5.0
290,ND,RETAIL PHARMACY,SD,LYMAN,9193,0.6054,100.0,1.0,10.0,201006,14.0
291,ND,RETAIL PHARMACY,SD,LYMAN,9193,0.45405,100.0,1.0,7.5,201008,12.0
292,ND,RETAIL PHARMACY,SD,LYMAN,9193,0.6054,100.0,1.0,10.0,201101,35.0
293,ND,RETAIL PHARMACY,SD,LYMAN,9193,0.6054,100.0,1.0,10.0,201104,14.0
294,ND,RETAIL PHARMACY,SD,LYMAN,9193,1.2108,200.0,1.0,10.0,201105,18.0
296,ND,RETAIL PHARMACY,SD,CLAY,9193,0.3027,100.0,1.0,5.0,200906,73.0
298,ND,RETAIL PHARMACY,SD,PERKINS,9193,6.0539999999999985,1000.0,1.0,10.0,200605,4.0
299,ND,RETAIL PHARMACY,SD,WALWORTH,9193,3.027,1000.0,1.0,5.0,200604,21.0
300,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,1.5135,500.0,1.0,5.0,200802,29.0
301,ND,RETAIL PHARMACY,SD,CHARLES MIX,9193,1.5135,500.0,1.0,5.0,200902,23.0
303,CA,PRACTITIONER,SD,MINNEHAHA,9193,0.9081,300.0,1.0,5.0,201002,2529.0
304,CA,PRACTITIONER,SD,MINNEHAHA,9193,1.36215,300.0,1.0,7.5,201007,2883.0
305,CA,PRACTITIONER,SD,MINNEHAHA,9193,2.7243,900.0,1.0,5.0,201108,3377.0
306,CA,PRACTITIONER,SD,MINNEHAHA,9193,2.4216,800.0,1.0,5.0,201106,3301.0
307,CA,PRACTITIONER,SD,MINNEHAHA,9193,2.4216,800.0,1.0,5.0,201208,2471.0
309,OH,RETAIL PHARMACY,SD,PENNINGTON,9193,4.5405,1500.0,1.0,5.0,201106,810.0
310,OH,RETAIL PHARMACY,SD,FALL RIVER,9193,3.027,500.0,1.0,10.0,200705,39.0
311,OH,RETAIL PHARMACY,SD,LAWRENCE,9193,0.6054,200.0,1.0,5.0,201111,209.0
312,OH,RETAIL PHARMACY,SD,SPINK,9143,3.5860000000000003,200.0,1.5,20.0,200809,17.0
