,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
169,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200612,1722.0
170,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200701,1823.0
173,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.3446,300.0,5.0,200701,1848.0
174,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200702,1602.0
175,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,200703,1849.0
176,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,200704,1863.0
178,HI,RETAIL PHARMACY,HI,HAWAII,9193,4.5405,1000.0,7.5,200705,1884.0
179,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,40.0,200705,1838.0
181,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200706,1953.0
182,HI,RETAIL PHARMACY,HI,HAWAII,9143,7.1720000000000015,200.0,40.0,200706,1885.0
183,HI,RETAIL PHARMACY,HI,HAWAII,9143,10.758,1200.0,10.0,200708,1819.0
184,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200709,1738.0
189,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,7.5,200710,1955.0
190,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,5.0,200711,1950.0
192,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200712,1843.0
195,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,10.0,200801,2200.0
196,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.3027,100.0,5.0,200802,1975.0
197,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,7.5,200803,2021.0
200,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,40.0,200803,1831.0
202,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,200.0,20.0,200804,2061.0
203,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,10.0,200805,1884.0
205,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,10.0,200807,2070.0
207,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,5.0,200807,2095.0
209,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,7.5,200808,2070.0
211,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200809,2039.0
212,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,100.0,10.0,200809,2025.0
213,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,5.0,200810,2309.0
214,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,10.0,200811,1853.0
215,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200901,1869.0
217,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200902,1862.0
219,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200903,1796.0
221,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,5.0,200903,2468.0
222,HI,RETAIL PHARMACY,HI,HAWAII,9143,10.758,400.0,30.0,200904,2345.0
223,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,200904,2024.0
225,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,200.0,30.0,200905,2100.0
226,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,400.0,15.0,200906,2287.0
228,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,15.0,200907,2151.0
230,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200908,1870.0
232,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200909,1964.0
235,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,5.0,200909,2322.0
240,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,40.0,200910,1980.0
242,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200911,1937.0
243,HI,RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,15.0,200911,2191.0
245,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,201001,1711.0
247,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,5.0,201002,2232.0
248,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,5.0,201003,2368.0
250,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,201003,1951.0
253,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,400.0,15.0,201004,2389.0
254,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,200.0,5.0,201004,1949.0
255,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,201005,1873.0
257,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,400.0,10.0,201005,2419.0
258,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,7.5,201006,1912.0
260,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,600.0,5.0,201006,2590.0
264,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,600.0,5.0,201007,2391.0
267,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201008,1962.0
271,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,600.0,10.0,201008,2364.0
272,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,201009,1925.0
273,HI,RETAIL PHARMACY,HI,HAWAII,9143,8.0685,600.0,15.0,201009,2535.0
275,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,15.0,201010,2502.0
276,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,201010,1828.0
278,HI,RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,10.0,201011,1988.0
280,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,40.0,201011,2433.0
283,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,7.5,201012,1947.0
285,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.403425,100.0,,201012,2678.0
286,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201101,1946.0
290,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,100.0,60.0,201101,2444.0
291,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,10.0,201102,1861.0
292,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201103,2021.0
294,HI,RETAIL PHARMACY,HI,HAWAII,9143,10.758,400.0,30.0,201104,2532.0
295,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,201104,1921.0
296,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201105,1928.0
297,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,10.0,201105,2585.0
298,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,200.0,5.0,201106,2027.0
299,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,15.0,201106,2626.0
300,HI,RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,10.0,201107,1920.0
302,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,5.0,201107,2505.0
303,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.9081,200.0,7.5,201108,2012.0
306,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,400.0,5.0,201108,2783.0
307,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.44825,100.0,5.0,201109,2488.0
309,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201109,1759.0
311,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,201110,1848.0
313,HI,RETAIL PHARMACY,HI,HAWAII,9143,7.1720000000000015,100.0,80.0,201110,2506.0
314,HI,RETAIL PHARMACY,HI,HAWAII,9143,8.0685,300.0,30.0,201111,2614.0
317,HI,RETAIL PHARMACY,HI,HAWAII,9143,8.0685,300.0,30.0,201112,2771.0
318,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.9081,200.0,7.5,201112,1898.0
319,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,200.0,30.0,201201,2641.0
320,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,10.0,201201,1862.0
324,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,201202,1846.0
325,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.44825,100.0,5.0,201202,2809.0
327,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,10.0,201203,2617.0
328,HI,RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,7.5,201204,1761.0
331,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,7.5,201204,2630.0
332,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,7.5,201205,2855.0
333,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,15.0,201206,2710.0
336,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,5.0,201206,1569.0
338,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,200.0,5.0,201207,1861.0
341,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,10.0,201208,1991.0
342,HI,RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,15.0,201209,2602.0
343,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.6054,200.0,5.0,201209,1609.0
347,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,10.0,201210,2117.0
348,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,100.0,30.0,201211,2696.0
350,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,201212,2208.0
354,HI,RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,15.0,201212,2617.0
355,HI,RETAIL PHARMACY,HI,HAWAII,9143,5.379,600.0,10.0,200601,1658.0
357,HI,RETAIL PHARMACY,HI,HAWAII,9143,14.344,400.0,40.0,200604,1405.0
361,HI,RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,5.0,200606,1925.0
364,HI,RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,200610,1784.0
369,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,400.0,5.0,200702,1596.0
370,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,5.0,200703,1748.0
380,HI,RETAIL PHARMACY,HI,HAWAII,9193,9.081,1500.0,10.0,200805,2124.0
383,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,100.0,20.0,200806,1975.0
387,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,200812,2138.0
391,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200603,2776.0
393,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.017125,300.0,7.5,200605,3166.0
394,HI,RETAIL PHARMACY,HI,HONOLULU,9143,11.509776,2400.0,5.35,200609,2808.0
395,HI,RETAIL PHARMACY,HI,HONOLULU,9143,5.379,1200.0,5.0,200704,5499.0
397,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.6892,400.0,7.5,200803,4199.0
398,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200601,2882.0
400,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200706,3390.0
402,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200712,3113.0
403,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200803,3457.0
404,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200804,3621.0
407,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.8162,300.0,10.0,200810,3803.0
410,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200811,3176.0
412,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200901,3698.0
413,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,100.0,10.0,200901,4073.0
414,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200904,5029.0
420,HI,RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,10.0,201007,3377.0
421,HI,RETAIL PHARMACY,HI,HONOLULU,9193,4.5405,1000.0,7.5,201008,3389.0
422,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,100.0,10.0,201008,5616.0
424,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.672375,100.0,7.5,201105,5918.0
425,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.9081,200.0,7.5,201107,3374.0
426,HI,RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,10.0,201109,3535.0
427,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.017125,300.0,7.5,201110,6498.0
428,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,201111,3341.0
429,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.6054,200.0,5.0,201112,3431.0
430,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.36215,300.0,7.5,201201,3598.0
433,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,201207,3543.0
434,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,201210,4343.0
435,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,200.0,5.0,201210,7834.0
436,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.36215,300.0,7.5,201211,4006.0
437,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,201212,6855.0
438,HI,RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200602,798.0
440,HI,RETAIL PHARMACY,HI,MAUI,9193,0.3027,100.0,5.0,200701,1087.0
442,HI,RETAIL PHARMACY,HI,MAUI,9143,1.34475,300.0,5.0,200704,1854.0
445,HI,RETAIL PHARMACY,HI,MAUI,9143,0.672375,100.0,7.5,200709,1499.0
