,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
31,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200603,119.0
32,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,100.0,1.5,20.0,200603,58.0
33,KY,RETAIL PHARMACY,TN,CHESTER,9193,3.027,500.0,1.0,10.0,200604,117.0
34,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.4482,100.0,1.5,5.0,200605,44.0
35,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200606,138.0
36,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,100.0,1.5,20.0,200606,47.0
37,KY,RETAIL PHARMACY,TN,CHESTER,9193,4.5405,1000.0,1.0,7.5,200608,148.0
38,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200609,120.0
40,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,200.0,1.5,10.0,200610,58.0
41,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.6054,100.0,1.0,10.0,200610,153.0
42,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.672375,100.0,1.5,7.5,200611,71.0
43,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.6054,100.0,1.0,10.0,200702,120.0
45,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,200704,154.0
47,KY,RETAIL PHARMACY,TN,CHESTER,9193,3.027,500.0,1.0,10.0,200705,155.0
48,KY,RETAIL PHARMACY,TN,CHESTER,9143,2.017125,300.0,1.5,7.5,200705,66.0
50,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.6054,100.0,1.0,10.0,200706,137.0
51,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.672375,100.0,1.5,7.5,200801,79.0
52,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,200802,155.0
53,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.672375,100.0,1.5,7.5,200803,56.0
54,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200804,160.0
56,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200806,182.0
57,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,200807,200.0
58,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,200.0,1.5,10.0,200807,79.0
59,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,200808,201.0
60,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,100.0,1.5,20.0,200812,85.0
61,KY,RETAIL PHARMACY,TN,CHESTER,9193,3.027,500.0,1.0,10.0,200903,239.0
63,KY,RETAIL PHARMACY,TN,CHESTER,9143,2.6895,300.0,1.5,10.0,200903,85.0
65,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,100.0,1.5,20.0,200904,89.0
67,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.45405,100.0,1.0,7.5,200904,221.0
68,KY,RETAIL PHARMACY,TN,CHESTER,9193,3.027,500.0,1.0,10.0,200905,223.0
70,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.8965,100.0,1.5,10.0,200906,77.0
71,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,200.0,1.5,10.0,200907,112.0
72,KY,RETAIL PHARMACY,TN,CHESTER,9143,3.5860000000000003,100.0,1.5,40.0,200908,105.0
73,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.672375,100.0,1.5,7.5,200910,92.0
74,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.34475,100.0,1.5,15.0,201001,108.0
75,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,201004,245.0
76,KY,RETAIL PHARMACY,TN,CHESTER,9193,0.6054,200.0,1.0,5.0,201005,244.0
79,KY,RETAIL PHARMACY,TN,CHESTER,9193,4.5405,1000.0,1.0,7.5,201006,272.0
80,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.34475,100.0,1.5,15.0,201006,133.0
82,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.793,200.0,1.5,10.0,201007,136.0
83,KY,RETAIL PHARMACY,TN,CHESTER,9193,1.5135,500.0,1.0,5.0,201008,281.0
84,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.8965,100.0,1.5,10.0,201008,138.0
85,KY,RETAIL PHARMACY,TN,CHESTER,9143,0.8965,100.0,1.5,10.0,201009,123.0
86,KY,RETAIL PHARMACY,TN,CHESTER,9193,4.5405,1000.0,1.0,7.5,201010,265.0
87,KY,RETAIL PHARMACY,TN,CHESTER,9143,1.34475,200.0,1.5,7.5,201010,113.0
88,KY,RETAIL PHARMACY,TN,CHESTER,9193,3.027,500.0,1.0,10.0,201011,264.0
89,KY,RETAIL PHARMACY,TN,MADISON,9193,0.6046,200.0,1.0,5.0,200701,1085.0
90,KY,RETAIL PHARMACY,TN,MADISON,9143,3.5860000000000003,200.0,1.5,20.0,200707,402.0
91,KY,RETAIL PHARMACY,TN,MADISON,9193,3.027,500.0,1.0,10.0,200709,1141.0
92,KY,RETAIL PHARMACY,TN,MADISON,9143,0.8965,100.0,1.5,10.0,200710,444.0
93,KY,RETAIL PHARMACY,TN,MADISON,9143,7.1720000000000015,100.0,1.5,80.0,200801,505.0
94,KY,RETAIL PHARMACY,TN,MADISON,9143,7.1720000000000015,100.0,1.5,80.0,200802,487.0
95,KY,RETAIL PHARMACY,TN,MADISON,9193,3.027,500.0,1.0,10.0,200803,1022.0
96,KY,RETAIL PHARMACY,TN,MADISON,9193,2.27025,500.0,1.0,7.5,200804,951.0
97,KY,RETAIL PHARMACY,TN,MADISON,9143,0.672375,100.0,1.5,7.5,200805,548.0
98,KY,RETAIL PHARMACY,TN,MADISON,9193,9.081,2000.0,1.0,7.5,200812,1092.0
101,KY,RETAIL PHARMACY,TN,MADISON,9143,3.5860000000000003,100.0,1.5,40.0,200905,639.0
103,KY,RETAIL PHARMACY,TN,MADISON,9193,6.81075,1500.0,1.0,7.5,200910,1910.0
104,KY,RETAIL PHARMACY,TN,MADISON,9143,2.6895,200.0,1.5,15.0,201001,612.0
105,KY,RETAIL PHARMACY,TN,MADISON,9193,3.027,500.0,1.0,10.0,201005,1259.0
106,KY,RETAIL PHARMACY,TN,MADISON,9143,14.344,200.0,1.5,80.0,201005,615.0
107,KY,RETAIL PHARMACY,TN,MADISON,9193,0.6054,100.0,1.0,10.0,201006,1416.0
108,KY,RETAIL PHARMACY,TN,MADISON,9143,3.5860000000000003,100.0,1.5,40.0,201008,647.0
109,KY,RETAIL PHARMACY,TN,MADISON,9143,3.361875,500.0,1.5,7.5,201010,642.0
110,KY,RETAIL PHARMACY,TN,MADISON,9193,0.6054,200.0,1.0,5.0,201011,2440.0
111,KY,RETAIL PHARMACY,TN,MADISON,9143,5.379,100.0,1.5,60.0,201101,751.0
112,KY,RETAIL PHARMACY,TN,MADISON,9193,4.5405,1000.0,1.0,7.5,201101,2728.0
113,KY,RETAIL PHARMACY,TN,MADISON,9193,9.081,2000.0,1.0,7.5,201102,2322.0
114,KY,RETAIL PHARMACY,TN,MADISON,9143,2.017125,300.0,1.5,7.5,201105,857.0
115,KY,RETAIL PHARMACY,TN,MADISON,9143,2.6895,400.0,1.5,7.5,201106,906.0
116,KY,RETAIL PHARMACY,TN,MADISON,9193,0.6054,100.0,1.0,10.0,201106,2574.0
117,KY,RETAIL PHARMACY,TN,MADISON,9193,3.027,500.0,1.0,10.0,201107,3492.0
118,KY,RETAIL PHARMACY,TN,MADISON,9193,3.027,500.0,1.0,10.0,201109,3363.0
120,KY,RETAIL PHARMACY,TN,MADISON,9143,4.4825,500.0,1.5,10.0,201110,825.0
121,KY,RETAIL PHARMACY,TN,MADISON,9193,9.081,2000.0,1.0,7.5,201111,2057.0
122,KY,RETAIL PHARMACY,TN,MADISON,9143,4.4825,500.0,1.5,10.0,201202,800.0
123,KY,RETAIL PHARMACY,TN,HAYWOOD,9193,2.27025,500.0,1.0,7.5,200801,113.0
124,KY,RETAIL PHARMACY,TN,HAYWOOD,9193,0.3027,100.0,1.0,5.0,201005,98.0
125,KY,RETAIL PHARMACY,TN,HAYWOOD,9193,4.5405,1000.0,1.0,7.5,201008,137.0
126,KY,RETAIL PHARMACY,TN,HAYWOOD,9143,0.8965,200.0,1.5,5.0,201107,57.0
127,KY,RETAIL PHARMACY,TN,HAYWOOD,9193,4.5405,1000.0,1.0,7.5,201203,223.0
128,KY,RETAIL PHARMACY,TN,HAYWOOD,9193,1.5135,500.0,1.0,5.0,201212,151.0
129,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.3027,100.0,1.0,5.0,200607,133.0
130,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,0.44825,100.0,1.5,5.0,200609,95.0
131,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.45405,100.0,1.0,7.5,200701,195.0
132,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.9081,200.0,1.0,7.5,200702,178.0
133,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,5.379,600.0,1.5,10.0,200703,103.0
134,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.45405,100.0,1.0,7.5,200703,200.0
135,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.3027,200.0,1.0,2.5,200704,193.0
136,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,0.403425,100.0,1.5,,200705,105.0
137,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,1.8162,300.0,1.0,10.0,200707,197.0
138,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.6054,100.0,1.0,10.0,200708,200.0
139,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,1.8162,300.0,1.0,10.0,200712,199.0
140,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,1.34475,200.0,1.5,7.5,200804,111.0
141,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,2.017125,300.0,1.5,7.5,200805,120.0
142,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,4.03425,600.0,1.5,7.5,200808,121.0
143,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,2.6895,300.0,1.5,10.0,200809,118.0
145,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,4.4825,1000.0,1.5,5.0,200811,127.0
146,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,6.81075,1500.0,1.0,7.5,200811,214.0
147,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,6.81075,1500.0,1.0,7.5,200812,235.0
148,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,1.793,200.0,1.5,10.0,200902,117.0
149,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,3.027,500.0,1.0,10.0,200903,252.0
150,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,6.0539999999999985,1000.0,1.0,10.0,200906,256.0
151,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,4.5405,1500.0,1.0,5.0,200907,298.0
153,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.45405,100.0,1.0,7.5,200908,272.0
154,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,0.15135,100.0,1.0,2.5,200909,287.0
156,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,5.379,600.0,1.5,10.0,200910,171.0
158,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,5.379,100.0,1.5,60.0,200911,133.0
159,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,2.4216,400.0,1.0,10.0,201001,265.0
160,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,6.0539999999999985,1000.0,1.0,10.0,201003,295.0
161,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,2.27025,500.0,1.0,7.5,201005,282.0
162,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,6.0539999999999985,1000.0,1.0,10.0,201006,312.0
164,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,3.027,500.0,1.0,10.0,201007,328.0
166,KY,RETAIL PHARMACY,TN,LAUDERDALE,9193,3.027,500.0,1.0,10.0,201008,301.0
168,KY,RETAIL PHARMACY,TN,LAUDERDALE,9143,2.017125,300.0,1.5,7.5,201010,190.0
169,KY,RETAIL PHARMACY,TN,HARDEMAN,9143,4.4825,1000.0,1.5,5.0,200601,62.0
170,KY,RETAIL PHARMACY,TN,HARDEMAN,9143,1.34475,200.0,1.5,7.5,200602,60.0
171,KY,RETAIL PHARMACY,TN,DICKSON,9193,0.3027,100.0,1.0,5.0,200612,469.0
172,KY,RETAIL PHARMACY,TN,DICKSON,9193,4.5405,1000.0,1.0,7.5,200702,428.0
174,KY,RETAIL PHARMACY,TN,DICKSON,9193,0.6054,100.0,1.0,10.0,200705,511.0
175,KY,RETAIL PHARMACY,TN,DICKSON,9193,0.45405,100.0,1.0,7.5,200706,505.0
176,KY,RETAIL PHARMACY,TN,DICKSON,9143,10.758,300.0,1.5,40.0,200710,395.0
178,KY,RETAIL PHARMACY,TN,DICKSON,9193,9.081,2000.0,1.0,7.5,200711,634.0
179,KY,RETAIL PHARMACY,TN,DICKSON,9143,2.017125,300.0,1.5,7.5,200712,368.0
180,KY,RETAIL PHARMACY,TN,DICKSON,9143,2.241,500.0,1.5,5.0,200801,382.0
182,KY,RETAIL PHARMACY,TN,DICKSON,9193,4.5405,1000.0,1.0,7.5,200804,598.0
183,KY,RETAIL PHARMACY,TN,DICKSON,9193,0.6054,100.0,1.0,10.0,200805,594.0
186,KY,RETAIL PHARMACY,TN,DICKSON,9193,6.0539999999999985,1000.0,1.0,10.0,200807,633.0
187,KY,RETAIL PHARMACY,TN,DICKSON,9143,2.017125,300.0,1.5,7.5,200807,485.0
188,KY,RETAIL PHARMACY,TN,DICKSON,9143,0.8965,100.0,1.5,10.0,200808,415.0
189,KY,RETAIL PHARMACY,TN,DICKSON,9193,2.27025,500.0,1.0,7.5,200810,683.0
190,KY,RETAIL PHARMACY,TN,DICKSON,9143,10.758,200.0,1.5,60.0,200812,580.0
191,KY,RETAIL PHARMACY,TN,DICKSON,9193,12.108,2000.0,1.0,10.0,200902,580.0
192,KY,RETAIL PHARMACY,TN,DICKSON,9193,3.027,500.0,1.0,10.0,200903,650.0
193,KY,RETAIL PHARMACY,TN,DICKSON,9193,3.027,500.0,1.0,10.0,200904,698.0
194,KY,RETAIL PHARMACY,TN,DICKSON,9143,4.03425,300.0,1.5,15.0,200904,650.0
196,KY,RETAIL PHARMACY,TN,DICKSON,9193,6.0539999999999985,1000.0,1.0,10.0,200906,670.0
197,KY,RETAIL PHARMACY,TN,DICKSON,9193,1.2108,200.0,1.0,10.0,200908,662.0
198,KY,RETAIL PHARMACY,TN,DICKSON,9143,10.758,1200.0,1.5,10.0,200909,707.0
199,KY,RETAIL PHARMACY,TN,DICKSON,9143,7.1720000000000015,200.0,1.5,40.0,200911,641.0
200,KY,RETAIL PHARMACY,TN,DICKSON,9143,8.0685,300.0,1.5,30.0,201001,705.0
201,KY,RETAIL PHARMACY,TN,DICKSON,9143,7.1720000000000015,200.0,1.5,40.0,201002,627.0
202,KY,RETAIL PHARMACY,TN,DICKSON,9143,16.137,600.0,1.5,30.0,201004,832.0
203,KY,RETAIL PHARMACY,TN,DICKSON,9143,13.4475,1000.0,1.5,15.0,201007,781.0
204,KY,RETAIL PHARMACY,TN,DICKSON,9143,4.03425,600.0,1.5,7.5,201008,766.0
207,KY,RETAIL PHARMACY,TN,DICKSON,9143,43.032,600.0,1.5,80.0,201009,845.0
208,KY,RETAIL PHARMACY,TN,HICKMAN,9193,1.5135,500.0,1.0,5.0,200611,182.0
209,KY,RETAIL PHARMACY,TN,HICKMAN,9193,6.0539999999999985,1000.0,1.0,10.0,200701,181.0
210,KY,RETAIL PHARMACY,TN,HICKMAN,9193,4.5405,1000.0,1.0,7.5,200708,219.0
211,KY,RETAIL PHARMACY,TN,HICKMAN,9193,3.027,500.0,1.0,10.0,200710,168.0
213,KY,RETAIL PHARMACY,TN,HICKMAN,9193,6.0539999999999985,1000.0,1.0,10.0,200801,194.0
214,KY,RETAIL PHARMACY,TN,HICKMAN,9193,1.5135,500.0,1.0,5.0,200803,165.0
215,KY,RETAIL PHARMACY,TN,HICKMAN,9193,6.0539999999999985,1000.0,1.0,10.0,200805,200.0
217,KY,RETAIL PHARMACY,TN,HICKMAN,9193,6.0539999999999985,1000.0,1.0,10.0,200812,204.0
218,KY,RETAIL PHARMACY,TN,HICKMAN,9193,0.6054,100.0,1.0,10.0,200907,252.0
220,KY,RETAIL PHARMACY,TN,HICKMAN,9193,2.27025,500.0,1.0,7.5,200909,240.0
221,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,200604,245.0
222,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.3027,100.0,1.0,5.0,200606,360.0
223,KY,RETAIL PHARMACY,TN,HARDIN,9193,13.6215,3000.0,1.0,7.5,200607,457.0
224,KY,RETAIL PHARMACY,TN,HARDIN,9143,8.965,1000.0,1.5,10.0,200611,186.0
225,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,200612,447.0
227,KY,RETAIL PHARMACY,TN,HARDIN,9143,3.5860000000000003,100.0,1.5,40.0,200612,147.0
228,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,200701,407.0
229,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,200702,392.0
230,KY,RETAIL PHARMACY,TN,HARDIN,9193,9.081,1500.0,1.0,10.0,200703,506.0
232,KY,RETAIL PHARMACY,TN,HARDIN,9193,4.5405,1000.0,1.0,7.5,200705,553.0
233,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.6054,100.0,1.0,10.0,200706,392.0
234,KY,RETAIL PHARMACY,TN,HARDIN,9143,5.379,600.0,1.5,10.0,200706,139.0
236,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,200707,443.0
237,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.45405,100.0,1.0,7.5,200708,500.0
238,KY,RETAIL PHARMACY,TN,HARDIN,9143,2.017125,300.0,1.5,7.5,200711,179.0
239,KY,RETAIL PHARMACY,TN,HARDIN,9193,4.5405,1000.0,1.0,7.5,200712,482.0
240,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.6054,100.0,1.0,10.0,200802,390.0
241,KY,RETAIL PHARMACY,TN,HARDIN,9143,14.344,400.0,1.5,40.0,200803,231.0
242,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.3027,100.0,1.0,5.0,200804,381.0
243,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,200806,372.0
245,KY,RETAIL PHARMACY,TN,HARDIN,9143,13.4475,1000.0,1.5,15.0,200806,187.0
246,KY,RETAIL PHARMACY,TN,HARDIN,9143,6.72375,1500.0,1.5,5.0,200807,160.0
247,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,200808,398.0
248,KY,RETAIL PHARMACY,TN,HARDIN,9193,1.5135,500.0,1.0,5.0,200809,375.0
249,KY,RETAIL PHARMACY,TN,HARDIN,9143,21.516,600.0,1.5,40.0,200809,162.0
250,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.9081,200.0,1.0,7.5,200811,392.0
253,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.6054,100.0,1.0,10.0,200812,472.0
255,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.6054,100.0,1.0,10.0,200902,439.0
256,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,200903,459.0
257,KY,RETAIL PHARMACY,TN,HARDIN,9193,6.0539999999999985,1000.0,1.0,10.0,200904,450.0
258,KY,RETAIL PHARMACY,TN,HARDIN,9143,5.379,400.0,1.5,15.0,200904,198.0
259,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,200905,425.0
260,KY,RETAIL PHARMACY,TN,HARDIN,9143,2.017125,300.0,1.5,7.5,200907,176.0
261,KY,RETAIL PHARMACY,TN,HARDIN,9193,0.3027,100.0,1.0,5.0,200908,519.0
262,KY,RETAIL PHARMACY,TN,HARDIN,9193,1.5135,500.0,1.0,5.0,200909,494.0
264,KY,RETAIL PHARMACY,TN,HARDIN,9193,4.5405,1000.0,1.0,7.5,201001,403.0
265,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,201003,511.0
266,KY,RETAIL PHARMACY,TN,HARDIN,9193,1.2108,200.0,1.0,10.0,201004,436.0
267,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,201005,406.0
268,KY,RETAIL PHARMACY,TN,HARDIN,9143,14.344,200.0,1.5,80.0,201006,231.0
269,KY,RETAIL PHARMACY,TN,HARDIN,9193,3.027,500.0,1.0,10.0,201009,498.0
271,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,201012,526.0
272,KY,RETAIL PHARMACY,TN,HARDIN,9143,8.965,1000.0,1.5,10.0,201101,211.0
273,KY,RETAIL PHARMACY,TN,HARDIN,9193,2.27025,500.0,1.0,7.5,201102,386.0
274,KY,RETAIL PHARMACY,TN,WILSON,9193,1.5135,500.0,1.0,5.0,200612,944.0
275,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,200702,844.0
276,KY,RETAIL PHARMACY,TN,WILSON,9143,1.793,100.0,1.5,20.0,200704,561.0
277,KY,RETAIL PHARMACY,TN,WILSON,9143,0.4482,100.0,1.5,5.0,200708,701.0
278,KY,RETAIL PHARMACY,TN,WILSON,9193,1.2108,200.0,1.0,10.0,200709,941.0
279,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,200804,1136.0
280,KY,RETAIL PHARMACY,TN,WILSON,9193,3.027,500.0,1.0,10.0,200805,1592.0
281,KY,RETAIL PHARMACY,TN,WILSON,9143,0.8965,200.0,1.5,5.0,200806,692.0
282,KY,RETAIL PHARMACY,TN,WILSON,9193,0.6054,100.0,1.0,10.0,200811,1192.0
284,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,200812,1282.0
286,KY,RETAIL PHARMACY,TN,WILSON,9193,1.5135,500.0,1.0,5.0,200902,1237.0
287,KY,RETAIL PHARMACY,TN,WILSON,9193,3.027,500.0,1.0,10.0,200903,1313.0
288,KY,RETAIL PHARMACY,TN,WILSON,9143,3.5860000000000003,400.0,1.5,10.0,200903,879.0
289,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,200904,1335.0
290,KY,RETAIL PHARMACY,TN,WILSON,9193,6.0539999999999985,1000.0,1.0,10.0,200906,1249.0
291,KY,RETAIL PHARMACY,TN,WILSON,9193,3.027,500.0,1.0,10.0,200907,1535.0
293,KY,RETAIL PHARMACY,TN,WILSON,9193,6.0539999999999985,1000.0,1.0,10.0,200909,1443.0
294,KY,RETAIL PHARMACY,TN,WILSON,9193,6.0539999999999985,1000.0,1.0,10.0,200911,1458.0
295,KY,RETAIL PHARMACY,TN,WILSON,9193,3.027,500.0,1.0,10.0,200912,1583.0
296,KY,RETAIL PHARMACY,TN,WILSON,9143,0.8965,100.0,1.5,10.0,200912,1134.0
297,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,201001,1413.0
298,KY,RETAIL PHARMACY,TN,WILSON,9193,2.27025,500.0,1.0,7.5,201003,1501.0
302,KY,RETAIL PHARMACY,TN,WILSON,9193,6.0539999999999985,1000.0,1.0,10.0,201004,1531.0
303,KY,RETAIL PHARMACY,TN,WILSON,9193,6.0539999999999985,1000.0,1.0,10.0,201006,1609.0
304,KY,RETAIL PHARMACY,TN,WILSON,9143,6.2755,700.0,1.5,10.0,201007,1249.0
