,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year/month,quantity
33,CO,RETAIL PHARMACY,MT,FALLON,9143,1.793,200.0,1.5,10.0,201107,24.0
34,CO,RETAIL PHARMACY,MT,FALLON,9193,3.027,500.0,1.0,10.0,201109,50.0
35,CO,RETAIL PHARMACY,MT,FALLON,9193,3.027,1000.0,1.0,5.0,201110,37.0
36,CO,RETAIL PHARMACY,MT,FALLON,9143,2.24125,500.0,1.5,5.0,201111,33.0
38,CO,RETAIL PHARMACY,MT,FALLON,9193,0.6054,200.0,1.0,5.0,201202,15.0
42,CO,RETAIL PHARMACY,MT,FALLON,9143,8.0685,300.0,1.5,30.0,201204,21.0
43,CO,RETAIL PHARMACY,MT,FALLON,9193,0.9081,300.0,1.0,5.0,201205,29.0
45,CO,RETAIL PHARMACY,MT,FALLON,9143,1.793,100.0,1.5,20.0,201206,29.0
46,CO,RETAIL PHARMACY,MT,FALLON,9143,2.24125,500.0,1.5,5.0,201207,20.0
47,CO,RETAIL PHARMACY,MT,FALLON,9143,3.5860000000000003,200.0,1.5,20.0,201208,38.0
48,CO,RETAIL PHARMACY,MT,FALLON,9143,0.8965,200.0,1.5,5.0,201210,28.0
49,CO,RETAIL PHARMACY,MT,FALLON,9143,4.03425,900.0,1.5,5.0,201211,42.0
50,CO,RETAIL PHARMACY,MT,GARFIELD,9193,0.3027,100.0,1.0,5.0,200603,6.0
51,CO,RETAIL PHARMACY,MT,GARFIELD,9193,0.6054,100.0,1.0,10.0,200706,6.0
52,CO,RETAIL PHARMACY,MT,GARFIELD,9193,0.6054,200.0,1.0,5.0,200912,4.0
53,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.2108,200.0,1.0,10.0,200603,1150.0
54,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.6895,300.0,1.5,10.0,200612,1727.0
55,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,8.0685,300.0,1.5,30.0,200702,1601.0
56,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.6895,600.0,1.5,5.0,200705,1935.0
57,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.2108,200.0,1.0,10.0,200705,1101.0
58,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,8.0685,300.0,1.5,30.0,200706,1947.0
59,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.2108,200.0,1.0,10.0,200712,1004.0
60,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,200.0,1.5,10.0,200803,1951.0
61,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.8162,300.0,1.0,10.0,200807,1004.0
62,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.5135,500.0,1.0,5.0,200808,982.0
63,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.5135,500.0,1.0,5.0,200810,1109.0
64,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.6895,200.0,1.5,15.0,200811,1998.0
65,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,200905,1875.0
66,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.6054,100.0,1.0,10.0,200905,1076.0
67,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.8965,100.0,1.5,10.0,200907,2095.0
69,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.6054,100.0,1.0,10.0,200910,1229.0
70,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,100.0,1.5,20.0,200910,2095.0
71,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.8162,300.0,1.0,10.0,201001,1727.0
72,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,100.0,1.5,20.0,201001,2037.0
73,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.6895,200.0,1.5,15.0,201003,2390.0
74,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.8162,300.0,1.0,10.0,201003,1615.0
75,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,200.0,1.5,10.0,201007,2179.0
76,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.8965,200.0,1.5,5.0,201009,2312.0
77,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.8965,100.0,1.5,10.0,201011,2273.0
78,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,5.379,200.0,1.5,30.0,201012,3023.0
79,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,5.379,400.0,1.5,15.0,201102,2077.0
80,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,6.0539999999999985,1000.0,1.0,10.0,201103,2157.0
81,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.44825,100.0,1.5,5.0,201103,2685.0
82,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,4.03425,300.0,1.5,15.0,201104,2195.0
83,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.15135,100.0,1.0,2.5,201106,1929.0
84,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.3027,100.0,1.0,5.0,201107,2056.0
85,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,3.027,500.0,1.0,10.0,201108,2027.0
86,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.9081,200.0,1.0,7.5,201109,2253.0
87,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.3027,100.0,1.0,5.0,201110,2226.0
88,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,3.027,500.0,1.0,10.0,201112,1872.0
89,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.45405,100.0,1.0,7.5,201201,2210.0
91,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.9081,200.0,1.0,7.5,201203,1981.0
93,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,4.03425,300.0,1.5,15.0,201204,2759.0
94,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.34475,100.0,1.5,15.0,201205,3022.0
95,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,10.758,400.0,1.5,30.0,201207,2887.0
96,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.44825,100.0,1.5,5.0,201210,3138.0
97,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.6054,100.0,1.0,10.0,201211,1806.0
98,CO,RETAIL PHARMACY,MT,CARBON,9193,0.45405,100.0,1.0,7.5,200601,25.0
99,CO,RETAIL PHARMACY,MT,CARBON,9193,1.5135,500.0,1.0,5.0,200604,21.0
100,CO,RETAIL PHARMACY,MT,CARBON,9143,3.5860000000000003,200.0,1.5,20.0,200605,23.0
101,CO,RETAIL PHARMACY,MT,CARBON,9193,0.45405,100.0,1.0,7.5,200606,25.0
102,CO,RETAIL PHARMACY,MT,CARBON,9143,1.793,200.0,1.5,10.0,200606,20.0
103,CO,RETAIL PHARMACY,MT,CARBON,9143,3.5860000000000003,100.0,1.5,40.0,200607,11.0
104,CO,RETAIL PHARMACY,MT,CARBON,9193,3.027,500.0,1.0,10.0,200609,24.0
105,CO,RETAIL PHARMACY,MT,CARBON,9143,3.5860000000000003,200.0,1.5,20.0,200609,23.0
106,CO,RETAIL PHARMACY,MT,CARBON,9193,1.8162,300.0,1.0,10.0,200707,21.0
107,CO,RETAIL PHARMACY,MT,CARBON,9143,1.793,100.0,1.5,20.0,200707,27.0
108,CO,RETAIL PHARMACY,MT,CARBON,9143,7.1720000000000015,100.0,1.5,80.0,200708,30.0
109,CO,RETAIL PHARMACY,MT,CARBON,9193,1.5135,500.0,1.0,5.0,200711,18.0
112,CO,RETAIL PHARMACY,MT,CARBON,9143,1.34475,100.0,1.5,15.0,200712,19.0
113,CO,RETAIL PHARMACY,MT,CARBON,9193,1.5135,500.0,1.0,5.0,200801,28.0
114,CO,RETAIL PHARMACY,MT,CARBON,9193,0.6054,100.0,1.0,10.0,200803,21.0
116,CO,RETAIL PHARMACY,MT,FERGUS,9193,1.5135,500.0,1.0,5.0,200705,30.0
117,CO,RETAIL PHARMACY,MT,FERGUS,9143,2.24125,500.0,1.5,5.0,200708,48.0
118,CO,RETAIL PHARMACY,MT,FERGUS,9193,0.3027,100.0,1.0,5.0,200710,28.0
119,CO,RETAIL PHARMACY,MT,FERGUS,9193,1.5135,500.0,1.0,5.0,200711,28.0
120,CO,RETAIL PHARMACY,MT,FERGUS,9143,1.34475,100.0,1.5,15.0,200909,93.0
121,CO,RETAIL PHARMACY,MT,FERGUS,9143,0.44825,100.0,1.5,5.0,200912,107.0
122,CO,RETAIL PHARMACY,MT,FERGUS,9193,1.5135,500.0,1.0,5.0,200912,58.0
123,CO,RETAIL PHARMACY,MT,FERGUS,9143,2.24125,500.0,1.5,5.0,201003,84.0
124,CO,RETAIL PHARMACY,MT,FERGUS,9193,1.5135,500.0,1.0,5.0,201007,99.0
125,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200601,47.0
126,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,1.793,100.0,1.5,20.0,200604,10.0
127,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,2.6895,200.0,1.5,15.0,200606,16.0
128,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200606,51.0
129,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,200608,22.0
130,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200609,44.0
131,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,200611,51.0
132,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,200612,19.0
133,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200612,51.0
134,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200701,47.0
135,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.8965,200.0,1.5,5.0,200702,9.0
136,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200703,47.0
137,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,1.793,200.0,1.5,10.0,200704,16.0
138,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200706,32.0
139,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200708,45.0
142,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200711,42.0
144,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200803,42.0
145,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200804,41.0
146,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,200.0,1.0,5.0,200806,50.0
147,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,200807,52.0
149,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200808,52.0
151,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,200809,8.0
152,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,200809,57.0
154,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200810,55.0
155,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,1.5135,500.0,1.0,5.0,200901,51.0
158,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200902,55.0
159,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,200903,47.0
160,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.9081,200.0,1.0,7.5,200904,48.0
162,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,200909,10.0
163,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,200910,53.0
164,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.15135,100.0,1.0,2.5,200911,47.0
165,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,200912,15.0
166,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,200912,46.0
168,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,201001,46.0
169,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.9081,200.0,1.0,7.5,201002,47.0
170,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,201003,54.0
171,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201005,48.0
172,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,201007,49.0
173,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,1.36215,300.0,1.0,7.5,201009,43.0
175,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.672375,100.0,1.5,7.5,201009,18.0
176,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,1.36215,300.0,1.0,7.5,201010,47.0
178,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,201011,25.0
179,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,1.793,100.0,1.5,20.0,201012,16.0
180,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.9081,200.0,1.0,7.5,201103,45.0
182,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,100.0,1.0,10.0,201104,68.0
183,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,1.793,100.0,1.5,20.0,201105,19.0
184,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,2.24125,500.0,1.5,5.0,201106,32.0
185,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.44825,100.0,1.5,5.0,201107,24.0
186,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.6054,200.0,1.0,5.0,201109,66.0
189,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,201110,69.0
190,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.3027,100.0,1.0,5.0,201111,83.0
192,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.9081,200.0,1.0,7.5,201112,73.0
193,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,2.24125,500.0,1.5,5.0,201112,22.0
194,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,1.34475,100.0,1.5,15.0,201201,25.0
196,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,1.36215,300.0,1.0,7.5,201202,70.0
197,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201204,51.0
198,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.8965,200.0,1.5,5.0,201204,26.0
200,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201205,55.0
201,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,3.027,500.0,1.0,10.0,201207,62.0
203,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201208,57.0
204,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201209,56.0
205,CO,RETAIL PHARMACY,MT,PHILLIPS,9193,0.45405,100.0,1.0,7.5,201210,68.0
206,CO,RETAIL PHARMACY,MT,PHILLIPS,9143,0.8965,100.0,1.5,10.0,201210,27.0
208,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.9081,300.0,1.0,5.0,200611,1073.0
209,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,3.5860000000000003,200.0,1.5,20.0,200703,1865.0
210,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.15135,100.0,1.0,2.5,200711,985.0
211,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,100.0,1.5,20.0,200712,1855.0
212,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.44825,100.0,1.5,5.0,200802,1842.0
213,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.6895,600.0,1.5,5.0,200804,2060.0
214,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.24125,500.0,1.5,5.0,200808,1992.0
215,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.793,400.0,1.5,5.0,200812,1889.0
216,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.24125,500.0,1.5,5.0,200901,1826.0
217,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,3.027,500.0,1.0,10.0,200904,1032.0
218,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.5135,500.0,1.0,5.0,200906,1233.0
219,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,2.24125,500.0,1.5,5.0,200908,1787.0
220,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.45405,100.0,1.0,7.5,200911,1158.0
221,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,1.36215,300.0,1.0,7.5,201004,1723.0
222,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,2.27025,500.0,1.0,7.5,201005,1754.0
223,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.6054,200.0,1.0,5.0,201009,1732.0
224,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.9081,200.0,1.0,7.5,201010,1884.0
226,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,0.45405,100.0,1.0,7.5,201012,1949.0
227,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9193,2.27025,500.0,1.0,7.5,201101,1830.0
230,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,0.672375,100.0,1.5,7.5,201109,2518.0
231,CO,RETAIL PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,201110,2869.0
234,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,200601,1524.0
236,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,7.1720000000000015,400.0,1.5,20.0,200708,1963.0
237,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,5.379,300.0,1.5,20.0,200711,1822.0
239,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,3.027,500.0,1.0,10.0,200901,1043.0
240,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,2.24125,500.0,1.5,5.0,200902,1492.0
241,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,1.8162,300.0,1.0,10.0,200902,954.0
242,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,17.93,4000.0,1.5,5.0,200903,2073.0
246,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,8.965,500.0,1.5,20.0,201005,2097.0
249,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,53.79,2000.0,1.5,30.0,201106,2660.0
250,CO,CHAIN PHARMACY,MT,CUSTER,9143,0.403425,100.0,1.5,,200607,130.0
251,CO,CHAIN PHARMACY,MT,CUSTER,9143,0.8965,100.0,1.5,10.0,200703,195.0
252,CO,CHAIN PHARMACY,MT,CUSTER,9143,0.8965,100.0,1.5,10.0,200705,193.0
253,CO,CHAIN PHARMACY,MT,CUSTER,9143,17.93,500.0,1.5,40.0,200707,216.0
255,CO,CHAIN PHARMACY,MT,CUSTER,9143,3.5860000000000003,400.0,1.5,10.0,200710,207.0
256,CO,CHAIN PHARMACY,MT,CUSTER,9143,0.44825,100.0,1.5,5.0,200803,153.0
257,CO,CHAIN PHARMACY,MT,CUSTER,9143,5.379,100.0,1.5,60.0,200804,177.0
258,CO,CHAIN PHARMACY,MT,CUSTER,9143,7.1720000000000015,100.0,1.5,80.0,200807,190.0
259,CO,CHAIN PHARMACY,MT,CUSTER,9143,3.5860000000000003,800.0,1.5,5.0,200808,220.0
260,CO,CHAIN PHARMACY,MT,CUSTER,9143,13.4475,1000.0,1.5,15.0,200809,222.0
261,CO,CHAIN PHARMACY,MT,CUSTER,9143,1.793,200.0,1.5,10.0,201209,225.0
262,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,5.379,200.0,1.5,30.0,200604,1489.0
263,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,3.5860000000000003,100.0,1.5,40.0,200701,1913.0
264,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,1.2108,200.0,1.0,10.0,200704,1003.0
268,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.793,400.0,1.5,5.0,200709,1665.0
271,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,7.1720000000000015,100.0,1.5,80.0,200710,2069.0
272,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.793,400.0,1.5,5.0,200801,2037.0
279,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,0.672375,100.0,1.5,7.5,200805,1789.0
280,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,14.344,200.0,1.5,80.0,200806,1768.0
281,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,3.5860000000000003,800.0,1.5,5.0,200807,2082.0
293,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.793,200.0,1.5,10.0,201208,2897.0
295,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,0.44825,100.0,1.5,5.0,200602,1588.0
297,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,200603,1640.0
302,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,2.6895,200.0,1.5,15.0,200605,1697.0
303,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.793,400.0,1.5,5.0,200606,1761.0
305,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,13.4475,500.0,1.5,30.0,200607,1612.0
308,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.793,400.0,1.5,5.0,200608,1682.0
311,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,4.4825,1000.0,1.5,5.0,200609,1629.0
314,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,200610,1675.0
317,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,0.672375,100.0,1.5,7.5,200611,1793.0
327,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,0.8965,100.0,1.5,10.0,200704,1740.0
336,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,0.3027,100.0,1.0,5.0,200710,1015.0
357,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,0.6054,100.0,1.0,10.0,200809,1037.0
358,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,2.6895,100.0,1.5,30.0,200809,1969.0
360,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,0.8965,200.0,1.5,5.0,200810,2223.0
370,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,1.34475,300.0,1.5,5.0,200904,2060.0
376,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,2.6895,200.0,1.5,15.0,201203,2648.0
394,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,5.379,1200.0,1.5,5.0,200707,1645.0
413,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9143,5.379,100.0,1.5,60.0,201101,2123.0
415,CO,CHAIN PHARMACY,MT,YELLOWSTONE,9193,6.0539999999999985,2000.0,1.0,5.0,201202,1880.0
418,CO,CHAIN PHARMACY,MT,DAWSON,9143,4.4825,1000.0,1.5,5.0,200602,55.0
419,CO,CHAIN PHARMACY,MT,DAWSON,9193,0.6054,100.0,1.0,10.0,200604,70.0
420,CO,CHAIN PHARMACY,MT,DAWSON,9143,1.793,400.0,1.5,5.0,200609,70.0
421,CO,CHAIN PHARMACY,MT,DAWSON,9143,1.793,100.0,1.5,20.0,200611,57.0
422,CO,CHAIN PHARMACY,MT,DAWSON,9143,0.44825,100.0,1.5,5.0,200612,57.0
423,CO,CHAIN PHARMACY,MT,DAWSON,9143,3.5860000000000003,200.0,1.5,20.0,200704,67.0
424,CO,CHAIN PHARMACY,MT,DAWSON,9143,1.34475,100.0,1.5,15.0,200705,79.0
425,CO,CHAIN PHARMACY,MT,DAWSON,9143,7.1720000000000015,100.0,1.5,80.0,200712,47.0
