,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
264,OR,RETAIL PHARMACY,WA,KITTITAS,9143,2.6895,100.0,30.0,201007,424.0
265,OR,RETAIL PHARMACY,WA,KITTITAS,9143,1.34475,100.0,15.0,201008,392.0
266,OR,RETAIL PHARMACY,WA,KITTITAS,9143,2.24125,500.0,5.0,201010,334.0
267,OR,RETAIL PHARMACY,WA,KITTITAS,9193,0.9081,200.0,7.5,201011,216.0
268,OR,RETAIL PHARMACY,WA,KITTITAS,9143,1.793,100.0,20.0,201011,437.0
269,OR,RETAIL PHARMACY,WA,KITTITAS,9143,3.5860000000000003,200.0,20.0,201012,415.0
270,OR,RETAIL PHARMACY,WA,KITTITAS,9193,0.45405,100.0,7.5,201102,255.0
271,OR,RETAIL PHARMACY,WA,KITTITAS,9193,1.5135,500.0,5.0,201104,244.0
272,OR,RETAIL PHARMACY,WA,KITTITAS,9193,3.027,1000.0,5.0,201106,331.0
273,OR,RETAIL PHARMACY,WA,KITTITAS,9143,0.44825,100.0,5.0,201108,473.0
274,OR,RETAIL PHARMACY,WA,KITTITAS,9193,0.3027,100.0,5.0,201110,252.0
275,OR,RETAIL PHARMACY,WA,KITTITAS,9143,1.34475,100.0,15.0,201112,507.0
276,OR,RETAIL PHARMACY,WA,KITTITAS,9143,1.793,200.0,10.0,201204,486.0
277,OR,RETAIL PHARMACY,WA,KITTITAS,9143,2.24125,500.0,5.0,201205,467.0
278,OR,RETAIL PHARMACY,WA,KITTITAS,9143,2.24125,500.0,5.0,201211,478.0
279,OR,RETAIL PHARMACY,WA,KITTITAS,9143,0.8965,100.0,10.0,201212,573.0
280,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.6054,100.0,10.0,200604,126.0
281,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,200606,20.0
284,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.6054,100.0,10.0,200610,123.0
285,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,7.1720000000000015,100.0,80.0,200612,33.0
286,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,7.1720000000000015,100.0,80.0,200702,17.0
288,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.45405,100.0,7.5,200702,125.0
289,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,200705,222.0
290,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,200706,22.0
291,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,2.27025,500.0,7.5,200707,125.0
292,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,1.793,400.0,5.0,200708,19.0
293,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,7.1720000000000015,100.0,80.0,200710,22.0
294,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.5135,500.0,5.0,200801,125.0
295,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,1.793,100.0,20.0,200805,30.0
296,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,200809,29.0
298,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.45405,100.0,7.5,200810,30.0
299,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,200902,29.0
300,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.5135,500.0,5.0,200904,26.0
301,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.8965,200.0,5.0,200904,25.0
302,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.8965,100.0,10.0,200906,34.0
303,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.6054,200.0,5.0,200907,33.0
304,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,2.27025,500.0,7.5,200908,27.0
305,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,200908,27.0
307,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,200909,22.0
308,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,200909,29.0
309,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,200912,27.0
311,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.9081,200.0,7.5,201001,27.0
313,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.5135,500.0,5.0,201002,25.0
314,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.5135,500.0,5.0,201003,23.0
315,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.8965,200.0,5.0,201003,26.0
316,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,2.27025,500.0,7.5,201004,23.0
317,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.2108,200.0,10.0,201005,35.0
318,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,201006,33.0
319,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,201007,28.0
320,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,201008,31.0
322,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,201009,24.0
323,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,3.027,500.0,10.0,201010,45.0
324,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.44825,100.0,5.0,201010,20.0
325,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.2108,200.0,10.0,201101,50.0
326,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,1.34475,100.0,15.0,201101,31.0
327,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.3027,100.0,5.0,201102,40.0
328,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.3027,100.0,5.0,201103,55.0
330,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.8965,100.0,10.0,201103,33.0
331,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,0.6054,100.0,10.0,201104,44.0
332,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.8965,100.0,10.0,201104,30.0
333,OR,RETAIL PHARMACY,WA,COLUMBIA,9193,1.5135,500.0,5.0,201105,43.0
334,OR,RETAIL PHARMACY,WA,COLUMBIA,9143,0.403425,100.0,,201105,39.0
336,OR,RETAIL PHARMACY,WA,WHITMAN,9143,7.1720000000000015,200.0,40.0,200605,204.0
337,OR,RETAIL PHARMACY,WA,WHITMAN,9143,2.24125,500.0,5.0,200608,121.0
338,OR,RETAIL PHARMACY,WA,WHITMAN,9143,7.1720000000000015,100.0,80.0,200610,147.0
339,OR,RETAIL PHARMACY,WA,WHITMAN,9193,1.5135,500.0,5.0,200610,215.0
340,OR,RETAIL PHARMACY,WA,COWLITZ,9143,0.672375,100.0,7.5,200601,1970.0
342,OR,RETAIL PHARMACY,WA,COWLITZ,9193,2.27025,500.0,7.5,200606,798.0
